,819-819,53039-819,76375-819,-1-819,819-0,53039-53039,-1-53039,271205-76375,76375-76375,76375-271205,347243-418676,347243-420827
80,0.0844115730185744,0.23784853331495884,0.31144685424803187,0.7867877004919889,0.0844115730185744,0.23784853331495884,0.7867877004919889,0.30842872318451786,0.31144685424803187,0.31144685424803187,0.0,0.0
81,0.07762414721539745,0.2378193211240013,0.3258701189222004,0.7874483154673895,0.07762414721539745,0.2378193211240013,0.7874483154673895,0.31487260997968586,0.3258701189222004,0.3258701189222004,0.0,0.0
82,0.08749004112711559,0.23784880514325255,0.3240401887606528,0.78807589969402,0.08749004112711559,0.23784880514325255,0.78807589969402,0.32557885537706116,0.3240401887606528,0.3240401887606528,0.0,0.0
83,0.08883326590422963,0.23782020809379995,0.2999644381194225,0.788672104709319,0.08883326590422963,0.23782020809379995,0.788672104709319,0.29539203514236134,0.2999644381194225,0.2999644381194225,0.0,0.0
84,0.08912218093415099,0.23779401172940773,0.3168339678803212,0.789238499473853,0.08912218093415099,0.23779401172940773,0.789238499473853,0.3024562760082626,0.3168339678803212,0.3168339678803212,0.0,0.0
85,0.09693759157036272,0.23782710303124222,0.3127643221921006,0.7897765745001604,0.09693759157036272,0.23782710303124222,0.7897765745001604,0.3034740307590205,0.3127643221921006,0.3127643221921006,0.0,0.0
86,0.09241579615820103,0.23785567959311532,0.3128321510923467,0.7902877457751524,0.09241579615820103,0.23785567959311532,0.7902877457751524,0.3073103691545856,0.3128321510923467,0.3128321510923467,0.0,0.0
87,0.09276395542661689,0.23786603969113154,0.31921881822794673,0.7907733584863947,0.09276395542661689,0.23786603969113154,0.7907733584863947,0.3083950669387625,0.31921881822794673,0.31921881822794673,0.0,0.0
88,0.09612148519311833,0.2378889848461426,0.3204522000500656,0.791234690562075,0.09612148519311833,0.2378889848461426,0.791234690562075,0.3196047070607815,0.3204522000500656,0.3204522000500656,0.0,0.0
89,0.0959182467366358,0.2378546660232117,0.30327568154215473,0.7916729560339713,0.0959182467366358,0.2378546660232117,0.7916729560339713,0.2984678477946652,0.30327568154215473,0.30327568154215473,0.0,0.0
90,0.09486320049595111,0.23782355527610433,0.3091572486471837,0.7920893082322726,0.09486320049595111,0.23782355527610433,0.7920893082322726,0.3017563994353746,0.3091572486471837,0.3091572486471837,0.0,0.0
91,0.09744882159467624,0.2378378632577401,0.31668841468916936,0.792484842820659,0.09744882159467624,0.2378378632577401,0.792484842820659,0.30658653835401994,0.31668841468916936,0.31668841468916936,0.0,0.0
92,0.0979913245370897,0.237864824426848,0.31815752016233617,0.792860600679626,0.0979913245370897,0.237864824426848,0.792860600679626,0.316546002024389,0.31815752016233617,0.31815752016233617,0.0,0.0
93,0.09736689024615792,0.2378339512937185,0.30457540297429436,0.7932175706456448,0.09736689024615792,0.2378339512937185,0.7932175706456448,0.29921366062246757,0.30457540297429436,0.30457540297429436,0.0,0.0
94,0.09645240962362733,0.23784678901395437,0.31038334567437853,0.7935566921133625,0.09645240962362733,0.23784678901395437,0.7935566921133625,0.30620962358515014,0.31038334567437853,0.31038334567437853,0.0,0.0
95,0.09602491660057594,0.23785816388495987,0.31806857718771275,0.7938788575076944,0.09602491660057594,0.23785816388495987,0.7938788575076944,0.3085619681021736,0.31806857718771275,0.31806857718771275,0.0,0.0
96,0.09853940908507605,0.23788223126296498,0.31946446600323336,0.7941849146323097,0.09853940908507605,0.23788223126296498,0.7941849146323097,0.31952596252188203,0.31946446600323336,0.31946446600323336,0.0,0.0
97,0.09798507723018614,0.23784887559354262,0.30247810840447936,0.7944756689006942,0.09798507723018614,0.23784887559354262,0.7944756689006942,0.29775780744282515,0.30247810840447936,0.30247810840447936,0.0,0.0
98,0.09651061187559848,0.23785958473636262,0.3092467900727045,0.7947518854556594,0.09651061187559848,0.23785958473636262,0.7947518854556594,0.30605547933538674,0.3092467900727045,0.3092467900727045,0.0,0.0
99,0.11737273497670903,0.25430192894881637,0.3083685758981764,0.7950142911828765,0.11737273497670903,0.25430192894881637,0.7950142911828765,0.3038726281455134,0.3083685758981764,0.3083685758981764,0.0,0.0
100,0.14209117750246045,0.2664243332584586,0.2788426765770714,0.7952635766237327,0.14209117750246045,0.2664243332584586,0.7952635766237327,0.3038726281455134,0.2788426765770714,0.2788426765770714,0.0,0.0
101,0.14209117750246045,0.25188434111134217,0.1883828944732548,0.7955003977925461,0.14209117750246045,0.25188434111134217,0.7955003977925461,0.20581189132405134,0.1883828944732548,0.1883828944732548,0.0,0.0
102,0.14700674169525463,0.23913785040428107,0.22837623094564896,0.7957253779029188,0.14700674169525463,0.23913785040428107,0.7957253779029188,0.21764467507567936,0.22837623094564896,0.22837623094564896,0.0,0.0
103,0.14414362264660036,0.22726199534576397,0.3143516904555494,0.7959391090077728,0.14414362264660036,0.22726199534576397,0.7959391090077728,0.29868613309684033,0.3143516904555494,0.3143516904555494,0.0,0.0
104,0.12081239127895828,0.21691624232036205,0.3853632623335916,0.7961421535573842,0.12081239127895828,0.21691624232036205,0.7961421535573842,0.365358318806045,0.3853632623335916,0.3853632623335916,0.0,0.0
105,0.1021352758596096,0.20720699469458817,0.4271131107920725,0.796335045879515,0.1021352758596096,0.20720699469458817,0.796335045879515,0.4061661689526753,0.4271131107920725,0.4271131107920725,0.0,0.0
106,0.09912675372024282,0.19844032527457015,0.4513808797330096,0.7965182935855393,0.09912675372024282,0.19844032527457015,0.7965182935855393,0.431607185315501,0.4513808797330096,0.4513808797330096,0.0,0.0
107,0.08405687176380577,0.19090462025784524,0.4824242716847015,0.7966923789062623,0.08405687176380577,0.19090462025784524,0.7966923789062623,0.4585957178674854,0.4824242716847015,0.4824242716847015,0.0,0.0
108,0.07220467318059494,0.18373150507462174,0.4943156300383214,0.7968577599609492,0.07220467318059494,0.18373150507462174,0.7968577599609492,0.47083478131115136,0.4943156300383214,0.4943156300383214,0.0,0.0
109,0.07345233603070606,0.17725369588478695,0.5009717681546495,0.7970148719629018,0.07345233603070606,0.17725369588478695,0.7970148719629018,0.4792662880508766,0.5009717681546495,0.5009717681546495,0.0,0.0
110,0.06314683741401954,0.17178368723344237,0.517033007646692,0.7971641283647567,0.06314683741401954,0.17178368723344237,0.7971641283647567,0.49187928587717333,0.517033007646692,0.517033007646692,0.0,0.0
111,0.0658889904815468,0.16647486302009676,0.5146280826730935,0.7973059219465188,0.0658889904815468,0.16647486302009676,0.7973059219465188,0.49272851974169063,0.5146280826730935,0.5146280826730935,0.0,0.0
112,0.06733797797459533,0.16205585539542902,0.5226883027692129,0.7974406258491928,0.06733797797459533,0.16205585539542902,0.7974406258491928,0.49886526911186346,0.5226883027692129,0.5226883027692129,0.0,0.0
113,0.058219128419985264,0.15807361906688516,0.5314315655972672,0.7975685945567332,0.058219128419985264,0.15807361906688516,0.7975685945567332,0.505483140516729,0.5314315655972672,0.5314315655972672,0.0,0.0
114,0.05115633245229324,0.1541015918937018,0.5289049686060662,0.7976901648288965,0.05115633245229324,0.1541015918937018,0.7976901648288965,0.5038564956313016,0.5289049686060662,0.5289049686060662,0.0,0.0
115,0.05541399843797226,0.1505126999555235,0.5262771474453297,0.7978056565874517,0.05541399843797226,0.1505126999555235,0.7978056565874517,0.5034633433826281,0.5262771474453297,0.5262771474453297,0.0,0.0
116,0.05840816684624964,0.1476499384186864,0.5309723150993055,0.7979153737580792,0.05840816684624964,0.1476499384186864,0.7979153737580792,0.5068876572690053,0.5309723150993055,0.5309723150993055,0.0,0.0
117,0.061072814932277605,0.14507227796599934,0.5337298946008369,0.7980196050701752,0.061072814932277605,0.14507227796599934,0.7980196050701752,0.5094573083498609,0.5337298946008369,0.5337298946008369,0.0,0.0
118,0.04487681368978315,0.14274603441361625,0.5424326066260577,0.7981186248166665,0.04487681368978315,0.14274603441361625,0.7981186248166665,0.5152615321562168,0.5424326066260577,0.5424326066260577,0.0,0.0
119,0.034824295647393214,0.1400054372033356,0.5260860566139641,0.7982126935758331,0.034824295647393214,0.1400054372033356,0.7982126935758331,0.5015830582668933,0.5260860566139641,0.5260860566139641,0.0,0.0
120,0.03519199323169779,0.13752711140559754,0.5189536782397195,0.7983020588970414,0.03519199323169779,0.13752711140559754,0.7983020588970414,0.49758039029975004,0.5189536782397195,0.5189536782397195,0.0,0.0
121,0.031222670654774,0.1359262432402682,0.5338304353268601,0.7983869559521893,0.031222670654774,0.1359262432402682,0.7983869559521893,0.5075028294755011,0.5338304353268601,0.5338304353268601,0.0,0.0
122,0.027067010908119034,0.13385049670396815,0.5137691448125716,0.7984676081545798,0.027067010908119034,0.13385049670396815,0.7984676081545798,0.4942436018031075,0.5137691448125716,0.5137691448125716,0.0,0.0
123,0.042362001144680854,0.13260817588494872,0.5225125990440166,0.7985442277468509,0.042362001144680854,0.13260817588494872,0.7985442277468509,0.4987138852463279,0.5225125990440166,0.5225125990440166,0.0,0.0
124,0.047327155781543215,0.13149702177646258,0.527405238982571,0.7986170163595083,0.047327155781543215,0.13149702177646258,0.7986170163595083,0.5035790520234578,0.527405238982571,0.527405238982571,0.0,0.0
125,0.04191415045062127,0.13049436466223305,0.5348621865444748,0.7986861655415329,0.04191415045062127,0.13049436466223305,0.7986861655415329,0.508728138531469,0.5348621865444748,0.5348621865444748,0.0,0.0
126,0.037875878408145096,0.129211315809294,0.531228903981456,0.7987518572644563,0.037875878408145096,0.129211315809294,0.7987518572644563,0.5060689697169231,0.531228903981456,0.531228903981456,0.0,0.0
127,0.034535853454722695,0.12804922580047537,0.5314674319923256,0.7988142644012335,0.034535853454722695,0.12804922580047537,0.7988142644012335,0.5063101524817666,0.5314674319923256,0.5314674319923256,0.0,0.0
128,0.03183180015997726,0.12700039422259105,0.5306600346438574,0.7988735511811718,0.03183180015997726,0.12700039422259105,0.7988735511811718,0.5057534530488029,0.5306600346438574,0.5306600346438574,0.0,0.0
129,0.02219527521317811,0.12605382322669703,0.5337898621883271,0.7989298736221132,0.02219527521317811,0.12605382322669703,0.7989298736221132,0.5081655750230926,0.5337898621883271,0.5337898621883271,0.0,0.0
130,0.022616487667021824,0.12493777523884045,0.5236043789938429,0.7989833799410075,0.022616487667021824,0.12493777523884045,0.7989833799410075,0.4995603002287291,0.5236043789938429,0.5236043789938429,0.0,0.0
131,0.03060748905600168,0.12392852378803657,0.5192998629459227,0.7990342109439572,0.03060748905600168,0.12392852378803657,0.7990342109439572,0.49592095687692944,0.5192998629459227,0.5192998629459227,0.0,0.0
132,0.037712035392075446,0.12327856764167575,0.5203799967878742,0.7990825003967593,0.037712035392075446,0.12327856764167575,0.7990825003967593,0.49837280754571883,0.5203799967878742,0.5203799967878742,0.0,0.0
133,0.043252158277256945,0.1230710872373622,0.5265021240228982,0.7991283753769214,0.043252158277256945,0.1230710872373622,0.7991283753769214,0.5031744140301726,0.5265021240228982,0.5265021240228982,0.0,0.0
134,0.038598654085386784,0.12288986403204885,0.5341519816472209,0.7991719566080753,0.038598654085386784,0.12288986403204885,0.7991719566080753,0.5084775498859012,0.5341519816472209,0.5341519816472209,0.0,0.0
135,0.04482400090312897,0.12234825295539217,0.5275235895756647,0.7992133587776715,0.04482400090312897,0.12234825295539217,0.7992133587776715,0.5051356443011338,0.5275235895756647,0.5275235895756647,0.0,0.0
