,-1,-2,0,860,41849,859,46716,118566
0,1,0,0.0066928509242848554,0.07054767988674203,0.9710013707057001,0.06326561819439122,0.978607271892506,0.7378285461302692
1,0,0,0.012019865834928978,0.2712070762607666,0.7901347932495542,0.07760541959551101,0.9768217577284897,0.7416382910388244
2,0,1,0.03330413520717812,0.005610894845270832,0.6929528810397916,0.13582842382369387,0.9763972549657428,0.744644662522808
3,0,0,0.011570126869081569,0.15882934431705825,0.6267751812909019,0.06430919184268848,0.9745944139860142,0.7564254286588765
4,0,0,0.018496722570359277,0.2715416454522878,0.5884582017583455,0.09971626871312972,0.9767911178031443,0.7443917368808358
5,0,0,0.03622398796222355,0.3838443709969273,0.5603789763087996,0.13595078172339595,0.9757277983658552,0.748268863951818
6,0,0,0.0698108951730527,0.5128214769673589,0.536031793664822,0.1824899455797731,0.9745904874776803,0.7580124876724409
7,1,0,0.14475381994952874,0.6601165895471107,0.9928413561288189,0.2501398048712972,0.9730533851423293,0.7757585268795545
8,0,0,0.3118276575716513,0.8787971865234514,0.7742844504001473,0.34544690556377,0.9706567492467081,0.811944731559215
9,0,1,0.6571508455494239,0.10285026030512241,0.6070376156762414,0.5104911037036984,0.9669267190706078,0.8761723364238865
10,0,0,0.0742842785494076,0.21563407756860226,0.3968904852132768,0.08512015371633787,0.9593597714099777,0.9515548527290397
11,0,0,0.026285353537835968,0.2696449061317705,0.4120862771985564,0.11676150211154751,0.976171775225017,0.7780509158267632
12,0,0,0.038250358862509944,0.3301387250525993,0.4355467484119791,0.13525833841584825,0.9751991100910742,0.7525816496533753
13,0,0,0.05437004995294845,0.4071385873581385,0.4484331865499625,0.15884657951467424,0.9746127004392826,0.759109756961687
14,1,0,0.08418956454623389,0.5062056951931426,0.9910268436832232,0.19356375488859873,0.973845258301883,0.7677170395352739
15,0,0,0.14603236168241712,0.7704424126586233,0.7850282533158477,0.2462948658524847,0.9726745262180085,0.7830670889927357
16,0,1,0.434233509897173,0.06339315986657347,0.6570207140621273,0.42665738559137756,0.9707983396548997,0.8125212479102202
17,0,0,0.04563669513591579,0.19396421285963297,0.4925633621746934,0.07602528677437988,0.9633905382294295,0.9104042558115626
18,0,0,0.022895116504531472,0.2723780086303292,0.48605553799342577,0.10997925606815127,0.9764444012778756,0.7630805952790766
19,0,0,0.037783016627404645,0.35442888876521983,0.4878523260736489,0.13625706093340956,0.9754108047250251,0.7507104937472988
20,1,0,0.0610606638737559,0.45315523144532016,0.9921024055323832,0.16921750437835553,0.9745806562778516,0.7588569952150953
21,0,0,0.10710396978181698,0.7206076364345771,0.7898540801960593,0.21692134766961063,0.9735007381151957,0.771225960551448
22,0,1,0.34913742785650614,0.05043038174116616,0.6697397021716222,0.3891911657796631,0.9718583627634698,0.7943550956503964
23,0,0,0.0373721395963354,0.1864990625879458,0.5251881238727213,0.073237381905346,0.9650650094529925,0.887652463655931
24,0,0,0.02185764128413857,0.273238988492234,0.5111674530841094,0.10772397734131357,0.9765273597777848,0.7586346232179555
25,0,0,0.037620322347720454,0.3627796096303262,0.5056969071392918,0.13657296171876274,0.9754808078538576,0.7501360003017195
26,0,0,0.06352736003607148,0.4691603499953987,0.4974722880865865,0.17290536918632438,0.9745705123559034,0.7587689596713864
27,0,0,0.11631315737351332,0.597919827320603,0.4844950621718813,0.22550827852046837,0.9733771670361843,0.772510185142661
28,1,0,0.2328628217765543,0.7355040036611997,0.991304315955107,0.30304773502769367,0.9715524053665662,0.7987673195190057
