,-1,-2,0,1826,5032,56010
0,1,0,0.0027993907406993735,0.10322109123046964,0.7459506166044598,0.5235569703927547
1,0,0,0.024650776271081705,0.0931057477431456,0.5698364547664309,0.18326746965710164
2,0,0,0.2501801445416705,0.090397002300343,0.21250783915245663,0.128699586269171
3,0,0,0.7242451189072345,0.09824247714579565,0.0722881834451694,0.06438116915998537
4,0,0,0.8756171592551476,0.12272771528556525,0.007198878699340592,0.050503820870092045
5,0,1,0.9049420389802572,0.8597420462920006,0.293909491839828,0.0495226688085422
6,0,0,0.12711516990474345,0.7885778668458947,0.00797090459792175,0.7584721335975984
7,1,0,0.024270449373988433,0.4064069732501695,0.8353979666623116,0.551256426352608
8,0,0,0.004530746620449762,0.2704759736478752,0.6665089766135893,0.5329242860857727
9,0,0,0.018874185618829666,0.1718535028732564,0.6288330563128424,0.2956890895592277
10,0,0,0.09659157092615754,0.12126807381191561,0.33300275435625154,0.19545548657724462
11,0,0,0.480474240942134,0.10363324107473856,0.17648522129313052,0.09307237317982418
12,0,1,0.7807983902271317,0.825195689256522,0.7386014988671008,0.06360715971708711
13,0,0,0.016463714376087728,0.7529359934982852,0.013987484979694485,0.8715900616894019
14,1,0,0.015620419459494174,0.3590921970493577,0.9284151020350833,0.5123265467428116
15,0,0,0.004108229380262909,0.23236095909477683,0.6227295054439698,0.5257120685972414
16,0,0,0.02780077837321916,0.15021275513700072,0.6104419628917658,0.24218510916356573
17,0,0,0.14165359825629514,0.11231178966734635,0.269984301613377,0.17418435643215444
18,0,0,0.5924913327010891,0.10206400169825089,0.13653373111901912,0.0793198770407959
19,0,1,0.8239162275309567,0.8315500917485695,0.6176446583995625,0.05837479996902976
20,1,0,0.029788904135200803,0.530175122037052,0.011412036274336141,0.8443568077551195
21,0,0,0.040466928696256746,0.3847342650022447,0.891028436296987,0.26642642056523336
22,0,0,0.014796761725479973,0.2542865263593304,0.3437035436710887,0.5364355054989752
23,0,0,0.09165514496066596,0.1630252654072557,0.6168761676000811,0.16476656590486402
24,0,0,0.18190328379089274,0.12086627604631804,0.168143134258709,0.18513246912209524
25,0,1,0.689562292228671,0.8157267332415139,0.941960773988155,0.06754087535156095
26,0,0,0.006116339772164951,0.7374500734523819,0.020930327164977468,0.9086774114395266
27,0,0,0.013367457958865946,0.5964768948597948,0.939927158760103,0.49761164494135457
28,1,0,0.0017220542015547629,0.2247319459285512,0.6790332287620735,0.7778602971986603
29,0,0,0.006438186920940632,0.14602928206527738,0.8245627709150675,0.2575792950377323
30,0,0,0.050603947829402314,0.10961237017701436,0.30191721127821775,0.24488803552518307
31,0,0,0.4698774672143418,0.09730471967533302,0.24308105835923585,0.08337782332781028
32,0,0,0.7326911988040751,0.1103402050467075,0.023756249188392906,0.07047867769506859
33,0,1,0.8927631963919738,0.8449640859117313,0.4574060546728174,0.04840679381501307
34,0,0,0.06394950828077557,0.7770726116616891,0.008214880654016913,0.8050017227459332
35,1,0,0.020243897323918267,0.38790695779013107,0.8901894019116331,0.5378481188121663
36,0,0,0.0039435000691290896,0.2550598014659649,0.6521260180299943,0.5397380039629741
37,0,0,0.020740268743622045,0.16279071531954953,0.631777875260401,0.27462691547675694
38,0,0,0.10777181087587366,0.11735584093339219,0.3087147377426654,0.1897329580727595
39,0,0,0.5214496538162388,0.10258612786755818,0.16522315022514328,0.08736091392484016
40,0,1,0.7955059822832797,0.827257799438516,0.6964842980728255,0.061922619656473214
41,0,0,0.020255205940544606,0.755789892470795,0.013054187818787165,0.8625166873280631
42,0,0,0.01622083720517505,0.616415425081743,0.924833129247027,0.5152185241744696
43,1,0,0.0015820202335780887,0.23990599386092454,0.6981886794585939,0.7885321676714097
44,0,0,0.005253492587515714,0.15415475526790473,0.8339610061260568,0.2796204668279209
45,0,0,0.04242071769473928,0.11293569262642589,0.3259320086660571,0.25582813219414413
46,0,0,0.4239573578740119,0.09820612816906726,0.259670379838402,0.0885819431413993
47,0,0,0.7102484019817094,0.1086592397685317,0.029649608644482663,0.07308653367416122
48,0,1,0.8892746429059819,0.842678686668551,0.48451854913842296,0.048610453361803634
49,1,0,0.05670048076527564,0.5492270875154556,0.00832530622605361,0.8121432609788698
