,input,expected_output,network_output
0,1.0,0,0.21473423165551309
1,0.0,0,0.842538201162241
2,0.0,0,0.9171443598340917
3,2.0,1,0.9476470747675911
4,0.0,0,0.055135527697186104
5,0.0,0,0.002595480884464246
6,0.0,0,0.003641613433909462
7,1.0,0,0.008284318873311011
8,0.0,0,0.04063692360532035
9,0.0,0,0.08137808081620476
10,2.0,1,0.3839446765030863
11,0.0,0,0.012460902575559879
12,0.0,0,0.002300936617084644
13,0.0,0,0.004982831828108905
14,1.0,0,0.011263787888023685
15,0.0,0,0.05814954054576748
16,0.0,0,0.1247795229184972
17,2.0,1,0.5357409829374747
18,0.0,0,0.01777730672955343
19,0.0,0,0.0022697255836206126
20,1.0,0,0.004645226993976464
21,0.0,0,0.024959462379366474
22,0.0,0,0.04498832426056751
23,2.0,1,0.20757854082190969
24,0.0,0,0.007359386898083015
25,0.0,0,0.0024365129373596904
26,0.0,0,0.005557728767119042
27,1.0,0,0.01255617719844938
28,0.0,0,0.066855438603116
29,0.0,0,0.14664373709626033
30,2.0,1,0.5916932993587469
31,0.0,0,0.020157725316389513
32,0.0,0,0.0022733720166505
33,0.0,0,0.004534988377414661
34,1.0,0,0.010267269852650807
35,0.0,0,0.051867770434495176
36,0.0,0,0.1090604939456779
37,2.0,1,0.48774063121239264
38,0.0,0,0.015947800305673575
39,0.0,0,0.0022731269613947406
40,0.0,0,0.004744229766009753
41,0.0,0,0.010732996849805465
42,1.0,0,0.025905264270417477
43,0.0,0,0.17918322839093617
44,0.0,0,0.4003123197700939
45,2.0,1,0.847450690709731
46,0.0,0,0.03908781852312347
47,0.0,0,0.0024624045735875495
48,1.0,0,0.004011499003880727
49,0.0,0,0.022880360607050277
50,0.0,0,0.040421684284645924
51,2.0,1,0.18309006972652347
52,0.0,0,0.006684658536271311
53,0.0,0,0.002470335431605448
54,0.0,0,0.005671821159521672
55,1.0,0,0.012816470232674347
56,0.0,0,0.06868091966355924
57,0.0,0,0.15122845462827567
58,2.0,1,0.6020524845328854
59,0.0,0,0.02063441731218039
60,0.0,0,0.0022750074487820258
61,0.0,0,0.004514971873477279
62,1.0,0,0.010222612716793818
63,0.0,0,0.05159548182932554
64,0.0,0,0.10838129850393495
65,2.0,1,0.4855006511814822
66,0.0,0,0.01586637589996434
67,0.0,0,0.002273428447210822
68,1.0,0,0.004748984637234885
69,0.0,0,0.02531691208984461
70,0.0,0,0.04577678732699048
71,2.0,1,0.211777590911403
72,0.0,0,0.007475207364381249
73,0.0,0,0.0024312480472064254
74,1.0,0,0.005539441709491765
75,0.0,0,0.028214845038392812
76,0.0,0,0.05225196821442711
77,2.0,1,0.24582950732606437
78,0.0,0,0.008418978075657831
79,0.0,0,0.0023934126913120464
80,1.0,0,0.005402569006828404
81,0.0,0,0.0276900705218351
82,0.0,0,0.05106699860232754
83,2.0,1,0.2396631600778558
84,0.0,0,0.008247283124526378
85,0.0,0,0.002399674811011911
86,0.0,0,0.005425981530639411
87,0.0,0,0.012257421770677993
88,1.0,0,0.030524360018595233
89,0.0,0,0.22178960899794964
90,0.0,0,0.4758883520330618
91,2.0,1,0.8742857097772193
92,0.0,0,0.042937629477455136
93,0.0,0,0.0025170089539251995
94,0.0,0,0.003939971146154451
95,0.0,0,0.00892023725678304
96,1.0,0,0.0207860285280691
97,0.0,0,0.13285685832876937
98,0.0,0,0.3046168430850075
