,-1,-2,0,7184,117952,18515
0,1,0,0.0035057629956801446,0.8282952232497267,0.10776447671866322,0.5604977252280857
1,0,0,0.009742158458632156,0.7711618889355815,0.09650938341269061,0.571878130222365
2,0,0,0.012223315023038275,0.719500324863491,0.12241018063456832,0.5834026825182695
3,0,0,0.017910423814531014,0.66524657055226,0.16817826518182705,0.5954695812709129
4,0,0,0.029193234696923687,0.6026189838202771,0.2405636796274965,0.6075921247816399
5,0,1,0.055770434305813486,0.992801236186352,0.003923239065682004,0.3580843885184897
6,0,0,0.0025649733866989727,0.925928649737256,0.018518735459300308,0.34592525708046656
7,1,0,0.0038497170017461326,0.7483868264139483,0.15584713960120894,0.700718513031342
8,0,0,0.01831504909993074,0.6113976073484304,0.20843799433843746,0.7134147048387097
9,0,0,0.04592875371173171,0.4580869939332179,0.38739644725015715,0.7232733678550056
10,0,0,0.20224823392494976,0.2960514678182052,0.7121708292948679,0.7290746099217886
11,0,0,0.7430244267927736,0.16684553733583593,0.9330360797781841,0.7176872047872792
12,0,1,0.9433263963716996,0.9353918952458717,0.1603693526855813,0.3840670855938188
13,1,0,0.007435976305387705,0.730483225656348,0.08495557551142906,0.6277410142415719
14,0,0,0.014112418589546146,0.6468871530982553,0.15874959029893387,0.6424588790934534
15,0,0,0.03048572268273341,0.5498176268386459,0.27462924971821623,0.6565326108869199
16,0,0,0.08357078695764587,0.4339289275116545,0.4804227104806479,0.6685687606530217
17,0,0,0.3129464801418659,0.3064898781034243,0.7617893134598797,0.6741669082907322
18,0,1,0.7786210023288536,0.9681039675176922,0.0768037655286775,0.39218919393049423
19,0,0,0.0041712899694685505,0.9097250927442163,0.011543984451435306,0.2957001138522493
20,1,0,0.0040307879672982294,0.7636710125094571,0.14731213031523824,0.6517710052517359
21,0,0,0.016292185628637306,0.6603684543290611,0.17385235784643124,0.6669817696567929
22,0,0,0.03072626004890642,0.5452139130784381,0.28278471617793116,0.6804038281521269
23,0,0,0.08858830122110445,0.4115305662620298,0.5074779984084855,0.6915975541007313
24,0,0,0.3683942334592342,0.2722516112321328,0.8046960430197678,0.6956577004848318
25,0,1,0.8379934119097684,0.9607928670292974,0.10075258093552046,0.4080555956035498
26,0,0,0.004873534664639255,0.9028175406523643,0.012491117395531203,0.30389868031338035
27,0,0,0.004191563723237825,0.909540236886224,0.027744579159132365,0.29928457535620634
28,1,0,0.00437341889160099,0.7612015553821869,0.15563242398080496,0.6553725993651851
29,0,0,0.017179755088660525,0.6553593580378464,0.18099685991741818,0.6704847171323015
30,0,0,0.032588596788004576,0.5371468222110702,0.2944267409812,0.6836754692481399
31,0,0,0.09687413872146108,0.40061586210893596,0.5288210034999464,0.6944787700982479
32,0,0,0.4066520182737212,0.26103766282281227,0.8233829688486486,0.6974358480400144
33,0,1,0.8572797174675243,0.9586691183122145,0.1077142441582497,0.40507882297530845
34,0,0,0.005098875713403455,0.9027335495343938,0.012518337401606206,0.29896726468808216
35,1,0,0.004193885336349792,0.7565031634291611,0.1530529660507479,0.6549458301489712
36,0,0,0.01735956005158646,0.651248422078163,0.1830673983942228,0.6700868599142247
37,0,0,0.033577203705504224,0.5330721053628774,0.2999429855432752,0.6832726716222381
38,0,0,0.10115155326360312,0.3966201958442493,0.5380065486257553,0.6939880775487578
39,0,0,0.42264685148416076,0.2578563811584718,0.8297681671746909,0.6964978149133324
40,0,1,0.8630326572143515,0.9582140835627061,0.10913683345184333,0.40203996235304157
41,1,0,0.0051467224478645044,0.7400328389432849,0.07459259366674215,0.6558418751456775
42,0,0,0.012792134279772912,0.637130451441568,0.15714491261867186,0.6708546680873111
43,0,0,0.03171377455645634,0.518545709472744,0.2978610066830959,0.6845319959808114
44,0,0,0.10695083086624564,0.38126754979995986,0.5555984264949895,0.6953832420136139
45,0,0,0.46326766242862305,0.2444885092321993,0.847683333010136,0.6971587207667898
46,0,1,0.880494911534604,0.9557198174488764,0.11684847463585402,0.3975888836060825
47,1,0,0.005414714827267468,0.740377470205555,0.07496615734942043,0.6492664840274343
48,0,0,0.012793961273253425,0.6419842612893021,0.1549439407241888,0.6643436036234638
49,0,0,0.030648293374726562,0.528566732375808,0.2880175604654751,0.6782547585062513
50,0,0,0.09782796233702847,0.3960510664889756,0.5314261730425953,0.6895671185942682
51,0,0,0.4153301970588794,0.2600999003248525,0.8260680600751843,0.6927060888226414
52,0,1,0.8594817088414682,0.9590571736310218,0.10686875557223847,0.39892628264398455
