,-1,-2,0,1458,11211,138281,352055,257597,84885,384139
0,1,0,0.0005435437156210273,0.7624964404013661,0.45712062376778934,0.8820300743159271,0.004534155501552458,0.0,0.15048981123549132,0.9933212966733256
1,0,1,0.0046833228641573596,0.993262891385611,0.8218356955383523,0.8010481346108802,0.0045341498246569325,0.0,0.15054619155951504,0.9933251924215595
2,0,0,0.00037368844355712224,0.9213182648769448,0.7894270470547099,0.927145951025769,0.004534139859829872,0.0,0.1525440404204172,0.9934610393465588
3,0,0,0.00033562029292204194,0.8901185733270226,0.7631623554392747,0.8990843535468585,0.004533792394357555,0.0,0.15046468136302352,0.9933195591432982
4,0,0,0.0005113119492728216,0.8692767827452594,0.7397319356005619,0.8840260927267277,0.0045341542690441345,0.0,0.1504464181903941,0.9933182959591286
5,0,0,0.0006846858426840459,0.8499782749106148,0.7178882357774916,0.8728929728844119,0.004534157500115949,0.0,0.1505307213778567,0.9933241238125303
6,1,0,0.0008855109767192777,0.7038632457740379,0.40505121446595577,0.8617812314425047,0.0045341425931932884,0.0,0.15061395051803578,0.9933298698340796
7,0,1,0.0088867993450011,0.9900699966586314,0.7830027996195481,0.7501553960760677,0.004534127895634074,0.0,0.15071040510471206,0.9933365195142336
8,0,0,0.000590417934109592,0.9074505616122419,0.7573815374739812,0.9258487654374807,0.004534110886695478,0.0,0.15459482180979756,0.9935961661129287
9,0,0,0.0004233996757918067,0.8706405944191443,0.7350642608339683,0.8926015307832674,0.004533446797182589,0.0,0.15056869196830128,0.9933267461819002
10,0,0,0.0006671338635403137,0.8473836353727094,0.7134258239967034,0.8736547514992385,0.004534135885515192,0.0,0.15048853304373344,0.9933212083131702
11,0,0,0.0009133568194221146,0.8259273238693045,0.6920931901441074,0.860230220896551,0.0045341500506711875,0.0,0.15060552286692985,0.9933292883434703
12,1,0,0.0012042831778735997,0.6649983675457363,0.37610528597434306,0.8468027134916711,0.004534129383007588,0.0,0.15072378323394242,0.9933374410200325
13,0,1,0.013299971906438465,0.987497761092817,0.7589188553127635,0.7119519167719474,0.004534108529619373,0.0,0.15086361298073558,0.9933470611141751
14,0,0,0.0008124505390014716,0.897781874196597,0.7359181831068417,0.9247358994634971,0.004534083922908288,0.0,0.15677209432039105,0.9937350490360883
15,0,0,0.0004962062032639376,0.8558913995029834,0.7152197330621642,0.8878621910315808,0.0045330916206729925,0.0,0.1506753089255779,0.9933341011145564
16,0,0,0.0008095764686395093,0.8298119868642442,0.693924416931851,0.8652815213012838,0.004534117072611464,0.0,0.15052347156961873,0.9933236229395309
17,0,0,0.0011421553458675956,0.8056801479371949,0.6721526271829347,0.8493152666577333,0.004534143874362083,0.0,0.15067392844046867,0.9933340059611051
18,0,0,0.0015483248782424876,0.7792646380813664,0.6491551105479728,0.8331804341270843,0.004534117316000376,0.0,0.15083374313891268,0.9933450078855661
