,-1,-2,0,2255,36786
0,1,0,0.009563093316183033,0.7027032876578772,0.8962524405021922
1,0,0,0.05159968450761673,0.4687027332334276,0.7749780749339509
2,0,0,0.1329892585013555,0.2584720249769762,0.678316568141104
3,0,0,0.32737973285431493,0.12941631324792213,0.5878348042089008
4,0,0,0.631939411443472,0.08441721282871045,0.4972490765231183
5,0,1,0.8657321283421183,0.926619770519183,0.4067420952772209
6,1,0,0.17375919853179675,0.8385771615089027,0.941519391618064
7,0,0,0.059979108863712875,0.6107735499504334,0.8053000245549823
8,0,0,0.07806649579485195,0.3948675521120119,0.7044766701220982
9,0,0,0.17159992437264227,0.2141920754694214,0.613215111482999
10,0,0,0.3775468801869154,0.11709052927479224,0.5229007303936316
11,0,1,0.6574567143950816,0.9341840241728827,0.4320035485210932
12,1,0,0.07986325024872938,0.8384208937229609,0.9468986537057356
13,0,0,0.04113853637590112,0.608728255012593,0.8086892769083182
14,0,0,0.07361599450734659,0.3913808052518825,0.7073230312843471
15,0,0,0.17236561948373832,0.21073972986981981,0.6159425320514472
16,0,0,0.3840944751703173,0.11500849529557161,0.525652526918627
17,0,1,0.6678147534234528,0.9333268727862518,0.43473707917864574
18,0,0,0.08414387761358984,0.8373283552308137,0.34743583868787437
19,1,0,0.009050639025584166,0.7879111063531897,0.9268234682901896
20,0,0,0.036989959118123715,0.5578944796236154,0.7958093872009702
21,0,0,0.08865163547713345,0.34008836072566984,0.6964215290058057
22,0,0,0.2183808029422823,0.17553186095953138,0.6054584934171995
23,0,0,0.4695756270979233,0.10050516350168892,0.5150677459086075
24,0,1,0.7536109677110872,0.9299474289823103,0.42424573105336516
25,1,0,0.11694565089381098,0.8372404785929949,0.945298370638807
26,0,0,0.048132394439178286,0.6079562004641778,0.8076857353721406
27,0,0,0.07582135614091291,0.39086108565238836,0.7064819129254201
28,0,0,0.17380625138026343,0.21053567429237682,0.6151373116024712
29,0,0,0.3853318771522944,0.11503006382974486,0.5248402644626589
30,0,1,0.6685219703421817,0.9334069963337394,0.4339297876806354
31,0,0,0.08418895893284739,0.8375404212371762,0.34669578738110857
32,1,0,0.009025539720920144,0.7882589777333038,0.9266201689487307
33,0,0,0.03690519107621433,0.5583730980362838,0.7956757163313941
34,0,0,0.08840027247346771,0.3406399567218625,0.6963071947471773
35,0,0,0.2176715610472038,0.17593359147038534,0.6053480029117522
36,0,0,0.4682287059586971,0.10069151701789775,0.5149561049303031
37,0,1,0.7522844323071447,0.930015385624247,0.4241354213426561
38,1,0,0.11628157940536912,0.8373061806037968,0.9452752915028068
39,0,0,0.04798137046700268,0.6080382278327207,0.8076712330929077
40,0,0,0.07574358024304864,0.3909584158262178,0.7064697474868677
41,0,0,0.17368284649403265,0.21061507994906603,0.615125660730246
42,0,0,0.3851024522658381,0.11506999782078609,0.5248285107233233
43,0,1,0.6682478799289909,0.9334197913979014,0.4339181084351661
44,0,0,0.08408904347660554,0.8375509685896847,0.3466850863409548
45,1,0,0.009020899281734216,0.7882699046629094,0.9266172254571338
46,0,0,0.03690225175481425,0.5583868902719635,0.7956737804856507
47,0,0,0.0883932677733272,0.34065522973858864,0.6963055387593844
48,0,0,0.21765258710634514,0.17594440545109985,0.6053464025167514
49,0,0,0.4681934803972541,0.1006963558989878,0.514954487860334
50,0,1,0.7522503444133448,0.9300170275299272,0.42413382361101576
