,-1,-2,0,7184,117952,18515
0,1,0,0.003104624233651615,0.8657206052843864,0.08341655441601871,0.4824016097446893
1,0,0,0.007172026379389419,0.8332728300771175,0.06325787485753415,0.4857343719119497
2,0,1,0.0076230709930927955,0.998138876968824,0.0005203259082792672,0.24727748319429607
3,0,0,0.0024555604431390696,0.946843852821652,0.014563613849337683,0.2490652537984099
4,0,0,0.0034010978195952455,0.9344346529771589,0.019854859778511844,0.2510666302169517
5,0,0,0.00371465504672175,0.9307330800330231,0.02155065735296455,0.2526470587263788
6,0,0,0.003815879080795372,0.929398329993352,0.02214262997079472,0.2539431169812029
7,1,0,0.0038526751119563685,0.7988464552760042,0.12800392820026044,0.6086371288406213
8,0,0,0.012455471825375914,0.7199903378469743,0.12961374215912103,0.6231902300117599
9,0,1,0.01851052319789111,0.9954517741477709,0.001590291267774859,0.37623310954279376
10,0,0,0.002502008474313903,0.9229398267815551,0.019851824095349184,0.36895610555241587
11,0,0,0.003933482260805077,0.9000020800707083,0.03013162734710009,0.36342100864088017
12,0,0,0.004640872645175659,0.8924420680489359,0.034319033137828706,0.35757985124624037
13,0,0,0.0049202472882036085,0.8910035306055207,0.03556690927478747,0.35155812775240236
14,1,0,0.004986450461264919,0.7158565561004223,0.19059019835033292,0.7056791932630454
15,0,0,0.025451968693237497,0.573686995705036,0.26060015831122896,0.7177756612590822
16,0,1,0.07015680809069993,0.9887145220562463,0.006352876830533508,0.4769144575612552
17,0,0,0.0026496960051801874,0.8959529570011329,0.024782313789013403,0.4708060420325471
18,0,0,0.004610939069074264,0.8555247157629388,0.04421279058049581,0.47294374610470624
19,0,0,0.006209731382140975,0.8319569505820268,0.05718572939255855,0.47505197506126895
20,0,0,0.0074452566646265855,0.8164368281307721,0.0667632182357895,0.47717626336699975
21,0,0,0.008432305725953793,0.8052567702816081,0.0742104266070147,0.4793671266774706
22,1,0,0.009247782839412468,0.5439101673394935,0.3586997058729427,0.8084864492219704
23,0,0,0.125110392373675,0.3195091522074879,0.65311359013693,0.8002321719743589
24,0,1,0.6568241362969044,0.9571051109593008,0.08517920021978058,0.555039828112293
25,0,0,0.004593639278382907,0.8552153588397107,0.02156433331781259,0.4799468030748695
26,0,0,0.0055571123897587725,0.8292497067735223,0.05410632447829317,0.4828150696561464
27,0,0,0.007431518233652436,0.8112575771485996,0.06819043322286242,0.4858690081823946
28,0,0,0.008713028452183778,0.7976250141344399,0.0778498017291939,0.4890096460789171
29,1,0,0.009778670164553124,0.5286390495063451,0.37578405475745713,0.8150067787905396
30,0,0,0.14391782473596348,0.30110841032658875,0.6861950528399408,0.8047766780543786
31,0,1,0.712300694777699,0.9530143858733804,0.10132384773117316,0.5575658888219139
32,0,0,0.005080249975494374,0.851853209089878,0.021773665410675682,0.4754249707045516
33,0,0,0.005656672977619659,0.8291568028043965,0.054411639030711355,0.4777385606427792
34,0,0,0.007446219525104574,0.8135047414360324,0.06750033630346702,0.4802264746882029
35,0,0,0.008587092106492614,0.8018549468006434,0.07591500851775637,0.48274846072123945
36,0,0,0.009484669237449827,0.7925335034878046,0.08259103319387692,0.48539481619855046
37,1,0,0.010266380854571542,0.5258369133118516,0.38328608496527583,0.812512092036436
38,0,0,0.15038264518357022,0.29998931138967205,0.6932339751807476,0.8029894598945531
39,0,1,0.720586841653485,0.9530011178788492,0.10287213369238207,0.5547627523570483
40,0,0,0.005119866774208473,0.852874860284382,0.021516339464090737,0.4712293126611694
41,0,0,0.005620817295333876,0.8315338422813299,0.053584558299394,0.47308662740585555
42,0,0,0.007328744403699643,0.8171208521532425,0.06588726729922309,0.47507700922201973
43,0,0,0.008367338820937077,0.806706161818855,0.07343548656715723,0.47705634795913
44,1,0,0.009146437488546332,0.547159892601344,0.3551659709870059,0.8068978936250362
45,0,0,0.12144483964836829,0.32362970203304303,0.6458292462849017,0.7991106612532571
46,0,1,0.6438580280416578,0.9579852492364198,0.08185840056093453,0.5542884926263767
47,0,0,0.004498587135452671,0.8560045081028319,0.021547958786400152,0.4808257439637498
48,0,0,0.005534899103550594,0.8293480762803436,0.054016769011202316,0.483802333249704
49,0,0,0.0074245904942719775,0.8108705789315855,0.06829353822894027,0.4869671906542904
50,1,0,0.008734219334559364,0.5443273909243092,0.3521653816785307,0.8137386707730503
51,0,0,0.12135519679202043,0.316671785522272,0.6506255664772873,0.803977476126751
52,0,1,0.6572177487781734,0.9561590796777596,0.08672140618548677,0.5596331364279008
53,0,0,0.004650879128414258,0.8529830216562488,0.022003118736981755,0.4849879844673729
54,0,0,0.005631408104896312,0.8257498749455984,0.055388864997948255,0.48839951431763584
55,0,0,0.007609992687875725,0.8063734082338468,0.07046712639157567,0.4920559205754326
56,0,0,0.009027777142636398,0.7911998217832387,0.0812855360360218,0.49585306138019447
57,1,0,0.010267812866797241,0.5166786548879245,0.3899561003596597,0.8195203093038645
58,0,0,0.16077652203680817,0.28746873943861534,0.7111038726347418,0.8078663785667323
59,0,1,0.7501339364801749,0.9497828163115665,0.114672889880528,0.5587506954908404
60,0,0,0.005516946319106583,0.8494519067217157,0.022108578892973057,0.4717481969597489
61,0,0,0.005734147364957702,0.8292762954946324,0.05460145734520659,0.4736087000206466
