,-1,-2,0,1208,4696,121960,202158,147988,59430,34030,13721,39441,111766
0,1,0,0.002798016372170528,0.43776974040751176,0.8701868305644063,0.7856921101850574,0.8882871866078369,0.6590324756666757,0.827683794985285,0.007959466020007099,0.48072307269699555,0.9503426531242183,0.5474600262607437
1,0,0,0.03470644935271176,0.30845765369464273,0.809845096507984,0.9697723950518283,0.8881914091517822,0.6585506496914454,0.8275566465237292,0.5003981684675429,0.9747832411139058,0.49669072381628193,0.5897124483390158
2,0,0,0.13751877422951544,0.19227791177435444,0.39001238973433017,0.783763820120772,0.8910429945414842,0.7911559784725781,0.8297936630298839,0.5049387013567419,0.4422429022750086,0.4590432856677551,0.5472592683646303
3,0,0,0.5735103538400906,0.0695889033249328,0.09192313132579728,0.7509694310576858,0.9004625290550204,0.64663128373788,0.7540350584822054,0.5195594670608803,0.3166770973817561,0.3428553442148054,0.5436961933282157
4,0,1,0.9097738945988921,0.7738862929672548,0.013506059726602208,0.03831612957373791,0.9324014271720767,0.6065172113249495,0.08239647556718854,0.5808955924936565,0.18589295465861586,0.03334692971311393,0.5326731407234611
5,0,0,0.053200851650731684,0.7435934890155456,0.8045445461419924,0.5126945953547267,0.9528889218165156,0.5631601027809894,0.1843070800098064,0.626646612780294,0.05780703765376637,0.01333284633409774,0.5031823596699704
6,1,0,0.0051542086498845355,0.3953796131699546,0.9437348110205785,0.45490594892682534,0.9062900461306613,0.5197360856714073,0.7813163871920737,0.008191156386000034,0.08908663371579315,0.9376875471077122,0.5012723928165602
7,0,0,0.011657414783442937,0.40314238522385026,0.8931683302545094,0.9697956077635432,0.8924974351449657,0.5303936446442404,0.8065074953834449,0.5007334632998175,0.975532609882551,0.493904215840737,0.5885431075431953
8,0,0,0.06178689710595099,0.4008043178694052,0.5975566292749928,0.7862247787987,0.8899601782749826,0.7913251067648389,0.8398847938010998,0.5016588891244589,0.45944530074977086,0.4862158086401649,0.546995705609113
9,0,0,0.14494145459684718,0.17112004501775313,0.38274009799321757,0.772239070063864,0.8938226547726605,0.6519834014542729,0.7975566796009631,0.5087916082322357,0.3839927742432689,0.42743813726169666,0.5462683589134691
10,0,1,0.6003182301961036,0.8456950596011131,0.08895175767903093,0.05345071614242129,0.9016468911158855,0.6282399147319366,0.2730935542408396,0.520614038056772,0.2910010644090601,0.20761985324181276,0.5407015078003817
11,0,0,0.026588733808673427,0.7887996713386897,0.8810318919974551,0.6536403581698996,0.9341047445572461,0.5981140238557704,0.39264703511460025,0.584605945472194,0.13095658572216404,0.05519634730633633,0.5198034521779763
12,0,0,0.004179311949864926,0.7640277648299446,0.9784899086460805,0.436217376418409,0.9003373841640252,0.544614575381213,0.8037133908471852,0.5037836074364138,0.12836906821610214,0.4685938552159862,0.5052673665822661
13,0,0,0.0014823409954333418,0.7846352435031927,0.9653188906688669,0.765731279357713,0.8910726011865049,0.543737603353105,0.8087991642261705,0.5005947319744021,0.45695100133608313,0.49505712367118826,0.544600528158982
14,1,0,0.00373458034736366,0.46552562722954977,0.8364736262174272,0.7866440442541598,0.8887150526122611,0.6512096959675681,0.8270037236206745,0.007955422399517145,0.47763610193194306,0.950543178856818,0.5471047569723395
15,0,0,0.03584445120035004,0.34588124694389877,0.8139107116275351,0.9698270999462013,0.8883755832465678,0.6576015673758318,0.8269657025574896,0.5005314450276177,0.9739955664626385,0.4955830791784167,0.5897309689380138
16,0,0,0.1148034172610843,0.2229267310312989,0.4385593234485164,0.7829935487020667,0.8911859021793198,0.7909780960228859,0.8292665736317636,0.5051006270978842,0.44221282860340805,0.4577066550182239,0.5471545046042026
17,0,0,0.47465711803119914,0.07996017376756057,0.1255837340935477,0.749897285843185,0.8986100167890009,0.6466218942937412,0.7677080906212634,0.5163311590764658,0.3257288501945752,0.3674597307778308,0.5435696058533594
18,0,1,0.8895208736723383,0.7826138106219872,0.017750687537793967,0.04218005457961387,0.926163692554816,0.6094649587267177,0.11084199635304841,0.567137628103464,0.20513569971287615,0.0521929536022438,0.5350104538647229
19,0,0,0.0502789409075131,0.7491537577062961,0.807723060549819,0.5258711327822104,0.9513801146521321,0.569617263829789,0.19569635484395417,0.6239455229605454,0.06528561630390128,0.014653907479069996,0.5049807733618759
20,1,0,0.005122334365881105,0.39496921568973975,0.9433848646645532,0.45272797698591793,0.9057625502386129,0.5222861817336613,0.7838498824976287,0.00817765551965647,0.09076602937325882,0.9384903749904571,0.5013984649468327
21,0,0,0.011621065843976007,0.3999277199509084,0.8924973329282087,0.9698100168491313,0.8923766401186134,0.5309651506872087,0.8065807077890311,0.5007289274756233,0.9755839339937779,0.49394190924691833,0.5886173192709736
22,0,0,0.06291529607815495,0.39643812559505603,0.5931097459070959,0.786238878224852,0.8899293452743485,0.7913366866355919,0.839929789089003,0.5016537165865459,0.45932002202099853,0.48625876739457,0.5469992710282423
23,0,0,0.15048147018789884,0.16811633584389815,0.37372613067481275,0.7722648720870958,0.893914014643508,0.6519445603887669,0.796952376100793,0.5089521332132726,0.3830255871729637,0.42613215212571526,0.5462724234939429
24,0,1,0.614673897044798,0.8437983164762696,0.08486034365515117,0.05317440193007922,0.9021153380551136,0.6279312135352567,0.2694574196275148,0.5214010118648911,0.2882554599643961,0.20334104824015345,0.5405776968944019
25,0,0,0.027364748867672612,0.787486471841381,0.8773468122549817,0.6500692969425204,0.9349769129351063,0.5972119332068995,0.38124919129467877,0.5865889376811639,0.1286148466796002,0.0517596846732606,0.5193957397941364
26,0,0,0.00424349936142531,0.7635995216213747,0.9788129093844331,0.43588008682599816,0.9005833299239785,0.5438209153396503,0.8031206317772107,0.5038940308708532,0.12573074083352623,0.467679759136898,0.504939429211035
27,0,0,0.0014820014074872628,0.784880915219628,0.9653487420175259,0.765083736473454,0.8911339249779551,0.5428431313668776,0.8086199741197292,0.5006038660782035,0.4562071325251037,0.49498121421739344,0.5445139858565932
28,1,0,0.0037226061652919223,0.46681667500268564,0.8368610929264584,0.786622771444372,0.8887291532305892,0.6509788010741945,0.8269682004152957,0.00795542087397802,0.47757475026618745,0.9505432543832721,0.5470975769801318
29,0,0,0.035554533476100415,0.34753945618476445,0.8151022422063967,0.9698284921191197,0.888377752422797,0.6575826921261095,0.8269684341738583,0.500529741057115,0.9740049415182697,0.4955972404149803,0.5897309759136051
30,0,0,0.11336648775145383,0.22434418392310507,0.44167585042721386,0.7830044984076766,0.891160605714702,0.7909802138694538,0.8294029048440114,0.5050593749431455,0.44250610954675185,0.45804711846365465,0.5471558440352509
31,0,0,0.4690147596105556,0.08046905164811993,0.1277036052099274,0.7501701557669531,0.8984845103067665,0.6467134561035709,0.7685590272766377,0.516126893877951,0.3266537225050999,0.36904124207761557,0.5436018504549524
32,0,1,0.88829078483151,0.7829659485620833,0.018021052397966718,0.04244228399278433,0.9257889537153879,0.6097657023292175,0.1127122936973126,0.5663490059993675,0.20641224818478593,0.0535293588049349,0.5351606393034956
33,0,0,0.05014976935983657,0.749224033110104,0.8077023931551045,0.5268529993686647,0.9512874577731675,0.5700448153504156,0.19640870192060145,0.6237812189045833,0.06578952691464794,0.014738173983054213,0.5051082977413253
34,0,0,0.005135385830690539,0.751623646185361,0.9827966707528735,0.4525937674275781,0.9057340057761322,0.5224579682860889,0.7839848281300124,0.5071360215710805,0.09085319142753516,0.4409625648570963,0.5014065067017224
35,0,0,0.0016282486658991569,0.79105592468818,0.9645389792303215,0.7460694203277476,0.8923714016744003,0.5309948101299592,0.8065775586779291,0.5007307847455877,0.433267348478983,0.4939264750357391,0.5419833617443568
36,1,0,0.0034318822774886066,0.4875084836392081,0.8453124639972385,0.786227111940118,0.8890272145547169,0.6438239871742693,0.8258522874148227,0.007956077890917493,0.47643068309643444,0.9505107179732093,0.546997811106856
37,0,0,0.03086567251517204,0.37821612487188483,0.8346712590973709,0.969867289843443,0.8884201768861074,0.6572306209148043,0.8270654796076218,0.5004883699663483,0.9742059374559179,0.49594106640953506,0.5897279708612084
38,0,0,0.0905107568234937,0.25171593450261703,0.4975764245857572,0.7832632958687107,0.8907524315675867,0.7910256155150291,0.8315945448531731,0.5043921915984635,0.44742780284815314,0.46355868008114065,0.5471883643763873
39,0,0,0.3682589136785914,0.09088951462480228,0.17197058616505315,0.7545635783732585,0.8964683561293568,0.6482483898508924,0.7818055489407728,0.5128771825421955,0.34298078399016346,0.3945556176214898,0.5441237882341483
40,0,1,0.8594908227759387,0.7903375480246091,0.024373054848807783,0.04692258024178619,0.9188356317356554,0.615060901788209,0.15096052533958473,0.5522136187953037,0.2294726943534918,0.08349062032279635,0.5375826671634212
41,0,0,0.047266436829863756,0.7515266820783792,0.8084399771263275,0.5500088175294999,0.9492742817489948,0.5777498145935219,0.21311812473729305,0.619926312885526,0.07682996979351422,0.016853247852547062,0.5079670987563375
42,1,0,0.005403453927029199,0.3890768366032308,0.9399287626786139,0.44961233688622093,0.9051058500040059,0.5262203262837126,0.786987067949185,0.00816375916719327,0.09305343490167317,0.9393079671360208,0.5016083530323553
43,0,0,0.0120514588058664,0.38887809530820283,0.8880622170993535,0.9698030080084452,0.8922543785441224,0.5317434343535902,0.8065293618709968,0.5007689317866925,0.9755656578984991,0.4936094695734081,0.5886928916335886
