,11408-5827,5827-5827,-1-5827,5827-0,11408-0,5827-11408,28900-11408,0-118697,-1-28900,5827-416944,416236-417214,11408-416236,424586-416236,376923-424586
18,0.054847619334301594,0.12463976355354008,0.4822285452334252,0.12463976355354008,0.054847619334301594,0.12463976355354008,0.20563903514911697,0.12557190604799492,0.4822285452334252,0.12463976355354008,0.1793719094651067,0.054847619334301594,0.0,0.0
19,0.03983084660478462,0.12383538695391584,0.49811711797175395,0.12383538695391584,0.03983084660478462,0.12383538695391584,0.20207752971284065,0.13192843210065072,0.49811711797175395,0.12383538695391584,0.17883094839408456,0.03983084660478462,0.0,0.0
20,0.06213448782194196,0.1350859587218592,0.5132112620731663,0.1350859587218592,0.06213448782194196,0.1350859587218592,0.20516265241740678,0.13165413906450396,0.5132112620731663,0.1350859587218592,0.18033533601681676,0.06213448782194196,0.0,0.0
21,0.043474811801811945,0.13527575642873907,0.5275506989695079,0.13527575642873907,0.043474811801811945,0.13527575642873907,0.19888499027710202,0.1369605934794821,0.5275506989695079,0.13527575642873907,0.17962193725040027,0.043474811801811945,0.0,0.0
22,0.07163570945066386,0.14294688044483253,0.5411731640210325,0.14294688044483253,0.07163570945066386,0.14294688044483253,0.20349560605087177,0.1351656054928394,0.5411731640210325,0.14294688044483253,0.1807824216575742,0.07163570945066386,0.0,0.0
23,0.04973534968482344,0.14178528478007824,0.5541145058199809,0.14178528478007824,0.04973534968482344,0.14178528478007824,0.19764288104019234,0.14010690910334042,0.5541145058199809,0.14178528478007824,0.17992146253510738,0.04973534968482344,0.0,0.0
24,0.07621118640254529,0.14792783463155423,0.5664087805289819,0.14792783463155423,0.07621118640254529,0.14792783463155423,0.2026585270709479,0.13781931484255078,0.5664087805289819,0.14792783463155423,0.1809858589682637,0.07621118640254529,0.0,0.0
25,0.05637727444061956,0.14571110494916442,0.5780883415025329,0.14571110494916442,0.05637727444061956,0.14571110494916442,0.19685009303932693,0.14250035933498886,0.5780883415025329,0.14571110494916442,0.18021007016630344,0.05637727444061956,0.0,0.0
26,0.039438779639703644,0.1459483077790036,0.5891839244274062,0.1459483077790036,0.039438779639703644,0.1459483077790036,0.18641472167457207,0.14561182422761693,0.5891839244274062,0.1459483077790036,0.17977567567236064,0.039438779639703644,0.0,0.0
27,0.056109381451808354,0.14963789062868177,0.5997247282060358,0.14963789062868177,0.056109381451808354,0.14963789062868177,0.19609406330146958,0.1408606960269572,0.5997247282060358,0.14963789062868177,0.18033356951645063,0.056109381451808354,0.0,0.0
28,0.06665071811086405,0.1505232347112429,0.609738491795734,0.1505232347112429,0.06665071811086405,0.1505232347112429,0.2029677879165238,0.13550770179475977,0.609738491795734,0.1505232347112429,0.18051536304991062,0.06665071811086405,0.0,0.0
29,0.07977184351745498,0.15088183564112112,0.6192515672059473,0.15088183564112112,0.07977184351745498,0.15088183564112112,0.2078827611204381,0.1311803128705346,0.6192515672059473,0.15088183564112112,0.18102319143933487,0.07977184351745498,0.0,0.0
30,0.058788980142325205,0.14869836820562476,0.62828898884565,0.14869836820562476,0.058788980142325205,0.14869836820562476,0.19958611831787226,0.13637419104500614,0.62828898884565,0.14869836820562476,0.18027134380533777,0.058788980142325205,0.0,0.0
31,0.044728866491227606,0.14777511579047575,0.6368745394033675,0.14777511579047575,0.044728866491227606,0.14777511579047575,0.18807274178587582,0.1401856719868909,0.6368745394033675,0.14777511579047575,0.18001978041237252,0.044728866491227606,0.0,0.0
32,0.03457216915721937,0.146532528474492,0.6450308124331992,0.146532528474492,0.03457216915721937,0.146532528474492,0.18298026955302873,0.14411953494833388,0.6450308124331992,0.146532528474492,0.17969986482587674,0.03457216915721937,0.0,0.0
33,0.024921302310205295,0.14619730498022485,0.6527792718115392,0.14619730498022485,0.024921302310205295,0.14619730498022485,0.17914611340651693,0.1474427905490796,0.6527792718115392,0.14619730498022485,0.1793625398344684,0.024921302310205295,0.0,0.0
34,0.04775505169143744,0.14962863729047496,0.6601403082209623,0.14962863729047496,0.04775505169143744,0.14962863729047496,0.1899801210199598,0.1428401590250919,0.6601403082209623,0.14962863729047496,0.18119454055566242,0.04775505169143744,0.0,0.0
35,0.04383690226971165,0.1294742619867676,0.6671332928099142,0.1294742619867676,0.04383690226971165,0.1294742619867676,0.20002437361568431,0.1428401590250919,0.6671332928099142,0.1294742619867676,0.17957449117303378,0.04383690226971165,0.0,0.0
36,0.0765081019636859,0.14281523112021433,0.6737766281694185,0.14281523112021433,0.0765081019636859,0.14281523112021433,0.2016791820481263,0.1437339388795997,0.6737766281694185,0.14281523112021433,0.18202818409881522,0.0765081019636859,0.0,0.0
37,0.056496111832328215,0.1374402706055509,0.6800877967609475,0.1374402706055509,0.056496111832328215,0.1374402706055509,0.2087588334481004,0.1437339388795997,0.6800877967609475,0.1374402706055509,0.18006410703243073,0.056496111832328215,0.0,0.0
38,0.068530611696408,0.138971432047623,0.6860834069229002,0.138971432047623,0.068530611696408,0.138971432047623,0.21145923638260486,0.14476655697725482,0.6860834069229002,0.138971432047623,0.1810612146492051,0.068530611696408,0.0,0.0
39,0.06634774176531201,0.13278659065955348,0.6917792365767551,0.13278659065955348,0.06634774176531201,0.13278659065955348,0.21511786656265172,0.14476655697725482,0.6917792365767551,0.13278659065955348,0.17981619212613814,0.06634774176531201,0.0,0.0
40,0.04715424502442953,0.13165417558712744,0.6971902747479174,0.13165417558712744,0.04715424502442953,0.13165417558712744,0.20550458836491928,0.1489378908819915,0.6971902747479174,0.13165417558712744,0.17924728589613004,0.04715424502442953,0.0,0.0
41,0.07645225497004142,0.1401346103169898,0.7023307610105215,0.1401346103169898,0.07645225497004142,0.1401346103169898,0.20847465504185902,0.14546032165619557,0.7023307610105215,0.1401346103169898,0.18132067999708534,0.07645225497004142,0.0,0.0
42,0.06274561826124511,0.13376727656089263,0.7072142229599955,0.13376727656089263,0.06274561826124511,0.13376727656089263,0.2135259686453668,0.14546032165619557,0.7072142229599955,0.13376727656089263,0.17992526872030243,0.06274561826124511,0.0,0.0
43,0.04472226036537704,0.1326146155495105,0.7118535118119957,0.1326146155495105,0.04472226036537704,0.1326146155495105,0.2040745136181037,0.14951653878370924,0.7118535118119957,0.1326146155495105,0.17933500973349673,0.04472226036537704,0.0,0.0
44,0.0700933460033448,0.1407511661281359,0.7162608362213959,0.1407511661281359,0.0700933460033448,0.1407511661281359,0.2074948598273993,0.14585946914115444,0.7162608362213959,0.1407511661281359,0.18137109836190354,0.0700933460033448,0.0,0.0
45,0.058592976146478085,0.1226461409375135,0.7204477944103261,0.1226461409375135,0.058592976146478085,0.1226461409375135,0.21184267506689478,0.14585946914115444,0.7204477944103261,0.1226461409375135,0.1796766981254316,0.058592976146478085,0.0,0.0
46,0.08742112225919094,0.13763836603093244,0.7244254046898099,0.13763836603093244,0.08742112225919094,0.13763836603093244,0.21029704951892608,0.14641048696479972,0.7244254046898099,0.13763836603093244,0.1821146237070537,0.08742112225919094,0.0,0.0
47,0.06174304884874497,0.12036845914918518,0.7282041344553194,0.12036845914918518,0.06174304884874497,0.12036845914918518,0.2141378104181665,0.14641048696479972,0.7282041344553194,0.12036845914918518,0.18013585464069162,0.06174304884874497,0.0,0.0
48,0.07312632217646893,0.13760794757144976,0.7317939277325535,0.13760794757144976,0.07312632217646893,0.13760794757144976,0.21066072971101843,0.1470837149181407,0.7317939277325535,0.13760794757144976,0.18120657957576938,0.07312632217646893,0.0,0.0
49,0.08165443636657045,0.1393911349647989,0.7352042313459258,0.1393911349647989,0.08165443636657045,0.1393911349647989,0.21369954697116922,0.14744882631240414,0.7352042313459258,0.1393911349647989,0.18206204773702844,0.08165443636657045,0.0,0.0
50,0.06634277781240347,0.12152628664611434,0.7384440197786295,0.12152628664611434,0.06634277781240347,0.12152628664611434,0.21522071947606652,0.14744882631240414,0.7384440197786295,0.12152628664611434,0.1801922947720804,0.06634277781240347,0.0,0.0
51,0.07584136016565816,0.13786868044073586,0.741521818789698,0.13786868044073586,0.07584136016565816,0.13786868044073586,0.21175374880264278,0.14746337407201196,0.741521818789698,0.13786868044073586,0.18118873104336414,0.07584136016565816,0.0,0.0
52,0.08369058983764101,0.13965516946104073,0.7444457278502131,0.13965516946104073,0.08369058983764101,0.13965516946104073,0.21452309816977372,0.1477478238969911,0.7444457278502131,0.13965516946104073,0.1820597057534634,0.08369058983764101,0.0,0.0
53,0.07760763682656657,0.13335665906668404,0.7472234414577025,0.13335665906668404,0.07760763682656657,0.13335665906668404,0.21714737414731802,0.1477478238969911,0.7472234414577025,0.13335665906668404,0.18056058693308072,0.07760763682656657,0.0,0.0
54,0.05830657887148919,0.13119419294027385,0.7498622693848174,0.13119419294027385,0.05830657887148919,0.13119419294027385,0.20726289480333993,0.1516431737865903,0.7498622693848174,0.13119419294027385,0.17987514094432405,0.05830657887148919,0.0,0.0
55,0.05239128751924279,0.13297579341646368,0.7523691559155765,0.13297579341646368,0.05239128751924279,0.13297579341646368,0.19237327813498595,0.15385416247047617,0.7523691559155765,0.13297579341646368,0.180373566550913,0.05239128751924279,0.0,0.0
56,0.045968480868198214,0.12819451324689582,0.7547506981197977,0.12819451324689582,0.045968480868198214,0.12819451324689582,0.19894165903183486,0.15385416247047617,0.7547506981197977,0.12819451324689582,0.17952097957342814,0.045968480868198214,0.0,0.0
57,0.04284791011141985,0.1264209545974668,0.7570131632138077,0.1264209545974668,0.04284791011141985,0.1264209545974668,0.19512438627522216,0.15726819126068464,0.7570131632138077,0.1264209545974668,0.17954521375329652,0.04284791011141985,0.0,0.0
58,0.03986089609337457,0.12354487853592618,0.7591625050531173,0.12354487853592618,0.03986089609337457,0.12354487853592618,0.19689277554062198,0.1607409824044995,0.7591625050531173,0.12354487853592618,0.17923636557507736,0.03986089609337457,0.0,0.0
59,0.029913428270654987,0.12284344659383585,0.7612043798004615,0.12284344659383585,0.029913428270654987,0.12284344659383585,0.19652540672792967,0.16369235785430433,0.7612043798004615,0.12284344659383585,0.1787300726488328,0.029913428270654987,0.0,0.0
60,0.06436871032313608,0.13440902509193853,0.7631441608104385,0.13440902509193853,0.06436871032313608,0.13440902509193853,0.20122532770460583,0.15895896501803675,0.7631441608104385,0.13440902509193853,0.18105950801476245,0.06436871032313608,0.0,0.0
61,0.04814378134205737,0.13054377913085619,0.7649869527699166,0.13054377913085619,0.04814378134205737,0.13054377913085619,0.20815061359421827,0.15895896501803675,0.7649869527699166,0.13054377913085619,0.17941670382982675,0.04814378134205737,0.0,0.0
62,0.05984528428962891,0.1350006213792767,0.7667376051314208,0.1350006213792767,0.05984528428962891,0.1350006213792767,0.21006133686287748,0.15859147037463242,0.7667376051314208,0.1350006213792767,0.17959194977580564,0.05984528428962891,0.0,0.0
63,0.07267849971872328,0.13883906653515105,0.7684007248748497,0.13883906653515105,0.07267849971872328,0.13883906653515105,0.2133862200065803,0.15094240160140637,0.7684007248748497,0.13883906653515105,0.18110750742922682,0.07267849971872328,0.0,0.0
64,0.06040566394063694,0.12109546986554058,0.7699806886311071,0.12109546986554058,0.06040566394063694,0.12109546986554058,0.2151994935721909,0.15094240160140637,0.7699806886311071,0.12109546986554058,0.17954199438363502,0.06040566394063694,0.0,0.0
65,0.07832099212158515,0.13615532009272777,0.7714816541995517,0.13615532009272777,0.07832099212158515,0.13615532009272777,0.2123375123989967,0.15053510871742,0.7714816541995517,0.13615532009272777,0.18112710352445938,0.07832099212158515,0.0,0.0
66,0.057953271544569585,0.13520084938787869,0.7729075714895741,0.13520084938787869,0.057953271544569585,0.13520084938787869,0.20423676299211455,0.1540723405894546,0.7729075714895741,0.13520084938787869,0.18028617517311635,0.057953271544569585,0.0,0.0
67,0.05228209331966247,0.13636462985746828,0.7742621929150955,0.13636462985746828,0.05228209331966247,0.13636462985746828,0.1897479633466115,0.15598109673159669,0.7742621929150955,0.13636462985746828,0.18070432946297313,0.05228209331966247,0.0,0.0
68,0.040197590365446866,0.13274555271473465,0.7755490832693407,0.13274555271473465,0.040197590365446866,0.13274555271473465,0.1975033260132809,0.15598109673159669,0.7755490832693407,0.13274555271473465,0.1794084103579367,0.040197590365446866,0.0,0.0
69,0.058822822587418215,0.12947672053402223,0.7767716291058736,0.12947672053402223,0.058822822587418215,0.12947672053402223,0.20258484813308275,0.156468862779462,0.7767716291058736,0.12947672053402223,0.179747814526397,0.058822822587418215,0.0,0.0
70,0.044223140248965793,0.13043066935089687,0.7779330476505799,0.13043066935089687,0.044223140248965793,0.13043066935089687,0.19535196852014314,0.15912857090050464,0.7779330476505799,0.13043066935089687,0.17940678139139593,0.044223140248965793,0.0,0.0
71,0.03451661766408586,0.1320690073187372,0.7790363952680509,0.1320690073187372,0.03451661766408586,0.1320690073187372,0.1854251927410904,0.16077886832769217,0.7790363952680509,0.1320690073187372,0.17940020068891202,0.03451661766408586,0.0,0.0
72,0.024874709572447088,0.13414159271867937,0.7800845755046484,0.13414159271867937,0.024874709572447088,0.13414159271867937,0.18200320377059961,0.16268343081555753,0.7800845755046484,0.13414159271867937,0.1791196615190778,0.024874709572447088,0.0,0.0
73,0.05139653942307189,0.1406958355154191,0.781080346729416,0.1406958355154191,0.05139653942307189,0.1406958355154191,0.19239945795492905,0.15619158976525155,0.781080346729416,0.1406958355154191,0.18029840277012615,0.05139653942307189,0.0,0.0
74,0.03901810514529642,0.13966772868926078,0.7820263293929451,0.13966772868926078,0.03901810514529642,0.13966772868926078,0.1893942072390314,0.1590383466013425,0.7820263293929451,0.13966772868926078,0.17974101504841958,0.03901810514529642,0.0,0.0
75,0.0382430556172406,0.14009550913041133,0.7829250129232979,0.14009550913041133,0.0382430556172406,0.14009550913041133,0.17939244368378524,0.1605708017702185,0.7829250129232979,0.14009550913041133,0.18026774709950286,0.0382430556172406,0.0,0.0
76,0.03559056700774556,0.13431200094208112,0.783778762277133,0.13431200094208112,0.03559056700774556,0.13431200094208112,0.18932016386906553,0.16396724404579585,0.783778762277133,0.13431200094208112,0.17944968305647258,0.03559056700774556,0.0,0.0
77,0.03521343811045968,0.13165133567321483,0.7845898241632763,0.13165133567321483,0.03521343811045968,0.13165133567321483,0.18809707215481095,0.16639987797025246,0.7845898241632763,0.13165133567321483,0.1794896976297891,0.03521343811045968,0.0,0.0
78,0.027023646726800812,0.12862390329025303,0.7853603329551124,0.12862390329025303,0.027023646726800812,0.12862390329025303,0.19279119480924659,0.16898073825106524,0.7853603329551124,0.12862390329025303,0.17880275239425403,0.027023646726800812,0.0,0.0
79,0.05366756726034109,0.1396641314512709,0.7860923163073568,0.1396641314512709,0.05366756726034109,0.1396641314512709,0.19814836368745778,0.16411381679622844,0.7860923163073568,0.1396641314512709,0.1803961659495176,0.05366756726034109,0.0,0.0
80,0.04757696307070471,0.13842413066118822,0.7867877004919889,0.13842413066118822,0.04757696307070471,0.13842413066118822,0.19349288001996834,0.16627907413700097,0.7867877004919889,0.13842413066118822,0.1802877105228177,0.04757696307070471,0.0,0.0
81,0.035239297927068126,0.13407834239990918,0.7874483154673895,0.13407834239990918,0.035239297927068126,0.13407834239990918,0.19677740692697915,0.1688982647083219,0.7874483154673895,0.13407834239990918,0.17931694138987572,0.035239297927068126,0.0,0.0
82,0.06881344447669624,0.14405287734505928,0.78807589969402,0.14405287734505928,0.06881344447669624,0.14405287734505928,0.20081088453279367,0.1641767842356775,0.78807589969402,0.14405287734505928,0.18159207503492464,0.06881344447669624,0.0,0.0
83,0.056986287366990226,0.13716090716951918,0.788672104709319,0.13716090716951918,0.056986287366990226,0.13716090716951918,0.20815987726884452,0.1641767842356775,0.788672104709319,0.13716090716951918,0.18009518971487118,0.056986287366990226,0.0,0.0
84,0.040882450430394394,0.13545134017819632,0.789238499473853,0.13545134017819632,0.040882450430394394,0.13545134017819632,0.20034771483270497,0.1663864372022813,0.789238499473853,0.13545134017819632,0.17945450748091035,0.040882450430394394,0.0,0.0
85,0.06394618711892688,0.14399936214595013,0.7897765745001604,0.14399936214595013,0.06394618711892688,0.14399936214595013,0.20438338951070484,0.1602803632508249,0.7897765745001604,0.14399936214595013,0.18032717219216027,0.06394618711892688,0.0,0.0
86,0.07750929557093317,0.14506240090355585,0.7902877457751524,0.14506240090355585,0.07750929557093317,0.14506240090355585,0.20889122159311224,0.1588428702775218,0.7902877457751524,0.14506240090355585,0.1807839256705755,0.07750929557093317,0.0,0.0
87,0.05342777584244093,0.14408271269212858,0.7907733584863947,0.14408271269212858,0.05342777584244093,0.14408271269212858,0.20022631874813512,0.1613207641782976,0.7907733584863947,0.14408271269212858,0.17994772948431398,0.05342777584244093,0.0,0.0
88,0.06914207008954101,0.14931320634246087,0.791234690562075,0.14931320634246087,0.06914207008954101,0.14931320634246087,0.20482688304323082,0.1557054520859236,0.791234690562075,0.14931320634246087,0.18177281021310338,0.06914207008954101,0.0,0.0
89,0.06655963436383736,0.14162139335654014,0.7916729560339713,0.14162139335654014,0.06655963436383736,0.14162139335654014,0.21083140367569075,0.1557054520859236,0.7916729560339713,0.14162139335654014,0.18026020608366633,0.06655963436383736,0.0,0.0
90,0.0505896112803802,0.13845899815918908,0.7920893082322726,0.13845899815918908,0.0505896112803802,0.13845899815918908,0.20235009262725157,0.15876462392869603,0.7920893082322726,0.13845899815918908,0.17969222373905933,0.0505896112803802,0.0,0.0
91,0.035526451264719094,0.14010006011089812,0.792484842820659,0.14010006011089812,0.035526451264719094,0.14010006011089812,0.19032735153456076,0.16033151036890259,0.792484842820659,0.14010006011089812,0.17941838990005726,0.035526451264719094,0.0,0.0
92,0.05537407618273022,0.14438834655278254,0.792860600679626,0.14438834655278254,0.05537407618273022,0.14438834655278254,0.198414145326679,0.1535195096490216,0.792860600679626,0.14438834655278254,0.18117447782161344,0.05537407618273022,0.0,0.0
93,0.05074721576698395,0.13865700709303783,0.7932175706456448,0.13865700709303783,0.05074721576698395,0.13865700709303783,0.20573013257324793,0.1535195096490216,0.7932175706456448,0.13865700709303783,0.17953902455207688,0.05074721576698395,0.0,0.0
94,0.06676374440164153,0.1395571006099833,0.7935566921133625,0.1395571006099833,0.06676374440164153,0.1395571006099833,0.20877057557531148,0.15380269801319857,0.7935566921133625,0.1395571006099833,0.17993197955520568,0.06676374440164153,0.0,0.0
95,0.04633813875472251,0.13954827090426866,0.7938788575076944,0.13954827090426866,0.04633813875472251,0.13954827090426866,0.200119819217236,0.15677245665037134,0.7938788575076944,0.13954827090426866,0.17938547459591636,0.04633813875472251,0.0,0.0
96,0.06392845296106348,0.14579400171046616,0.7941849146323097,0.14579400171046616,0.06392845296106348,0.14579400171046616,0.20475466266628634,0.15179923629292816,0.7941849146323097,0.14579400171046616,0.18135881799252476,0.06392845296106348,0.0,0.0
97,0.05660975874814147,0.13979621288395574,0.7944756689006942,0.13979621288395574,0.05660975874814147,0.13979621288395574,0.21045538283023996,0.15179923629292816,0.7944756689006942,0.13979621288395574,0.17964133607573973,0.05660975874814147,0.0,0.0
98,0.06847608599853731,0.14057089454192084,0.7947518854556594,0.14057089454192084,0.06847608599853731,0.14057089454192084,0.2126092152212971,0.15217493559641282,0.7947518854556594,0.14057089454192084,0.18071957040019232,0.06847608599853731,0.0,0.0
