,-2-394,-1-394,394-394,394-0
57,0.0,0.7570131632138077,0.20521210701547105,0.20521210701547105
58,0.0,0.7591625050531173,0.217157354896589,0.217157354896589
59,0.0,0.7612043798004615,0.2192078976428905,0.2192078976428905
60,0.0,0.7631441608104385,0.22063852396783498,0.22063852396783498
61,0.0,0.7649869527699166,0.22325008331738738,0.22325008331738738
62,0.0,0.7667376051314208,0.22443570067107163,0.22443570067107163
63,0.0,0.7684007248748497,0.20900578113623683,0.20900578113623683
64,0.0,0.7699806886311071,0.22132161820286958,0.22132161820286958
65,0.0,0.7714816541995517,0.22301733091783402,0.22301733091783402
66,0.0,0.7729075714895741,0.2242669594003415,0.2242669594003415
67,0.0,0.7742621929150955,0.22518555395955436,0.22518555395955436
68,0.0,0.7755490832693407,0.2241207938320937,0.2241207938320937
69,0.0,0.7767716291058736,0.20945304398880807,0.20945304398880807
70,0.0,0.7779330476505799,0.2216525726376862,0.2216525726376862
71,0.0,0.7790363952680509,0.2232606126141081,0.2232606126141081
72,0.0,0.7800845755046484,0.22444579380220897,0.22444579380220897
73,0.0,0.781080346729416,0.22360419172167392,0.22360419172167392
74,0.0,0.7820263293929451,0.20911031959391224,0.20911031959391224
75,0.0,0.7829250129232979,0.20547750759053063,0.20547750759053063
76,0.0,0.783778762277133,0.21873090021594108,0.21873090021594108
77,0.0,0.7845898241632763,0.22111291483618306,0.22111291483618306
78,0.0,0.7853603329551124,0.22127671537720736,0.22127671537720736
79,0.0,0.7860923163073568,0.2237148849824497,0.2237148849824497
80,0.0,0.7867877004919889,0.20852545316862248,0.20852545316862248
81,0.0,0.7874483154673895,0.22096853495475144,0.22096853495475144
82,0.0,0.78807589969402,0.20670277229859071,0.20670277229859071
83,0.0,0.788672104709319,0.20387833082559287,0.20387833082559287
84,0.0,0.789238499473853,0.21755535813699878,0.21755535813699878
85,0.0,0.7897765745001604,0.22024878338688558,0.22024878338688558
86,0.0,0.7902877457751524,0.22067326015743544,0.22067326015743544
87,0.0,0.7907733584863947,0.22327128994404002,0.22327128994404002
88,0.0,0.791234690562075,0.22278175157133034,0.22278175157133034
89,0.0,0.7916729560339713,0.2231301722521335,0.2231301722521335
90,0.0,0.7920893082322726,0.2233775933108246,0.2233775933108246
91,0.0,0.792484842820659,0.2089638952198411,0.2089638952198411
92,0.0,0.792860600679626,0.22129300386403078,0.22129300386403078
93,0.0,0.7932175706456448,0.2229962965244183,0.2229962965244183
94,0.0,0.7935566921133625,0.2225919510529447,0.2225919510529447
95,0.0,0.7938788575076944,0.2229976237962231,0.2229976237962231
96,0.0,0.7941849146323097,0.2232850297796448,0.2232850297796448
97,0.0,0.7944756689006942,0.20890248668206393,0.20890248668206393
98,0.0,0.7947518854556594,0.21973448449306504,0.21973448449306504
99,0.0,0.7950142911828765,0.22258694671424745,0.22258694671424745
100,0.0,0.7952635766237327,0.20777715520193452,0.20777715520193452
101,0.0,0.7955003977925461,0.17078233095294676,0.17078233095294676
102,0.0,0.7957253779029188,0.17275175445606553,0.17275175445606553
103,0.0,0.7959391090077728,0.18603085867558983,0.18603085867558983
104,0.0,0.7961421535573842,0.19783817941738138,0.19783817941738138
105,0.0,0.796335045879515,0.19713200077451173,0.19713200077451173
106,0.0,0.7965182935855393,0.1932729524829164,0.1932729524829164
107,0.0,0.7966923789062623,0.19071249577473987,0.19071249577473987
108,0.0,0.7968577599609492,0.18901383645536632,0.18901383645536632
109,0.0,0.7970148719629018,0.19668097339508697,0.19668097339508697
110,0.0,0.7971641283647567,0.1988518020268795,0.1988518020268795
111,0.0,0.7973059219465188,0.20036718513118032,0.20036718513118032
112,0.0,0.7974406258491928,0.20142543355557344,0.20142543355557344
113,0.0,0.7975685945567332,0.20216444789883703,0.20216444789883703
114,0.0,0.7976901648288965,0.19358601618719581,0.19358601618719581
115,0.0,0.7978056565874517,0.19091989796759584,0.19091989796759584
116,0.0,0.7979153737580792,0.21200321603786693,0.21200321603786693
117,0.0,0.7980196050701752,0.21763489140498396,0.21763489140498396
118,0.0,0.7981186248166665,0.1979626220867684,0.1979626220867684
119,0.0,0.7982126935758331,0.20292922648742887,0.20292922648742887
120,0.0,0.7983020588970414,0.20321519002028435,0.20321519002028435
121,0.0,0.7983869559521893,0.203414301704268,0.203414301704268
122,0.0,0.7984676081545798,0.1944151947378645,0.1944151947378645
123,0.0,0.7985442277468509,0.2004526374423332,0.2004526374423332
124,0.0,0.7986170163595083,0.19245092442576855,0.19245092442576855
125,0.0,0.7986861655415329,0.21312833934277514,0.21312833934277514
126,0.0,0.7987518572644563,0.20414542101090957,0.20414542101090957
127,0.0,0.7988142644012335,0.21837293723420473,0.21837293723420473
128,0.0,0.7988735511811718,0.20780675409711613,0.20780675409711613
129,0.0,0.7989298736221132,0.19732793887539524,0.19732793887539524
130,0.0,0.7989833799410075,0.2024867151680288,0.2024867151680288
131,0.0,0.7990342109439572,0.19380037314780202,0.19380037314780202
132,0.0,0.7990825003967593,0.19106210681184171,0.19106210681184171
133,0.0,0.7991283753769214,0.2121077526060529,0.2121077526060529
134,0.0,0.7991719566080753,0.20343270733383675,0.20343270733383675
135,0.0,0.7992133587776715,0.21784902718987825,0.21784902718987825
136,0.0,0.7992526908387879,0.2074408881733648,0.2074408881733648
137,0.0,0.7992900562968486,0.20636389757181486,0.20636389757181486
138,0.0,0.7993255534820062,0.22000515899575693,0.22000515899575693
139,0.0,0.7993592758079059,0.22351582905562795,0.22351582905562795
140,0.0,0.7993913120175106,0.21139551870463122,0.21139551870463122
141,0.0,0.799421746416635,0.20912556289583767,0.20912556289583767
142,0.0,0.7994506590958033,0.22203523677992842,0.22203523677992842
143,0.0,0.7994781261410131,0.20088447474752857,0.20088447474752857
144,0.0,0.7995042198339625,0.21932702501837056,0.21932702501837056
145,0.0,0.7995290088422643,0.19908889819025746,0.19908889819025746
146,0.0,0.799552558400151,0.1945699465037449,0.1945699465037449
147,0.0,0.7995749304801435,0.20056101217128183,0.20056101217128183
148,0.0,0.7995961839561363,0.2015613778145704,0.2015613778145704
149,0.0,0.7996163747583295,0.20225938296031745,0.20225938296031745
150,0.0,0.799635556020413,0.20274682587124754,0.20274682587124754
151,0.0,0.7996537782193924,0.20308722543564392,0.20308722543564392
152,0.0,0.7996710893084228,0.21759650416227316,0.21759650416227316
153,0.0,0.7996875348430017,0.20726454245623527,0.20726454245623527
154,0.0,0.7997031581008516,0.20624074878066795,0.20624074878066795
155,0.0,0.799718000195809,0.19629031722162738,0.19629031722162738
156,0.0,0.7997321001860185,0.2159506457887816,0.2159506457887816
157,0.0,0.7997454951767176,0.20611634286314104,0.20611634286314104
158,0.0,0.7997582204178817,0.19620648579862185,0.19620648579862185
159,0.0,0.7997703093969876,0.2158890218427783,0.2158890218427783
160,0.0,0.7997817939271382,0.19680805687297626,0.19680805687297626
161,0.0,0.7997927042307813,0.21633048345339753,0.21633048345339753
162,0.0,0.7998030690192423,0.2063815974263915,0.2063815974263915
163,0.0,0.7998129155682802,0.19638246109531754,0.19638246109531754
164,0.0,0.7998222697898661,0.21601837985632955,0.21601837985632955
165,0.0,0.7998311563003728,0.2061636440886781,0.2061636440886781
166,0.0,0.7998395984853541,0.2198565166521446,0.2198565166521446
167,0.0,0.7998476185610864,0.19943906679607856,0.19943906679607856
168,0.0,0.7998552376330321,0.19480225536909435,0.19480225536909435
169,0.0,0.7998624757513805,0.19172706644209384,0.19172706644209384
170,0.0,0.7998693519638115,0.1985757230876905,0.1985757230876905
171,0.0,0.799875884365621,0.19120574114550076,0.19120574114550076
172,0.0,0.7998820901473399,0.19821135635869036,0.19821135635869036
173,0.0,0.7998879856399729,0.19992052547465583,0.19992052547465583
174,0.0,0.7998935863579743,0.21526868882216565,0.21526868882216565
175,0.0,0.7998989070400755,0.20563894218586382,0.20563894218586382
176,0.0,0.7999039616880718,0.1958897681624032,0.1958897681624032
177,0.0,0.7999087636036681,0.2014823869209967,0.2014823869209967
178,0.0,0.7999133254234847,0.21641741871218476,0.21641741871218476
179,0.0,0.7999176591523105,0.19715749967925042,0.19715749967925042
180,0.0,0.799921776194695,0.21658735586914865,0.21658735586914865
181,0.0,0.7999256873849602,0.2210046550526021,0.2210046550526021
182,0.0,0.7999294030157121,0.22424770030098773,0.22424770030098773
183,0.0,0.7999329328649265,0.21190661036657196,0.21190661036657196
184,0.0,0.7999362862216802,0.20004786665466476,0.20004786665466476
185,0.0,0.7999394719105962,0.19520682145902063,0.19520682145902063
186,0.0,0.7999424983150664,0.21515449873212988,0.21515449873212988
187,0.0,0.799945373399313,0.20556036378540543,0.20556036378540543
188,0.0,0.7999481047293474,0.2194130501934623,0.2194130501934623
189,0.0,0.79995069949288,0.22308057411784893,0.22308057411784893
190,0.0,0.799953164518236,0.21109156394801137,0.21109156394801137
191,0.0,0.7999555062923241,0.2089132999529649,0.2089132999529649
192,0.0,0.799957730977708,0.19806334227287012,0.19806334227287012
193,0.0,0.7999598444288225,0.19389024757034964,0.19389024757034964
194,0.0,0.7999618522073814,0.20008635312016287,0.20008635312016287
195,0.0,0.7999637595970123,0.2012299056962567,0.2012299056962567
196,0.0,0.7999655716171616,0.19296602190559176,0.19296602190559176
197,0.0,0.7999672930363035,0.1994406260050831,0.1994406260050831
198,0.0,0.7999689283844884,0.19177953536159867,0.19177953536159867
199,0.0,0.799970481965264,0.19861205826006895,0.19861205826006895
200,0.0,0.7999719578670008,0.21430746339014464,0.21430746339014464
201,0.0,0.7999733599736508,0.19575771220950192,0.19575771220950192
202,0.0,0.7999746919749683,0.21555838345153808,0.21555838345153808
203,0.0,0.7999759573762198,0.2058424111987275,0.2058424111987275
204,0.0,0.7999771595074089,0.19602475393561555,0.19602475393561555
205,0.0,0.7999783015320384,0.16539340757439866,0.16539340757439866
206,0.0,0.7999793864554365,0.169177424962981,0.169177424962981
207,0.0,0.7999804171326647,0.1836595755363326,0.1836595755363326
208,0.0,0.7999813962760314,0.1962650217344328,0.1962650217344328
209,0.0,0.7999823264622298,0.20545263756462892,0.20545263756462892
210,0.0,0.7999832101391183,0.1960823879003663,0.1960823879003663
211,0.0,0.7999840496321624,0.1926336508772411,0.1926336508772411
212,0.0,0.7999848471505543,0.19022591883822645,0.19022591883822645
213,0.0,0.7999856047930266,0.18854450988450044,0.18854450988450044
214,0.0,0.7999863245533753,0.1873703193021528,0.1873703193021528
215,0.0,0.7999870083257065,0.1865503382257774,0.1865503382257774
216,0.0,0.7999876579094212,0.18044358624381782,0.18044358624381782
217,0.0,0.7999882750139501,0.18333067971236497,0.18333067971236497
218,0.0,0.7999888612632526,0.18372961600795032,0.18372961600795032
219,0.0,0.79998941820009,0.19257357476394654,0.19257357476394654
220,0.0,0.7999899472900854,0.18149702988668037,0.18149702988668037
221,0.0,0.7999904499255812,0.19263421881101056,0.19263421881101056
222,0.0,0.7999909274293021,0.18713017297045711,0.18713017297045711
223,0.0,0.799991381057837,0.19507261263539347,0.19507261263539347
224,0.0,0.7999918120049451,0.18315494243587313,0.18315494243587313
225,0.0,0.7999922214046978,0.19385293688125751,0.19385293688125751
226,0.0,0.7999926103344629,0.18234634669579275,0.18234634669579275
227,0.0,0.7999929798177398,0.1791911946250242,0.1791911946250242
228,0.0,0.7999933308268528,0.1909397443039462,0.1909397443039462
229,0.0,0.7999936642855101,0.19461566648156298,0.19461566648156298
230,0.0,0.7999939810712346,0.1973158748140339,0.1973158748140339
231,0.0,0.7999942820176729,0.1903977110711262,0.1903977110711262
232,0.0,0.7999945679167892,0.19747455296438696,0.19747455296438696
233,0.0,0.7999948395209497,0.19941872870481125,0.19941872870481125
234,0.0,0.7999950975449023,0.20084656663853717,0.20084656663853717
235,0.0,0.7999953426676571,0.20189615816517065,0.20189615816517065
236,0.0,0.7999955755342743,0.20266770438462858,0.20266770438462858
237,0.0,0.7999957967575605,0.19413509326227466,0.19413509326227466
238,0.0,0.7999960069196824,0.18547484977179168,0.18547484977179168
239,0.0,0.7999962065736983,0.19555863871529539,0.19555863871529539
240,0.0,0.7999963962450134,0.19801097824703626,0.19801097824703626
241,0.0,0.7999965764327627,0.19088312850745068,0.19088312850745068
242,0.0,0.7999967476111245,0.18331742991177588,0.18331742991177588
243,0.0,0.7999969102305683,0.1853375918619418,0.1853375918619418
244,0.0,0.7999970647190399,0.18513111761197112,0.18513111761197112
245,0.0,0.7999972114830879,0.19360380722776016,0.19360380722776016
246,0.0,0.7999973509089335,0.18218050715215156,0.18218050715215156
247,0.0,0.7999974833634869,0.18454329727091484,0.18454329727091484
248,0.0,0.7999976091953125,0.17911236759635382,0.17911236759635382
249,0.0,0.7999977287355469,0.18240104011334243,0.18240104011334243
250,0.0,0.7999978422987695,0.1915972742538494,0.1915972742538494
251,0.0,0.799997950183831,0.1864054447442986,0.1864054447442986
252,0.0,0.7999980526746394,0.19453987065469433,0.19453987065469433
253,0.0,0.7999981500409075,0.1884603691961881,0.1884603691961881
254,0.0,0.7999982425388621,0.18731091067103386,0.18731091067103386
255,0.0,0.799998330411919,0.1865088508347602,0.1865088508347602
256,0.0,0.7999984138913231,0.18594874266556322,0.18594874266556322
257,0.0,0.799998493196757,0.1800444754577989,0.1800444754577989
258,0.0,0.7999985685369191,0.1915668146644227,0.1915668146644227
259,0.0,0.7999986401100732,0.18638476496483464,0.18638476496483464
260,0.0,0.7999987081045695,0.19452466925528158,0.19452466925528158
261,0.0,0.799998772699341,0.19725029311212397,0.19725029311212397
262,0.0,0.799998834064374,0.18459847731141418,0.18459847731141418
263,0.0,0.7999988923611553,0.18068530388635706,0.18068530388635706
264,0.0,0.7999989477430975,0.17808970002744615,0.17808970002744615
265,0.0,0.7999990003559426,0.1816870342590477,0.1816870342590477
266,0.0,0.7999990503381454,0.18258179711609204,0.18258179711609204
267,0.0,0.7999990978212381,0.18320633465097647,0.18320633465097647
268,0.0,0.7999991429301763,0.18364247244351103,0.18364247244351103
269,0.0,0.7999991857836675,0.1925095161723305,0.1925095161723305
270,0.0,0.7999992264944841,0.18704249718240487,0.18704249718240487
271,0.0,0.7999992651697598,0.18632075776277626,0.18632075776277626
272,0.0,0.7999993019112719,0.1944783018564003,0.1944783018564003
273,0.0,0.7999993368157083,0.18276066475577613,0.18276066475577613
274,0.0,0.7999993699749229,0.1935631065559938,0.1935631065559938
275,0.0,0.7999994014761768,0.18215406733640568,0.18215406733640568
276,0.0,0.799999431402368,0.19311720178453018,0.19311720178453018
277,0.0,0.7999994598322495,0.1818582450006305,0.1818582450006305
278,0.0,0.799999486840637,0.17886737798790675,0.17886737798790675
279,0.0,0.7999995124986052,0.18223011573501433,0.18223011573501433
280,0.0,0.799999536873675,0.17757775579191756,0.17757775579191756
281,0.0,0.7999995600299912,0.18132936345528838,0.18132936345528838
282,0.0,0.7999995820284916,0.19080949343314177,0.19080949343314177
283,0.0,0.7999996029270671,0.18032670240016863,0.18032670240016863
284,0.0,0.7999996227807137,0.18324871627294292,0.18324871627294292
285,0.0,0.799999641641678,0.19222039405874344,0.19222039405874344
286,0.0,0.7999996595595942,0.195556439482402,0.195556439482402
287,0.0,0.7999996765816144,0.18347474020599047,0.18347474020599047
288,0.0,0.7999996927525337,0.17993979373122138,0.17993979373122138
289,0.0,0.799999708114907,0.18297902364546847,0.18297902364546847
290,0.0,0.7999997227091616,0.18348404149077804,0.18348404149077804
291,0.0,0.7999997365737036,0.1838364055480104,0.1838364055480104
292,0.0,0.7999997497450184,0.19265207482478436,0.19265207482478436
293,0.0,0.7999997622577675,0.18714205120629432,0.18714205120629432
294,0.0,0.7999997741448791,0.195081344091462,0.195081344091462
295,0.0,0.7999997854376352,0.18316073506217653,0.18316073506217653
296,0.0,0.7999997961657535,0.17973147644089774,0.17973147644089774
297,0.0,0.7999998063574658,0.17745691141221742,0.17745691141221742
298,0.0,0.7999998160395925,0.18124513436848994,0.18124513436848994
299,0.0,0.7999998252376128,0.1769242990289347,0.1769242990289347
300,0.0,0.7999998339757322,0.1755944195832746,0.1755944195832746
301,0.0,0.7999998422769455,0.17994448684515918,0.17994448684515918
302,0.0,0.7999998501630983,0.1813649112667591,0.1813649112667591
303,0.0,0.7999998576549433,0.17700346811211173,0.17700346811211173
304,0.0,0.7999998647721961,0.17564694194040295,0.17564694194040295
305,0.0,0.7999998715335863,0.1883343929315241,0.1883343929315241
306,0.0,0.799999877956907,0.18412744436902012,0.18412744436902012
307,0.0,0.7999998840590616,0.18428506779501908,0.18428506779501908
308,0.0,0.7999998898561086,0.1789407594358721,0.1789407594358721
309,0.0,0.7999998953633032,0.15534160604238142,0.15534160604238142
310,0.0,0.799999900595138,0.16250923795076205,0.16250923795076205
311,0.0,0.7999999055653811,0.17923576406888087,0.17923576406888087
