,input,expected_output,network_output
0,1.0,0,0.011721343508240669
1,0.0,0,0.1535184301980286
2,0.0,0,0.6534412019184505
3,0.0,0,0.8386437311224999
4,2.0,1,0.9034328439353174
5,0.0,0,0.006994501039219205
6,1.0,0,0.0027031700907213197
7,0.0,0,0.010695741153876928
8,0.0,0,0.073051959071176
9,0.0,0,0.14733179606139618
10,2.0,1,0.5193522013947098
11,0.0,0,0.0018345921210629662
12,0.0,0,0.0034227808096159314
13,0.0,0,0.0037419880927653895
14,1.0,0,0.004596044691929928
15,0.0,0,0.03016761690736724
16,0.0,0,0.18413810542015147
17,0.0,0,0.4055438890406632
18,2.0,1,0.8149076540580639
19,0.0,0,0.003833476948372655
20,0.0,0,0.0034065066771548557
21,0.0,0,0.00335525239064239
22,0.0,0,0.0037306777475611223
23,0.0,0,0.003810899726421099
24,1.0,0,0.0040029931034961976
25,0.0,0,0.023598361492074525
26,0.0,0,0.1429730364891206
27,0.0,0,0.31560455110279395
28,2.0,1,0.7615452166866845
29,0.0,0,0.0030504830094126964
30,0.0,0,0.0034081197882254127
31,0.0,0,0.003463440352163652
32,0.0,0,0.00391154364194025
33,0.0,0,0.003987977506968455
34,0.0,0,0.004186158640557833
35,1.0,0,0.00423392658042466
36,0.0,0,0.026290130242576988
37,0.0,0,0.15616655005850374
38,0.0,0,0.34530030783974186
39,2.0,1,0.781470706223815
40,0.0,0,0.0032876059963362556
41,0.0,0,0.003387856172021753
42,0.0,0,0.0034104358111411402
43,0.0,0,0.0038249888769734714
44,0.0,0,0.0039057841575213235
45,0.0,0,0.004100725269879641
46,1.0,0,0.0041592843506272
47,0.0,0,0.025506908577697274
48,0.0,0,0.15209418514221812
49,0.0,0,0.3364519139149127
50,2.0,1,0.7758455216863859
51,0.0,0,0.0032158350316438935
52,0.0,0,0.0033920604952506483
53,0.0,0,0.0034246345483274513
54,1.0,0,0.0038479367485306577
55,0.0,0,0.022007016101113507
56,0.0,0,0.1365296104445697
57,0.0,0,0.3015360204437222
58,2.0,1,0.7514065823986897
59,0.0,0,0.0029495025576684337
60,1.0,0,0.0034293058958680023
61,0.0,0,0.01775785136530893
62,0.0,0,0.11854610443930687
63,0.0,0,0.26107768958911537
64,2.0,1,0.7162732453748045
65,0.0,0,0.0026596315184476992
66,0.0,0,0.0034856715123948476
67,0.0,0,0.003603041784355386
68,1.0,0,0.0041461237974133305
69,0.0,0,0.025001575638302492
70,0.0,0,0.15336257568207437
71,0.0,0,0.33929186952728596
72,2.0,1,0.7788843477554329
73,0.0,0,0.0032601111880097727
74,0.0,0,0.0034205983668545333
75,0.0,0,0.003443699533394675
76,0.0,0,0.0038717826704770253
77,0.0,0,0.003947061814662093
78,0.0,0,0.004142660129987439
79,0.0,0,0.004194996197299947
80,1.0,0,0.004284661324452123
81,0.0,0,0.026442864648451202
82,0.0,0,0.15718119391998783
83,0.0,0,0.3463997901412997
84,2.0,1,0.7821032757041636
85,0.0,0,0.0032943176522385164
86,1.0,0,0.003389285110916819
87,0.0,0,0.017133921684526102
88,0.0,0,0.11404085031151429
89,0.0,0,0.2494403361814085
90,2.0,1,0.7028339922467591
91,0.0,0,0.0025633080982603988
92,0.0,0,0.0034800932161929573
93,0.0,0,0.003615263565026647
94,0.0,0,0.004177484275081123
95,0.0,0,0.004240686510234011
96,0.0,0,0.004455370495902045
97,0.0,0,0.004469381665843095
98,1.0,0,0.00453622090979747
99,0.0,0,0.029059327385634364
100,0.0,0,0.170934059822439
101,0.0,0,0.3752629485820326
102,2.0,1,0.7984743620290399
103,0.0,0,0.003530046338077974
104,0.0,0,0.003375180894731918
105,0.0,0,0.0033643943403244775
106,1.0,0,0.0037536269512720715
107,0.0,0,0.021089484674803743
108,0.0,0,0.13144769075488866
109,0.0,0,0.2898617753030708
110,2.0,1,0.7414970790377524
111,0.0,0,0.002855684180305512
112,0.0,0,0.0034317155579027454
113,0.0,0,0.0035168697526075246
114,0.0,0,0.0040014000435307714
115,0.0,0,0.004073326806340946
116,1.0,0,0.004275857416827144
117,0.0,0,0.02633097328152519
118,0.0,0,0.157497207144253
119,0.0,0,0.34730063074719225
