,-1,-2,0,1887,15747,4504,154342,226466,53386,88047,152907,214364
0,1,0,0.00041081009983972574,0.9449879146270614,0.6343416048627697,0.7270468967557018,0.11757162865998665,0.6253512234579195,0.9816831964000772,0.9320536186139359,0.07495489758540241,0.5000144402375042
1,0,1,0.004020855975639128,0.9081233999516561,0.01147439790634583,0.9749780896874823,0.04355950158343939,0.20598132065569819,0.4595213345222138,0.9495640259636604,0.12998211211735744,0.09777602247503547
2,0,0,0.00010170096335612208,0.9871005344970777,0.3527735464511744,0.9344602991135311,0.16675562437228053,0.3529763427776144,0.48284789308967924,0.9437890244313214,0.06450798405698839,0.5001558223115895
3,0,0,0.0003576468961449505,0.9735584543114613,0.38720194098695654,0.8116376424419116,0.21582377134581932,0.441374285923744,0.442975738025287,0.955472859408559,0.06189497846195991,0.5000039412701698
4,0,0,0.000814902143845125,0.9393517199260326,0.5237527878834471,0.7449001549578091,0.2634397409592553,0.35496174563590777,0.4262903932347716,0.9536485829426878,0.10903175718509808,0.5000138600756202
5,0,0,0.0023774428433502855,0.9186342110040426,0.5906045461958142,0.608149621494355,0.40018691857583727,0.4392897902989433,0.41014612016996865,0.9487189473659751,0.13417184154393907,0.5000315803253049
6,0,0,0.006861741381262991,0.7803783648586875,0.71467815511337,0.46622323016122497,0.48763160311928866,0.3569304272533077,0.36482460338679457,0.9454961791671046,0.22478876392047076,0.5000921342742857
7,0,0,0.04398927127607545,0.6138449357650722,0.8172365418275332,0.2738884951637836,0.712159347585155,0.43735506486691555,0.335286264359379,0.9186386218393987,0.34963385087098875,0.5002659165968247
8,1,0,0.29210537617644355,0.15185709619747542,0.9589088312167204,0.04679616141509528,0.6764644983772186,0.3588778855085405,0.9676915234177591,0.8706490904654332,0.5519261652878307,0.5017047324347742
9,0,1,0.9555276065666706,0.05330037245538545,0.13638243881308862,0.52659168239088,0.5224649919858818,0.4363542462932766,0.1720159790142234,0.6157848108151153,0.7568460866513591,0.10183804365614882
10,0,0,0.08981831916775432,0.10857495698878158,0.5116662241440514,0.6737236819526394,0.9620792415965599,0.17684393935666454,0.056235103502666625,0.5412957930484616,0.21517302937316343,0.5369625029733307
11,0,0,0.14937878412082956,0.5778281604499681,0.30211017142751856,0.5243502790950726,0.8742001418655612,0.6395102289725667,0.17973485568858316,0.5835230574626363,0.07875014901473346,0.5034807196691311
12,0,0,0.015827208619152048,0.25371803736282367,0.484663345685248,0.6535071704516251,0.5435733597539262,0.1980014147178306,0.1781937125835413,0.8575191187575432,0.18677080941143934,0.5057886948293521
13,0,0,0.0794494445100229,0.811592963196674,0.5980753924289083,0.5203268187455335,0.7558488112491274,0.6014487549625697,0.3141290800868635,0.6874216584148298,0.16736008023143803,0.5006133597151285
14,1,0,0.01816948279211378,0.27333408723654223,0.7828148447650147,0.1927846959348296,0.36403264001582286,0.22267087092112264,0.963086551939439,0.9255975146263191,0.1959692457896671,0.5030789066046192
15,0,1,0.7336007525608264,0.4052340370572638,0.09501192130387354,0.7664415850373157,0.11303533711895651,0.575449949902188,0.36827509019141097,0.7003622872216572,0.6578412996242107,0.09801913606332213
16,0,0,0.004580671029911393,0.6279404110680339,0.3441634541652526,0.8199136333905587,0.8416545969417154,0.1075819915996742,0.14555417634421589,0.7788070658827465,0.09378386374441344,0.5283990125714353
17,0,0,0.0034290171096407513,0.8435575051587185,0.3584380431714744,0.7973614206500595,0.6256746725244349,0.6975571654330764,0.2377159486628455,0.8755003987104267,0.07422631060393733,0.500177517112265
18,0,0,0.0014480792312082853,0.7710009546701387,0.4659515331835299,0.7891493736978101,0.49741018894503397,0.1619098545333503,0.2960293262383312,0.9321527359860562,0.1001442476028792,0.5001328864750338
