,input,expected_output,network_output
0,1.0,0,0.0002883859147867033
1,0.0,0,0.007492711828137162
2,2.0,1,0.03116502341161448
3,0.0,0,0.0003042549218252305
4,0.0,0,0.0007235421040450677
5,0.0,0,0.0029523856622476474
6,0.0,0,0.008662705031320087
7,0.0,0,0.02269802464323328
8,0.0,0,0.04811146950310296
9,0.0,0,0.0656406396563869
10,0.0,0,0.08914435382451691
11,1.0,0,0.08522778392425077
12,0.0,0,0.7506160860560152
13,2.0,1,0.8632046182768516
14,0.0,0,0.004319166275162944
15,0.0,0,0.0004115293244150117
16,0.0,0,0.0011872728779810592
17,0.0,0,0.00186036206814137
18,0.0,0,0.002314771709855084
19,0.0,0,0.002518416702655886
20,0.0,0,0.002561148190043779
21,0.0,0,0.0025093375577647475
22,1.0,0,0.002425817144083681
23,0.0,0,0.07196789741734207
24,2.0,1,0.44975438948453256
25,0.0,0,0.002533278988961922
26,0.0,0,0.0006639184551498587
27,0.0,0,0.0024199739159467258
28,0.0,0,0.0055950991420487955
29,0.0,0,0.010544886943654533
30,0.0,0,0.01642962092744018
31,1.0,0,0.021721896954978143
32,0.0,0,0.49943982113890034
33,2.0,1,0.8328214423054942
34,0.0,0,0.004581413673141079
35,0.0,0,0.00048134095007045153
36,0.0,0,0.0015278224708310877
37,1.0,0,0.0026902853080050964
38,0.0,0,0.10752699847141983
39,2.0,1,0.6287379983001903
40,0.0,0,0.0037310999919165466
41,0.0,0,0.0006405001905247332
42,0.0,0,0.0023618949693007783
43,0.0,0,0.005302375646316025
44,0.0,0,0.009500939529579432
45,0.0,0,0.014186591726766227
46,1.0,0,0.018472232185472514
47,0.0,0,0.4623906790309849
48,2.0,1,0.8338024851709381
49,0.0,0,0.004599242573833392
50,0.0,0,0.000484661913062207
51,0.0,0,0.0015470500364857455
52,0.0,0,0.0027413505747675587
53,0.0,0,0.0038068949046110184
54,0.0,0,0.004533272480651728
55,0.0,0,0.004952689639397163
56,0.0,0,0.005175363998680866
57,0.0,0,0.005309219302082487
58,1.0,0,0.005399804325596847
59,0.0,0,0.1710590819959137
60,2.0,1,0.6906538567157738
61,0.0,0,0.003696381217484602
62,0.0,0,0.000559319238700459
63,0.0,0,0.001900614807570732
64,0.0,0,0.0037693008977010283
65,0.0,0,0.005896066545662247
66,0.0,0,0.007773444994789544
67,1.0,0,0.00922528613728446
68,0.0,0,0.2789267408166702
69,2.0,1,0.7644427239351745
70,0.0,0,0.004263083577088935
71,0.0,0,0.00053235335515541
72,0.0,0,0.001765345112574572
73,0.0,0,0.0033436359284773585
74,0.0,0,0.0049620955142039205
75,0.0,0,0.006260564326897108
76,0.0,0,0.007172958561008513
77,0.0,0,0.007830639238181291
78,1.0,0,0.008366540980688812
79,0.0,0,0.2512390387206883
80,2.0,1,0.7491682405711181
81,0.0,0,0.004116411435998709
82,0.0,0,0.0005355234631310651
83,0.0,0,0.0017788380322875906
84,0.0,0,0.0033869301272221007
85,0.0,0,0.005058631386678658
86,0.0,0,0.00641454866527692
87,1.0,0,0.007379847000070133
88,0.0,0,0.2306863279128287
89,2.0,1,0.7376074037808835
90,0.0,0,0.004088821846775319
91,0.0,0,0.0005461304184119155
92,0.0,0,0.0018324763467288988
93,0.0,0,0.0035449792905102406
94,0.0,0,0.005382695730033029
95,0.0,0,0.006925560377854134
96,0.0,0,0.008062973100242645
97,0.0,0,0.008932510426617846
98,1.0,0,0.009666181097403623
99,0.0,0,0.2833863002103326
100,2.0,1,0.766984986674145
101,0.0,0,0.004221550114405637
102,0.0,0,0.000525701799384663
103,0.0,0,0.0017320678204987116
104,0.0,0,0.0032500617353982517
105,0.0,0,0.004779642220021983
106,0.0,0,0.005980734069554884
107,1.0,0,0.0068060090148277545
108,0.0,0,0.2142335383428119
109,2.0,1,0.7251289129922552
110,0.0,0,0.004011480524233116
111,0.0,0,0.0005521190511062604
112,0.0,0,0.0018612962464092692
113,0.0,0,0.0036331376384605533
114,0.0,0,0.005571452644261914
115,1.0,0,0.007229688447790503
116,0.0,0,0.24249501736740905
117,2.0,1,0.7635679576532514
118,0.0,0,0.004238176885052416
119,0.0,0,0.0005379184085825896
120,0.0,0,0.0018076549651997072
121,0.0,0,0.0034752410133589737
122,0.0,0,0.005239515896738781
123,0.0,0,0.006699088521245759
124,0.0,0,0.007759353639334296
125,0.0,0,0.008555369929573394
126,1.0,0,0.009219539101382769
127,0.0,0,0.272422393503605
128,2.0,1,0.7608952223016511
129,0.0,0,0.004187796708422369
130,0.0,0,0.0005291943843805711
131,0.0,0,0.0017484027322624653
132,0.0,0,0.003297271987923027
133,0.0,0,0.004874714586475286
134,0.0,0,0.006127521046453579
135,0.0,0,0.00699922318227114
136,0.0,0,0.007619146969600051
137,1.0,0,0.008118116494326432
138,0.0,0,0.24429842859302106
139,2.0,1,0.743659474621623
140,0.0,0,0.004088670587263752
141,0.0,0,0.0005385515729629721
142,0.0,0,0.0017926044125724915
143,0.0,0,0.003427206742017388
144,0.0,0,0.00514120980259886
145,0.0,0,0.0065441191990528395
146,0.0,0,0.007552384952446445
147,1.0,0,0.008299391175348551
148,0.0,0,0.2573938482770644
149,2.0,1,0.7663019142568828
150,0.0,0,0.004162524742979873
151,0.0,0,0.0005259474701497926
152,0.0,0,0.0017427104769480923
153,0.0,0,0.0032876687071634724
154,1.0,0,0.00486488724827119
155,0.0,0,0.17451906771704578
156,2.0,1,0.7037456330981829
157,0.0,0,0.004064921584149425
158,0.0,0,0.000585201134923756
159,0.0,0,0.0020418251299232824
160,0.0,0,0.0041923086623299865
161,0.0,0,0.0067791972213372825
162,0.0,0,0.009228684372768916
163,1.0,0,0.011241631524879067
164,0.0,0,0.33007337367068923
165,2.0,1,0.7932656413739074
166,0.0,0,0.004407080703092492
167,0.0,0,0.0005148643501431414
168,0.0,0,0.0016862952361927461
169,0.0,0,0.0031193080918454352
170,0.0,0,0.004518229083049624
171,0.0,0,0.005581025044203459
172,1.0,0,0.006283625035698795
173,0.0,0,0.19884354403267296
174,2.0,1,0.7119805977361423
175,0.0,0,0.003929606916588321
176,0.0,0,0.0005581447848708098
177,0.0,0,0.0018904962454578973
178,0.0,0,0.003723891438034183
179,0.0,0,0.005769280505781152
180,0.0,0,0.007552423153559365
181,1.0,0,0.008915720191850053
182,0.0,0,0.27229211915797163
183,2.0,1,0.7635918992683851
184,0.0,0,0.004246879535812278
185,0.0,0,0.0005326040642942789
186,0.0,0,0.0017680576966692147
187,0.0,0,0.0033528537592270673
188,1.0,0,0.004982757854119894
189,0.0,0,0.17945678485203043
190,2.0,1,0.7106338593260489
191,0.0,0,0.004100838844978689
192,0.0,0,0.0005817094641720479
193,0.0,0,0.0020255752254791644
194,0.0,0,0.0041402050982004175
195,0.0,0,0.006660674145234373
196,0.0,0,0.009026140500118057
197,0.0,0,0.010956008576197152
198,0.0,0,0.012610284136190716
199,1.0,0,0.014092388112273856
200,0.0,0,0.37808220475642773
201,2.0,1,0.8083360911881453
202,0.0,0,0.004430290440530603
203,0.0,0,0.0004989574231096418
204,0.0,0,0.0016088224032137716
