,3922-0,8057-3921,10062-3921,-2-10062,10062-10062,0-10062,0-170321
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08463748852133621,0.034722036850545916,0.019218756671583688,0.04000000000000001,0.019218756671583688,0.029379262804561997,0.029379262804561997
2,0.11330177656000064,0.0603108547079894,0.03690520298725454,0.07800000000000001,0.03690520298725454,0.044242481606628935,0.044242481606628935
3,0.13660592530928406,0.07680661307647305,0.0442105139041656,0.11410000000000002,0.0442105139041656,0.056110768432889355,0.056110768432889355
4,0.1673796394990044,0.0771285569794399,0.058223746454250984,0.14839500000000003,0.058223746454250984,0.07234176362888427,0.07234176362888427
5,0.18281530446421437,0.07609439955608172,0.07617451185698498,0.18097525000000003,0.07617451185698498,0.08326901256603687,0.08326901256603687
6,0.18432343130255022,0.08948514261185733,0.08193520386078207,0.21192648750000004,0.08193520386078207,0.0924795054895578,0.0924795054895578
7,0.19967735637228098,0.09032070134598097,0.08640200125242418,0.24133016312500002,0.08640200125242418,0.10270641789501544,0.10270641789501544
8,0.20324778467204674,0.0889578287399789,0.08969412577616867,0.26926365496875004,0.08969412577616867,0.10975009017139117,0.10975009017139117
9,0.21039849927527665,0.08505306677437831,0.10330246068709992,0.2958004722203126,0.10330246068709992,0.10956171978224666,0.10956171978224666
10,0.20354394456448774,0.09582826763162543,0.10398409413722619,0.32101044860929695,0.10398409413722619,0.1162411362601537,0.1162411362601537
11,0.21541735813829072,0.0943871249564686,0.11275335065081399,0.3449599261788321,0.11275335065081399,0.12309586582804219,0.12309586582804219
12,0.22095712443891027,0.08703224979205065,0.12182164914472406,0.36771192986989043,0.12182164914472406,0.12391789570475711,0.12391789570475711
13,0.20717484214001153,0.09524824874704292,0.10875527760045935,0.3893263333763959,0.10875527760045935,0.1289346891367818,0.1289346891367818
14,0.21500872686279487,0.09053208338889385,0.1083141970755351,0.4098600167075761,0.1083141970755351,0.13258003492491363,0.13258003492491363
15,0.2176733955959109,0.08709947666008323,0.11910194744022987,0.4293670158721973,0.11910194744022987,0.13486033558644842,0.13486033558644842
16,0.20472399337960542,0.09558080904632688,0.10630829809999191,0.44789866507858744,0.10630829809999191,0.13903649165716989,0.13903649165716989
17,0.2136151287829992,0.09073688283289304,0.10646222925848851,0.4655037318246581,0.10646222925848851,0.14107300865223474,0.14107300865223474
18,0.216605564079836,0.08729118169636546,0.11750876987090558,0.4822285452334252,0.11750876987090558,0.14212623727993556,0.14212623727993556
19,0.20401728997964313,0.09570518976005474,0.10507733357194222,0.49811711797175395,0.10507733357194222,0.1455927829025922,0.1455927829025922
20,0.21314504252764732,0.09082850301886493,0.10550950814053074,0.5132112620731663,0.10550950814053074,0.14641172852558063,0.14641172852558063
21,0.21381498947566646,0.08912626421752305,0.11356338723108479,0.5275506989695079,0.11356338723108479,0.14670360686281836,0.14670360686281836
22,0.21752452887098286,0.08424537658769508,0.11864004439047024,0.5411731640210325,0.11864004439047024,0.14457978974289273,0.14457978974289273
23,0.22114258955053198,0.08002573366216494,0.12317440165729135,0.5541145058199809,0.12317440165729135,0.1436532885933302,0.1436532885933302
24,0.2233554176702662,0.07711970450387641,0.1267507430980285,0.5664087805289819,0.1267507430980285,0.14259004054858154,0.14259004054858154
25,0.22499573521490768,0.0749239694771617,0.1296989140299019,0.5780883415025329,0.1296989140299019,0.141759171522994,0.141759171522994
26,0.22236374631371708,0.07445818593265553,0.12159939476674901,0.5891839244274062,0.12159939476674901,0.14102244173871778,0.14102244173871778
27,0.22592904344437933,0.07258186819248033,0.13083697706386563,0.5997247282060358,0.13083697706386563,0.13652785280307456,0.13652785280307456
28,0.21433807521514603,0.08722636176571165,0.12635484177460393,0.609738491795734,0.12635484177460393,0.14061647212139833,0.14061647212139833
29,0.22297419050222383,0.08772512765381493,0.13098241836010796,0.6192515672059473,0.13098241836010796,0.1440145187021819,0.1440145187021819
30,0.2196591676794259,0.08405937523842688,0.12204679659702632,0.62828898884565,0.12204679659702632,0.14184782483331462,0.14184782483331462
31,0.22165145372008138,0.08250112002502968,0.12766481064278923,0.6368745394033675,0.12766481064278923,0.13769603929147822,0.13769603929147822
32,0.21870206356128108,0.08043913433613001,0.11943005325381088,0.6450308124331992,0.11943005325381088,0.13634144307675938,0.13634144307675938
33,0.21784630238986005,0.08101686658357868,0.11567174404044042,0.6527792718115392,0.11567174404044042,0.1332526489698203,0.1332526489698203
34,0.22070589593770934,0.07881703584256974,0.1255248575393044,0.6601403082209623,0.1255248575393044,0.13577072593258832,0.13577072593258832
35,0.21396700817757,0.09096814407631605,0.1284321617448761,0.6671332928099142,0.1284321617448761,0.13988359114204676,0.13988359114204676
36,0.203337140893597,0.09708128606789965,0.11493514566227983,0.6737766281694185,0.11493514566227983,0.14250940873866674,0.14250940873866674
37,0.2167483327699763,0.08876299393681468,0.12559730667610067,0.6800877967609475,0.12559730667610067,0.1427902162428027,0.1427902162428027
38,0.2108462570877837,0.09876715789945811,0.12831840885414272,0.6860834069229002,0.12831840885414272,0.1463789801647468,0.1463789801647468
39,0.2048150805052026,0.10404331115994347,0.12577564271526778,0.6917792365767551,0.12577564271526778,0.1483378012978229,0.1483378012978229
40,0.21574150086741026,0.10094558118146427,0.1302759098218143,0.6971902747479174,0.1302759098218143,0.1500434723785331,0.1500434723785331
41,0.2213867405810435,0.09196469111013247,0.13689225339061728,0.7023307610105215,0.13689225339061728,0.14717325044863946,0.14717325044863946
42,0.21469815821747693,0.10022956157606354,0.13843768692926772,0.7072142229599955,0.13843768692926772,0.14993191007685958,0.14993191007685958
43,0.21036111015380218,0.10528077475916674,0.14047129849211268,0.7118535118119957,0.14047129849211268,0.15162548290349237,0.15162548290349237
44,0.20710913073339343,0.1090127025813498,0.14210486537949588,0.7162608362213959,0.14210486537949588,0.15328596179589954,0.15328596179589954
45,0.20209871386930464,0.1111883891437291,0.13678900207189934,0.7204477944103261,0.13678900207189934,0.15476467383928352,0.15476467383928352
46,0.2110152110753632,0.1063683052415984,0.12864663434420523,0.7244254046898099,0.12864663434420523,0.15564934972914762,0.15564934972914762
47,0.21380721957965487,0.1005491562447551,0.13270631377032135,0.7282041344553194,0.13270631377032135,0.15520127132271277,0.15520127132271277
48,0.21722214002817908,0.09283208132060192,0.13412394008317743,0.7317939277325535,0.13412394008317743,0.15162682641855058,0.15162682641855058
49,0.22101802802340464,0.08628368757185174,0.13581834496871756,0.7352042313459258,0.13581834496871756,0.14976998376116504,0.14976998376116504
50,0.22633632212545293,0.07982162520257752,0.14190953411216478,0.7384440197786295,0.14190953411216478,0.14781204467547493,0.14781204467547493
51,0.21066744626642214,0.09056766030943059,0.12421126030174802,0.741521818789698,0.12421126030174802,0.15055988595363098,0.15055988595363098
52,0.22298835751978446,0.08317234924824389,0.13362955596475545,0.7444457278502131,0.13362955596475545,0.1502627844691634,0.1502627844691634
53,0.21540715162862867,0.09471719781080055,0.13518460822178152,0.7472234414577025,0.13518460822178152,0.15314103213659444,0.15314103213659444
54,0.21091956812994747,0.10124278215844626,0.13775175834775027,0.7498622693848174,0.13775175834775027,0.15443662615298656,0.15443662615298656
55,0.20751302304065566,0.10604987905190597,0.13976270757611062,0.7523691559155765,0.13976270757611062,0.1558354622436297,0.1558354622436297
56,0.19894285334658232,0.10706407350301522,0.12351484361771078,0.7547506981197977,0.12351484361771078,0.15706368903165913,0.15706368903165913
57,0.20893358853257318,0.0993285939128397,0.11962372626802684,0.7570131632138077,0.11962372626802684,0.15479341859433893,0.15479341859433893
58,0.21102914762120184,0.09562712735309452,0.12509015409213167,0.7591625050531173,0.12509015409213167,0.1539474466363831,0.1539474466363831
59,0.21554839216193156,0.08904370355979893,0.12801746107082732,0.7612043798004615,0.12801746107082732,0.15076560545457998,0.15076560545457998
60,0.22266737996293062,0.08169643825906274,0.13530980342149515,0.7631441608104385,0.13530980342149515,0.1489645977970222,0.1489645977970222
61,0.21557109526965373,0.09282070055395142,0.13701189030795943,0.7649869527699166,0.13701189030795943,0.15161696174951594,0.15161696174951594
62,0.20807862677652575,0.09987661426602394,0.13278129453247403,0.7667376051314208,0.13278129453247403,0.15313328952569963,0.15313328952569963
63,0.21491944825153342,0.09806777413137574,0.12551860729873843,0.7684007248748497,0.12551860729873843,0.1541886251336154,0.1541886251336154
64,0.2191058901094106,0.09251292427507968,0.13404201810952285,0.7699806886311071,0.13404201810952285,0.15395680178912297,0.15395680178912297
65,0.20561435511678558,0.09927072422700468,0.11780647931779484,0.7714816541995517,0.11780647931779484,0.15631155000878325,0.15631155000878325
66,0.21424859140918454,0.09344290584739677,0.1153670131309293,0.7729075714895741,0.1153670131309293,0.1551924686271753,0.1551924686271753
67,0.21706321589802313,0.08949984966374046,0.12514252276711532,0.7742621929150955,0.12514252276711532,0.1542290006547094,0.1542290006547094
68,0.21132150055232277,0.09874717674306825,0.12813296907277383,0.7755490832693407,0.12813296907277383,0.15651530826314125,0.15651530826314125
69,0.2078981036210974,0.10419201647169828,0.1316706463801586,0.7767716291058736,0.1316706463801586,0.15752498854588956,0.15752498854588956
70,0.20529532693104316,0.10821495974029244,0.13455420036872254,0.7779330476505799,0.13455420036872254,0.1586164427412525,0.1586164427412525
71,0.20339616851531042,0.11116168318037657,0.13704918611624303,0.7790363952680509,0.13704918611624303,0.15957448605301494,0.15957448605301494
72,0.19620777935413192,0.11045596126612818,0.12140902952672261,0.7800845755046484,0.12140902952672261,0.16044324621086312,0.16044324621086312
73,0.20961092409722704,0.1012537785304517,0.12784898251676416,0.781080346729416,0.12784898251676416,0.15755096178374398,0.15755096178374398
74,0.20990722985599836,0.09394151287767347,0.11925655308104009,0.7820263293929451,0.11925655308104009,0.15275538641517938,0.15275538641517938
75,0.21515369874644222,0.09002221570954834,0.12544812369018818,0.7829250129232979,0.12544812369018818,0.14691166101677533,0.14691166101677533
76,0.2143307842841298,0.08572166326279101,0.11769098658105431,0.783778762277133,0.11769098658105431,0.14419593070141676,0.14419593070141676
77,0.21496647442077857,0.08489350950200725,0.11433024783231925,0.7845898241632763,0.11433024783231925,0.13967198376297177,0.13967198376297177
78,0.21304609344254596,0.08499886524620189,0.11121809888036283,0.7853603329551124,0.11121809888036283,0.14127305879282825,0.14127305879282825
79,0.21225821958085647,0.08489434664103926,0.10891624901120767,0.7860923163073568,0.10891624901120767,0.13531765529746392,0.13531765529746392
80,0.21454759473300936,0.08388726287230999,0.11660051733868759,0.7867877004919889,0.11660051733868759,0.13767489977974506,0.13767489977974506
81,0.21776990966831483,0.08056449483770116,0.12101673739256696,0.7874483154673895,0.12101673739256696,0.13662447274104655,0.13662447274104655
82,0.21789784200527001,0.07824170532323647,0.11501448496178497,0.78807589969402,0.11501448496178497,0.1368996617103721,0.1368996617103721
83,0.21670144561782162,0.07960050931930283,0.11212740006431055,0.788672104709319,0.11212740006431055,0.13304962849462093,0.13304962849462093
84,0.21738907020736778,0.07991345698999423,0.11916618986654734,0.789238499473853,0.11916618986654734,0.13564059071188342,0.13564059071188342
85,0.219805454951369,0.07761057390276527,0.12312514431913803,0.7897765745001604,0.12312514431913803,0.13492129479648451,0.13492129479648451
86,0.2192332395851144,0.0761859979327636,0.1166398355378501,0.7902877457751524,0.1166398355378501,0.13542651888086954,0.13542651888086954
87,0.22077489806821438,0.0766521006953504,0.12315593794332462,0.7907733584863947,0.12315593794332462,0.1318552422503576,0.1318552422503576
88,0.22492622460700545,0.07327646585977811,0.1307350879456016,0.791234690562075,0.1307350879456016,0.1314211301801942,0.1314211301801942
89,0.21396628772535548,0.08717357510152493,0.12670578000587693,0.7916729560339713,0.12670578000587693,0.13570583923297394,0.13570583923297394
90,0.22542753725804118,0.08572085218458492,0.135182879309861,0.7920893082322726,0.135182879309861,0.1396425270186328,0.1396425270186328
91,0.21739464113274398,0.09620976917348877,0.1367114784473763,0.792484842820659,0.1367114784473763,0.14338608734303188,0.14338608734303188
92,0.20561165064593803,0.10056402480879567,0.12134355054961134,0.792860600679626,0.12134355054961134,0.14566882954752206,0.14566882954752206
93,0.21322537020565346,0.09457809344977532,0.11791970486617347,0.7932175706456448,0.11791970486617347,0.14536206429984794,0.14536206429984794
94,0.21112357845466195,0.09241428429230929,0.11382470168887397,0.7935566921133625,0.11382470168887397,0.1458702887588314,0.1458702887588314
95,0.23107269178077913,0.08773292642270043,0.11073838460466079,0.7938788575076944,0.11073838460466079,0.15239098315610075,0.15239098315610075
96,0.2112608897773922,0.07111685882447169,0.09116983929763005,0.7941849146323097,0.09116983929763005,0.17350406578515476,0.17350406578515476
97,0.19447027102445716,0.05400149882530328,0.078464693155308,0.7944756689006942,0.078464693155308,0.16868051370356077,0.16868051370356077
98,0.18378220462860004,0.05621389503186893,0.06264008778230531,0.7947518854556594,0.06264008778230531,0.16808875441916596,0.16808875441916596
99,0.16984722409899863,0.04976059881394437,0.06589026651267202,0.7950142911828765,0.06589026651267202,0.17071531476998988,0.17071531476998988
100,0.16219674610917065,0.03676801708724075,0.06380730371186964,0.7952635766237327,0.06380730371186964,0.17273108154076966,0.17273108154076966
101,0.16960851575580052,0.04226831788777865,0.05809740842298147,0.7955003977925461,0.05809740842298147,0.16930545202573052,0.16930545202573052
102,0.17427306048154975,0.04293455636206523,0.04701824896597378,0.7957253779029188,0.04701824896597378,0.16398329883749543,0.16398329883749543
103,0.1688675492277561,0.038231424679658725,0.03193031476767258,0.7959391090077728,0.03193031476767258,0.15821682318283536,0.15821682318283536
104,0.17388286822843138,0.04203434027720555,0.03883148474777043,0.7961421535573842,0.03883148474777043,0.15924140740432643,0.15924140740432643
105,0.1769099250936787,0.04332783726974915,0.03411478398123493,0.796335045879515,0.03411478398123493,0.15655342056880775,0.15655342056880775
106,0.1793383622096256,0.051911341734639904,0.029538295736450507,0.7965182935855393,0.029538295736450507,0.1515003934213134,0.1515003934213134
107,0.1751758464020206,0.05202778184170895,0.028566361218347217,0.7966923789062623,0.028566361218347217,0.1479802424512827,0.1479802424512827
108,0.16258572416915534,0.046689225520931514,0.04059468057562541,0.7968577599609492,0.04059468057562541,0.15268167598361493,0.15268167598361493
109,0.1557390130096705,0.04206640873735706,0.044268832276444126,0.7970148719629018,0.044268832276444126,0.15643243826952016,0.15643243826952016
110,0.1504877478843503,0.038600792967134305,0.04703186076475401,0.7971641283647567,0.04703186076475401,0.15986411539889492,0.15986411539889492
111,0.14665851324405882,0.03603882284544021,0.04918541974233004,0.7973059219465188,0.04918541974233004,0.16295064841890483,0.16295064841890483
112,0.14590967442297853,0.027069207643252116,0.050850205714195434,0.7974406258491928,0.050850205714195434,0.1657371462429501,0.1657371462429501
113,0.14949220555945011,0.036358973659139725,0.042881038422765166,0.7975685945567332,0.042881038422765166,0.16294681645684655,0.16294681645684655
114,0.14418930471503372,0.03527291016098824,0.051239563795675715,0.7976901648288965,0.051239563795675715,0.16614151155523393,0.16614151155523393
115,0.1443003491666556,0.026661662609447107,0.05248145042937457,0.7978056565874517,0.05248145042937457,0.16859700567336006,0.16859700567336006
116,0.15773633214105845,0.035206874754576255,0.049767375434107926,0.7979153737580792,0.049767375434107926,0.16558297205509628,0.16558297205509628
117,0.1574552656661932,0.03293345089530276,0.03456194345262871,0.7980196050701752,0.03456194345262871,0.1607947194647357,0.1607947194647357
118,0.15590552108978717,0.0330216647813622,0.04049793277629505,0.7981186248166665,0.04049793277629505,0.1617780236618623,0.1617780236618623
119,0.16557935735834656,0.03860280232162852,0.03974828309793434,0.7982126935758331,0.03974828309793434,0.1614475111261025,0.1614475111261025
120,0.16297800211608215,0.03601795649574284,0.02761166527245033,0.7983020588970414,0.02761166527245033,0.15807424461437217,0.15807424461437217
121,0.1598436835995532,0.04096921118081933,0.02904129082258875,0.7983869559521893,0.02904129082258875,0.15945443856007377,0.15945443856007377
122,0.16650666039133027,0.03688742659533935,0.03348087028963528,0.7984676081545798,0.03348087028963528,0.162884173289613,0.162884173289613
123,0.1714856061174495,0.04074487677883611,0.03152646263873151,0.7985442277468509,0.03152646263873151,0.16198406989939107,0.16198406989939107
124,0.1668578724491722,0.045496265119920075,0.01998814542151863,0.7986170163595083,0.01998814542151863,0.15545659840359669,0.15545659840359669
125,0.1725709437165938,0.04721172531890164,0.030638995491118395,0.7986861655415329,0.030638995491118395,0.1565612122830781,0.1565612122830781
126,0.1678940348515885,0.04283700306864729,0.021047174586255955,0.7987518572644563,0.021047174586255955,0.15415939307324897,0.15415939307324897
127,0.1634153415593152,0.0459643818507827,0.024175049067306116,0.7988142644012335,0.024175049067306116,0.15596445504813708,0.15596445504813708
128,0.16888496042835807,0.040198423627398054,0.030086537314672403,0.7988735511811718,0.030086537314672403,0.15973228563995245,0.15973228563995245
129,0.1686719522622011,0.044548055779722366,0.031200164058769252,0.7989298736221132,0.031200164058769252,0.15927996200756347,0.15927996200756347
130,0.1708881659480947,0.03979743685669657,0.03455172612669888,0.7989833799410075,0.03455172612669888,0.16296252694718102,0.16296252694718102
131,0.16680051441359922,0.03866409155004041,0.02527987714486696,0.7990342109439572,0.02527987714486696,0.16220086391703975,0.16220086391703975
132,0.17238042138726797,0.041141956035594444,0.03351957234491234,0.7990825003967593,0.03351957234491234,0.16361140715298092,0.16361140715298092
133,0.17583525970887373,0.04288270832410067,0.03060691747148804,0.7991283753769214,0.03060691747148804,0.1607403014683414,0.1607403014683414
134,0.1699328357964577,0.0473567801530386,0.01961838605785702,0.7991719566080753,0.01961838605785702,0.15496437378609818,0.15496437378609818
135,0.17459944415072992,0.04845369296964829,0.03029944166465285,0.7992133587776715,0.03029944166465285,0.15622233133718547,0.15622233133718547
136,0.17229306294310584,0.05008614131731967,0.030098113598835453,0.7992526908387879,0.030098113598835453,0.15392190662780006,0.15392190662780006
137,0.1601913880415653,0.045481713490850055,0.04166225877488705,0.7992900562968486,0.04166225877488705,0.15808290001103317,0.15808290001103317
138,0.15397508325704815,0.04120964887636289,0.045087508975416093,0.7993255534820062,0.045087508975416093,0.16131358213102465,0.16131358213102465
139,0.16335056450447558,0.03637207640546766,0.0476648167257861,0.7993592758079059,0.0476648167257861,0.16426995068356554,0.16426995068356554
140,0.16453473270634011,0.0413425143358946,0.04471710262291072,0.7993913120175106,0.04471710262291072,0.1629713635138583,0.1629713635138583
141,0.16817299175958847,0.037645678434214534,0.04399368097172109,0.799421746416635,0.04399368097172109,0.16629098200882372,0.16629098200882372
142,0.1725753317371949,0.0413758377828183,0.03893131766214064,0.7994506590958033,0.03893131766214064,0.1650564377368354,0.1650564377368354
143,0.16761658262314438,0.045911816977861335,0.02541013644632939,0.7994781261410131,0.02541013644632939,0.15805131447347595,0.15805131447347595
144,0.1730750957349695,0.04750577076741395,0.03443094228413612,0.7995042198339625,0.03443094228413612,0.15889564009479282,0.15889564009479282
145,0.17639126684685524,0.04730238271913276,0.030996097508143063,0.7995290088422643,0.030996097508143063,0.15615725948728687,0.15615725948728687
146,0.1789891937115145,0.05456384177811102,0.02737433003512351,0.799552558400151,0.02737433003512351,0.15118927590299983,0.15118927590299983
147,0.17491677329111427,0.05418437855692574,0.026887366044949408,0.7995749304801435,0.026887366044949408,0.14770476554759102,0.14770476554759102
148,0.16386835609361317,0.0404623558392624,0.0393607704447069,0.7995961839561363,0.0393607704447069,0.1524328687650272,0.1524328687650272
149,0.16142758633911172,0.040264724643222706,0.04024478452432857,0.7996163747583295,0.04024478452432857,0.15072922244051085,0.15072922244051085
150,0.1691200249141389,0.043405436872618705,0.03906090929336053,0.799635556020413,0.03906090929336053,0.15221251158673685,0.15221251158673685
151,0.16824885357922303,0.04596146857236256,0.03686821574477224,0.7996537782193924,0.03686821574477224,0.15045832349102026,0.15045832349102026
152,0.1589575394719741,0.03494718290265763,0.046639462710554025,0.7996710893084228,0.046639462710554025,0.15495650446852482,0.15495650446852482
153,0.16751600378415502,0.04099226350007798,0.04557103593294247,0.7996875348430017,0.04557103593294247,0.15304840828038452,0.15304840828038452
154,0.16427773219952987,0.03738599778615067,0.03145743568462097,0.7997031581008516,0.03145743568462097,0.1500070710441794,0.1500070710441794
155,0.16067310488259554,0.03630026183010837,0.03833581483277968,0.799718000195809,0.03833581483277968,0.152035162409017,0.152035162409017
156,0.16874205614704574,0.0408914010410697,0.038157330489256944,0.7997321001860185,0.038157330489256944,0.1526570253959701,0.1526570253959701
157,0.16518670750352102,0.037789393826241836,0.026442662888537548,0.7997454951767176,0.026442662888537548,0.15053849870122163,0.15053849870122163
158,0.16123987516278504,0.03565825484326616,0.034717271482645515,0.7997582204178817,0.034717271482645515,0.1526535847085927,0.1526535847085927
159,0.15970991236697674,0.04195894365208233,0.02906493457925312,0.7997703093969876,0.02906493457925312,0.15316889344014667,0.15316889344014667
160,0.15210401368224863,0.03921303241071322,0.04119692063232015,0.7997817939271382,0.04119692063232015,0.1572515442145535,0.1572515442145535
161,0.14797007552434596,0.0365768342234123,0.044706451942759566,0.7997927042307813,0.044706451942759566,0.16057521877676456,0.16057521877676456
162,0.14478620175317392,0.03456531289447198,0.04737439803355083,0.7998030690192423,0.04737439803355083,0.16360052760731597,0.16360052760731597
163,0.14460466031798158,0.026042367332075534,0.04944988341095745,0.7998129155682802,0.04944988341095745,0.16632313485429875,0.16632313485429875
164,0.14853243953901157,0.035563868601284944,0.04179684315124524,0.7998222697898661,0.04179684315124524,0.16347677335687594,0.16347677335687594
165,0.14584100601105043,0.02759269570572563,0.050442632509637333,0.7998311563003728,0.050442632509637333,0.1666197666666733,0.1666197666666733
166,0.14949997057879608,0.036721563441436456,0.042603645270252406,0.7998395984853541,0.042603645270252406,0.1636381883267878,0.1636381883267878
167,0.1591436563863347,0.03419060922946089,0.05103523422530121,0.7998476185610864,0.05103523422530121,0.16676412131772417,0.16676412131772417
168,0.1615384738694984,0.03970078291610086,0.04745583995338274,0.7998552376330321,0.04745583995338274,0.1653981404716429,0.1653981404716429
169,0.15191065765637415,0.03815275413997982,0.03978214302195564,0.7998624757513805,0.03978214302195564,0.1684857282724514,0.1684857282724514
170,0.1497150059987276,0.028724718825188067,0.04966363343764453,0.7998693519638115,0.04966363343764453,0.17071369343632276,0.17071369343632276
171,0.1514736060999081,0.03158186941329981,0.04768762350691177,0.799875884365621,0.04768762350691177,0.16750801113938543,0.16750801113938543
172,0.15201248154477096,0.03213794521372593,0.04454991841750209,0.7998820901473399,0.04454991841750209,0.16732861336689772,0.16732861336689772
