102.6198347107438,2.0,6.0,8.0,9.0,13.0,15.0,19.0,20.0,21.0,22.0,23.0,28.0,29.0,31.0,34.0,35.0,36.0,37.0,39.0,41.0,42.0,43.0,45.0,47.0,49.0,50.0,52.0,54.0,58.0,60.0,66.0,71.0,77.0,79.0,80.0,89.0,90.0,95.0,98.0,99.0,100.0,111.0,112.0,113.0,114.0,115.0,118.0,120.0,122.0,125.0,127.0,128.0,129.0,137.0,139.0,140.0,142.0,148.0,149.0,151.0,152.0,154.0,158.0,160.0,161.0,163.0,164.0,165.0,174.0,178.0,179.0,181.0,183.0,185.0,188.0,194.0,196.0,197.0,199.0,-1
365.96491228070175,135.0,139.0,218.33333333333334,177.33333333333334,218.66666666666666,211.33333333333334,179.33333333333334,226.33333333333334,185.33333333333334,163.0,187.33333333333334,230.33333333333334,164.0,155.33333333333334,149.66666666666666,192.66666666666666,242.33333333333334,194.66666666666666,184.66666666666666,178.66666666666666,157.66666666666666,226.0,198.66666666666666,219.33333333333334,201.33333333333334,169.66666666666666,288.3333333333333,179.0,221.66666666666666,227.66666666666666,184.33333333333334,159.33333333333334,212.0,300.0,178.33333333333334,193.33333333333334,248.33333333333334,264.6666666666667,172.33333333333334,203.33333333333334,258.3333333333333,247.33333333333334,269.0,261.3333333333333,225.66666666666666,264.6666666666667,228.33333333333334,182.33333333333334,231.0,264.0,234.0,202.33333333333334,236.0,274.6666666666667,280.6666666666667,241.0,195.0,245.0,216.0,278.0,197.0,200.33333333333334,203.0,194.33333333333334,250.66666666666666,252.66666666666666,327.0,213.33333333333334,215.0,276.3333333333333,243.0,229.33333333333334,270.0,238.66666666666666,275.6666666666667,264.3333333333333,266.3333333333333,241.33333333333334,234.0,-1
307.0,135.0,139.0,218.33333333333334,177.33333333333334,218.66666666666666,211.33333333333334,179.33333333333334,226.33333333333334,185.33333333333334,163.0,187.33333333333334,230.33333333333334,164.0,155.33333333333334,149.66666666666666,192.66666666666666,242.33333333333334,194.66666666666666,184.66666666666666,178.66666666666666,157.66666666666666,226.0,198.66666666666666,219.33333333333334,201.33333333333334,169.66666666666666,288.3333333333333,179.0,221.66666666666666,227.66666666666666,184.33333333333334,159.33333333333334,212.0,300.0,178.33333333333334,193.33333333333334,248.33333333333334,264.6666666666667,172.33333333333334,203.33333333333334,258.3333333333333,247.33333333333334,269.0,261.3333333333333,225.66666666666666,264.6666666666667,228.33333333333334,182.33333333333334,231.0,264.0,234.0,202.33333333333334,236.0,274.6666666666667,280.6666666666667,241.0,195.0,245.0,216.0,278.0,197.0,200.33333333333334,203.0,194.33333333333334,250.66666666666666,252.66666666666666,327.0,213.33333333333334,215.0,276.3333333333333,295.5,229.33333333333334,270.0,238.66666666666666,275.6666666666667,264.3333333333333,266.3333333333333,241.33333333333334,234.0,414.10526315789474
376.2,135.0,139.0,218.33333333333334,177.33333333333334,218.66666666666666,211.33333333333334,179.33333333333334,226.33333333333334,185.33333333333334,163.0,187.33333333333334,230.33333333333334,164.0,155.33333333333334,149.66666666666666,192.66666666666666,242.33333333333334,194.66666666666666,184.66666666666666,178.66666666666666,157.66666666666666,226.0,198.66666666666666,219.33333333333334,201.33333333333334,169.66666666666666,288.3333333333333,179.0,221.66666666666666,227.66666666666666,184.33333333333334,159.33333333333334,212.0,300.0,178.33333333333334,193.33333333333334,248.33333333333334,264.6666666666667,172.33333333333334,203.33333333333334,258.3333333333333,247.33333333333334,269.0,261.3333333333333,225.66666666666666,264.6666666666667,228.33333333333334,182.33333333333334,231.0,264.0,234.0,202.33333333333334,236.0,274.6666666666667,280.6666666666667,241.0,195.0,245.0,216.0,278.0,197.0,200.33333333333334,203.0,194.33333333333334,250.66666666666666,252.66666666666666,327.0,213.33333333333334,215.0,276.3333333333333,307.0,229.33333333333334,270.0,238.66666666666666,275.6666666666667,264.3333333333333,266.3333333333333,241.33333333333334,234.0,416.2857142857143
307.0,135.0,139.0,218.33333333333334,177.33333333333334,218.66666666666666,211.33333333333334,179.33333333333334,226.33333333333334,185.33333333333334,163.0,187.33333333333334,230.33333333333334,164.0,155.33333333333334,149.66666666666666,192.66666666666666,242.33333333333334,194.66666666666666,184.66666666666666,178.66666666666666,157.66666666666666,226.0,198.66666666666666,219.33333333333334,201.33333333333334,169.66666666666666,288.3333333333333,179.0,221.66666666666666,227.66666666666666,184.33333333333334,159.33333333333334,212.0,300.0,178.33333333333334,193.33333333333334,248.33333333333334,264.6666666666667,172.33333333333334,203.33333333333334,258.3333333333333,247.33333333333334,269.0,261.3333333333333,225.66666666666666,264.6666666666667,228.33333333333334,182.33333333333334,231.0,264.0,234.0,202.33333333333334,236.0,274.6666666666667,280.6666666666667,241.0,195.0,245.0,216.0,278.0,197.0,200.33333333333334,203.0,194.33333333333334,250.66666666666666,252.66666666666666,327.0,213.33333333333334,215.0,276.3333333333333,378.8,229.33333333333334,270.0,238.66666666666666,275.6666666666667,264.3333333333333,266.3333333333333,241.33333333333334,234.0,397.6666666666667
380.8,135.0,139.0,218.33333333333334,177.33333333333334,218.66666666666666,211.33333333333334,179.33333333333334,226.33333333333334,185.33333333333334,163.0,187.33333333333334,230.33333333333334,164.0,155.33333333333334,149.66666666666666,192.66666666666666,242.33333333333334,194.66666666666666,184.66666666666666,178.66666666666666,157.66666666666666,226.0,198.66666666666666,219.33333333333334,201.33333333333334,169.66666666666666,288.3333333333333,179.0,221.66666666666666,227.66666666666666,184.33333333333334,159.33333333333334,212.0,300.0,178.33333333333334,193.33333333333334,248.33333333333334,264.6666666666667,172.33333333333334,203.33333333333334,258.3333333333333,247.33333333333334,269.0,261.3333333333333,225.66666666666666,264.6666666666667,228.33333333333334,182.33333333333334,231.0,264.0,234.0,202.33333333333334,236.0,274.6666666666667,280.6666666666667,241.0,195.0,245.0,216.0,278.0,197.0,200.33333333333334,203.0,194.33333333333334,250.66666666666666,252.66666666666666,327.0,213.33333333333334,215.0,276.3333333333333,307.0,229.33333333333334,270.0,238.66666666666666,275.6666666666667,264.3333333333333,266.3333333333333,241.33333333333334,234.0,397.6666666666667
307.0,135.0,139.0,218.33333333333334,177.33333333333334,218.66666666666666,211.33333333333334,179.33333333333334,226.33333333333334,185.33333333333334,163.0,187.33333333333334,230.33333333333334,164.0,155.33333333333334,149.66666666666666,192.66666666666666,242.33333333333334,194.66666666666666,184.66666666666666,178.66666666666666,157.66666666666666,226.0,198.66666666666666,219.33333333333334,201.33333333333334,169.66666666666666,288.3333333333333,179.0,221.66666666666666,227.66666666666666,184.33333333333334,159.33333333333334,212.0,300.0,178.33333333333334,193.33333333333334,248.33333333333334,264.6666666666667,172.33333333333334,203.33333333333334,258.3333333333333,247.33333333333334,269.0,261.3333333333333,225.66666666666666,264.6666666666667,228.33333333333334,182.33333333333334,231.0,264.0,234.0,202.33333333333334,236.0,274.6666666666667,280.6666666666667,241.0,195.0,245.0,216.0,278.0,197.0,200.33333333333334,203.0,194.33333333333334,250.66666666666666,252.66666666666666,327.0,213.33333333333334,215.0,276.3333333333333,382.0,229.33333333333334,270.0,238.66666666666666,275.6666666666667,264.3333333333333,266.3333333333333,241.33333333333334,234.0,397.6666666666667
382.8,135.0,139.0,218.33333333333334,177.33333333333334,218.66666666666666,211.33333333333334,179.33333333333334,226.33333333333334,185.33333333333334,163.0,187.33333333333334,230.33333333333334,164.0,155.33333333333334,149.66666666666666,192.66666666666666,242.33333333333334,194.66666666666666,184.66666666666666,178.66666666666666,157.66666666666666,226.0,198.66666666666666,219.33333333333334,201.33333333333334,169.66666666666666,288.3333333333333,179.0,221.66666666666666,227.66666666666666,184.33333333333334,159.33333333333334,212.0,300.0,178.33333333333334,193.33333333333334,248.33333333333334,264.6666666666667,172.33333333333334,203.33333333333334,258.3333333333333,247.33333333333334,269.0,261.3333333333333,225.66666666666666,264.6666666666667,228.33333333333334,182.33333333333334,231.0,264.0,234.0,202.33333333333334,236.0,274.6666666666667,280.6666666666667,241.0,195.0,245.0,216.0,278.0,197.0,200.33333333333334,203.0,194.33333333333334,250.66666666666666,252.66666666666666,327.0,213.33333333333334,215.0,276.3333333333333,307.0,229.33333333333334,270.0,238.66666666666666,275.6666666666667,264.3333333333333,266.3333333333333,241.33333333333334,234.0,397.6666666666667
307.0,135.0,139.0,218.33333333333334,177.33333333333334,218.66666666666666,211.33333333333334,179.33333333333334,226.33333333333334,185.33333333333334,163.0,187.33333333333334,230.33333333333334,164.0,155.33333333333334,149.66666666666666,192.66666666666666,242.33333333333334,194.66666666666666,184.66666666666666,178.66666666666666,157.66666666666666,226.0,198.66666666666666,219.33333333333334,201.33333333333334,169.66666666666666,288.3333333333333,179.0,221.66666666666666,227.66666666666666,184.33333333333334,159.33333333333334,212.0,300.0,178.33333333333334,193.33333333333334,248.33333333333334,264.6666666666667,172.33333333333334,203.33333333333334,258.3333333333333,247.33333333333334,269.0,261.3333333333333,225.66666666666666,264.6666666666667,228.33333333333334,182.33333333333334,231.0,264.0,234.0,202.33333333333334,236.0,274.6666666666667,280.6666666666667,241.0,195.0,245.0,216.0,278.0,197.0,200.33333333333334,203.0,194.33333333333334,250.66666666666666,252.66666666666666,327.0,213.33333333333334,215.0,276.3333333333333,383.6,229.33333333333334,270.0,238.66666666666666,275.6666666666667,264.3333333333333,266.3333333333333,241.33333333333334,234.0,397.6666666666667
384.4,135.0,139.0,218.33333333333334,177.33333333333334,218.66666666666666,211.33333333333334,179.33333333333334,226.33333333333334,185.33333333333334,163.0,187.33333333333334,230.33333333333334,164.0,155.33333333333334,149.66666666666666,192.66666666666666,242.33333333333334,194.66666666666666,184.66666666666666,178.66666666666666,157.66666666666666,226.0,198.66666666666666,219.33333333333334,201.33333333333334,169.66666666666666,288.3333333333333,179.0,221.66666666666666,227.66666666666666,184.33333333333334,159.33333333333334,212.0,300.0,178.33333333333334,193.33333333333334,248.33333333333334,264.6666666666667,172.33333333333334,203.33333333333334,258.3333333333333,247.33333333333334,269.0,261.3333333333333,225.66666666666666,264.6666666666667,228.33333333333334,182.33333333333334,231.0,264.0,234.0,202.33333333333334,236.0,274.6666666666667,280.6666666666667,241.0,195.0,245.0,216.0,278.0,197.0,200.33333333333334,203.0,194.33333333333334,250.66666666666666,252.66666666666666,327.0,213.33333333333334,215.0,276.3333333333333,307.0,229.33333333333334,270.0,238.66666666666666,275.6666666666667,264.3333333333333,266.3333333333333,241.33333333333334,234.0,397.6666666666667
