,-1,-2,0,1254,1253,11209,19633,17993,19410,162547,234414,309719,117172,145606,369433
0,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.9905329748924694,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0.4499740554781341,0.2714908425874181,0.8741808755373075,0.9510700547804067,0.8867608051017185,0.7102748195080618,0.8282050889756463,0.9216441209410956,0.5856386077665653,0.5988119861054083,0.5626277549870128,0.9933071490757153,0.3168167763260435
2,0,0,0.6465504857477377,0.10346891584614239,0.8783382280708738,0.8199986826657055,0.9205711566882945,0.4283003302812884,0.6878370974640786,0.9925849577165107,0.7872395696523987,0.5891481415317622,0.5732116825203354,0.987838243602051,0.2963602459863544
3,0,1,0.83269653955805,0.49318565483000015,0.08135216201733626,0.9511040289243384,0.997775499375909,0.9742514596598779,0.5674091856167959,0.9923838678008335,0.8675555338322228,0.6266588204358629,0.5978480717340499,0.9872306967775637,0.2929795113070132
4,0,0,0.04697987934414665,0.3361665233131192,0.173684335965875,0.7606334350664619,0.9451938625040727,0.9898104461378144,0.4426857813050455,0.9923611971746406,0.6778849744909127,0.6608353546512448,0.6075342370907042,0.9885033678673446,0.28519836522774833
5,0,0,0.02769618932238535,0.5499049905267314,0.16962390660710377,0.08802853481140176,0.9392933461874178,0.6637753498658019,0.33354034354233497,0.9924086103789895,0.781943802163676,0.5094070214946506,0.5845374554222031,0.9886111132817278,0.282173335732072
6,0,0,0.0012068530451689215,0.6599268343509652,0.2531581483363805,0.18686491716146103,0.9168413650702953,0.6477161926067155,0.2724682158329056,0.9924126109869332,0.6256937686520538,0.5055461766195914,0.5972066160905986,0.9870490930289266,0.28938695420296867
7,0,0,0.0010451641068324965,0.6780097616674872,0.2550314069745251,0.15668785986194628,0.9015575145022965,0.5417325026970653,0.2249366918383681,0.9923544076353126,0.5536002075629567,0.5002416828569297,0.5781397196889123,0.9882602766487832,0.28539938130834097
8,1,0,0.0012165896752540384,0.6848984915709653,0.2905528752151576,0.19589252661619155,0.8926851591767445,0.5397397499239276,0.9651061913868724,0.9923995766646706,0.5211771997368536,0.5002093032397182,0.569259418503339,0.986844797920425,0.29141311950333604
9,0,0,0.02015398723533338,0.6709598560608313,0.7523537935426451,0.6826422042481264,0.8891685401709261,0.5057593167089389,0.774581682661259,0.9923467625866196,0.5072082359025726,0.500243632701788,0.5652507073668472,0.986657423003292,0.29423930659470526
10,0,0,0.1291696164832912,0.41330498325796583,0.8637863007595776,0.6122578041112191,0.8876370649933755,0.15791229807873852,0.644973725617103,0.9923397440495101,0.5143481111130133,0.5040359245259564,0.5635209489520131,0.986579361615089,0.29552031534321255
11,0,1,0.5724012949882176,0.8216737549853592,0.11856845111979641,0.8655326490818706,0.9961145510280808,0.7954954115075468,0.5398719892425087,0.9923368182052896,0.7035210241606642,0.5258442921234163,0.5644052661238861,0.9865496207520904,0.2960740692670958
12,0,0,0.013560083783327752,0.5852232434690272,0.22107308311471235,0.6795903464695816,0.9139024919078094,0.9630254178771092,0.44942178975252106,0.9923357031866531,0.39612852019932154,0.6126614681007992,0.5876697249944883,0.9866446998929073,0.29579089444304396
13,0,0,0.006886918677053071,0.6560403277030655,0.17336677911271584,0.08778433220675452,0.9072707705343559,0.5858174785427318,0.3550286405958496,0.9923392672461039,0.6021301502851135,0.5027154986562183,0.5497144251205869,0.9880771387195358,0.28839801411277
14,0,0,0.0012170942968079395,0.710967877114899,0.2959087624114702,0.2338273498425596,0.8984317497327784,0.6226347172999167,0.31386495456443714,0.9923927638792593,0.511175944091544,0.5013791621907515,0.5752424768771387,0.9850879629354711,0.3005154529240339
15,1,0,0.0014014725703046735,0.6796375587134391,0.3046388332325948,0.18834909114924084,0.8884153269247999,0.5005909623997409,0.9742876535978223,0.9922807051502905,0.49239204351639065,0.5002437337566428,0.564012424088871,0.9876147892017644,0.29233341986774003
16,0,0,0.025123942400982768,0.6617958921743579,0.7838063893514096,0.7204054546662321,0.8859815235795983,0.49234451959403813,0.7832727550395844,0.9923755373666069,0.5063117637835546,0.500280657108056,0.5616845898807259,0.9863696091403783,0.29591667038682856
17,0,0,0.1721226879289205,0.39046706673961035,0.8799574007630511,0.6356621487418495,0.8875485893294309,0.14519441692668592,0.6546878948056335,0.9923289509106008,0.5181450565181441,0.5050311193565024,0.5634098867358726,0.9864537448706894,0.2966626070326001
18,0,1,0.650041943891966,0.7976761435972787,0.1315379607511969,0.8918174688916833,0.9961423770740382,0.8159971098099582,0.5482170258013852,0.9923321075951697,0.7182483207982259,0.5344145726157636,0.5648753745540056,0.9866178687107461,0.2961096445570623
19,0,0,0.016166025460120935,0.5328740981068606,0.22290920945660564,0.731489880255134,0.9171602348621302,0.972335825422377,0.45607327876821696,0.992338261640798,0.4148242815204142,0.6273129161056109,0.5894659506010779,0.9866779757414407,0.2956404209347905
20,0,0,0.011172617710014874,0.6304842446089214,0.17816775042010094,0.0872878181973606,0.9125812134288364,0.5869469469761062,0.35875467235907743,0.9923405142089942,0.6425660110890409,0.5032373427246662,0.5520441545422022,0.9881736910081944,0.2878318060246531
21,0,0,0.0013719585959342457,0.6967571930356765,0.30365697387012186,0.23811105137027705,0.9026041465818169,0.6228182092938372,0.31478874060374173,0.9923963564080103,0.5335380122411915,0.5022373994626498,0.5802109432583404,0.9852169381486199,0.29976334610198824
22,1,0,0.0015246217289329386,0.6697627518952282,0.31128083777999166,0.18885667290575667,0.8911096976693541,0.4932915355467,0.973912055360368,0.9922855738330653,0.5083864185062431,0.5002747466784235,0.56678000795308,0.9878700246800522,0.29075624831284086
23,0,0,0.02715831411929663,0.6541394385650211,0.7911493949906881,0.7260639828423822,0.8877771197430623,0.4860795770054878,0.7813417514202525,0.9923850518732594,0.5167620034818163,0.5003053187954896,0.5636669020515083,0.9864494010214866,0.29503123584264646
24,0,0,0.1847112473964282,0.38227193955429056,0.8837976448786364,0.6419520072049137,0.888711765778349,0.14283233922640065,0.6515596202621308,0.9923319446500531,0.5260792125993298,0.5054384754041565,0.5647041490797636,0.9865268362170135,0.29602732154514866
25,0,1,0.6657384963478555,0.7900364071151527,0.13317046456206866,0.8965155009688873,0.996180826191379,0.8222043592667315,0.5443987226057656,0.9923348488597219,0.7244494920230107,0.536922707106052,0.5658573429668101,0.9866613015548535,0.2956952220793819
26,0,0,0.016440260157083525,0.5213328333578978,0.21972141035064688,0.7366453413374431,0.9182503823593533,0.9740168128185258,0.45195047019319784,0.9923398893938502,0.4216117423880696,0.630247752977999,0.5902215708153012,0.9867152249467654,0.29532625332174484
27,0,0,0.011826569999696352,0.6266940409945227,0.1760130565020983,0.08588017365499682,0.9138782899626804,0.5902255127561267,0.3548872372294613,0.9923419098286016,0.651550312967884,0.5032922582792905,0.5528893989499787,0.9881994582957986,0.28759381666335837
28,0,0,0.0013432626452574985,0.6959272407682234,0.29901327877585154,0.23420457033324446,0.903494216687127,0.6254603396883481,0.31128279641337364,0.9923973148755966,0.537323423516806,0.5023683563484208,0.5813127023653833,0.9852610949608324,0.29949074204040793
29,0,0,0.0014606968336510573,0.6716392631279869,0.30542055278312125,0.18565503507771322,0.8915559455864267,0.4977392225590929,0.25988253942990425,0.9922872400074539,0.5101009327305854,0.5002690000650648,0.5672480924853308,0.9879196024901471,0.29040719084403677
30,1,0,0.0020888577859409013,0.6578659407786964,0.3667574812160071,0.24357173073658894,0.8879654155718516,0.491659088032844,0.9700862420452792,0.9923868986364768,0.5157325240872896,0.5002925172807873,0.5638792761311708,0.9864573538809026,0.2948816337141893
31,0,0,0.037463648857080506,0.6207075982843596,0.8130614611166406,0.7265548627473009,0.888594564057275,0.4336123745315259,0.7809051986206532,0.992332242972622,0.5233492729256608,0.5004183119402797,0.5645766868959855,0.9865310072901986,0.2959593073043731
32,0,0,0.2573739802173858,0.3517532865038166,0.9054861649402753,0.6959688514092508,0.8894683233585602,0.13821944325796648,0.6504693986345433,0.9923350052649824,0.5531611905584194,0.5075018602938466,0.5655195307474971,0.9866484323258593,0.29573602049875575
33,0,1,0.7550648917570928,0.7483169548048111,0.14340372811948038,0.9213162548480602,0.99631663665925,0.8550788704028963,0.5427383456713594,0.9923394071235022,0.743858588676764,0.5513596021820594,0.5692051987377906,0.9866957441546899,0.295434309923334
34,0,0,0.01928918085931152,0.4559356705118841,0.212085064476816,0.7768177742867948,0.9229960646272851,0.9817810663154398,0.4475348938902375,0.9923411799713432,0.4572112762755702,0.6467613294193001,0.5925838259211793,0.986916035168673,0.29425661124782004
35,0,0,0.018604909250659083,0.5989650162006214,0.1753947604795095,0.08335940181338908,0.9206458617574367,0.6004170067117172,0.34948248674574517,0.9923494292590147,0.6987599326136402,0.5038627502933493,0.5573175037430209,0.988274588648245,0.28685056064897224
36,1,0,0.001397913388939713,0.6819775625174335,0.29382642354509153,0.22907838252981655,0.908123422377529,0.6331423148363077,0.9785788104529892,0.9924001088201678,0.5631977411598167,0.5037257268118368,0.587088532754685,0.985526267451471,0.29806493438468074
37,0,0,0.015420901913192194,0.6680479935246829,0.707219338354996,0.6093594560466792,0.8946941953294494,0.5028056743252645,0.7713055429642541,0.9922972382854988,0.5266436429183186,0.5002799443510881,0.5704443222239252,0.9881764425933423,0.28858135990548867
38,0,0,0.09389525210431535,0.4378878746155373,0.8506942998599217,0.6072932881451656,0.8897876193576065,0.1793076286273848,0.638057161307989,0.9923964587646324,0.5216338270017481,0.5030881311901222,0.5659271799137929,0.9865485868777596,0.2938612837382554
39,0,1,0.5021533730129937,0.8411476353543859,0.1055756895473949,0.8347322274733057,0.9961348728861293,0.7773089655329992,0.5318120474790382,0.9923356644226383,0.6890707628875569,0.5187944860298116,0.5653072243469071,0.9865991054282134,0.29530391731598854
40,0,0,0.011254671568477896,0.6306281809641369,0.2187751097935728,0.6277097342879966,0.9109254271135834,0.952280627230194,0.441799516070913,0.9923375583343051,0.382340241450406,0.5992263053028319,0.5859050157904496,0.9866533811224906,0.29550223250028085
41,0,0,0.004400449218405146,0.6778554028297931,0.1694730181692064,0.08859365499431106,0.9024777098050487,0.5854496891501808,0.35053742061708815,0.9923395925816797,0.5656737282476838,0.502253831133882,0.5479948265622665,0.9879555798379028,0.28895493213648893
42,0,0,0.0010932494798854583,0.7222757842136616,0.28843096803672125,0.2299410006645043,0.8945373432013504,0.6235330829770588,0.3119041019414434,0.992388238506986,0.4923072571338789,0.5008812275237511,0.5707498752035591,0.9850023247194192,0.3010712809417689
43,0,0,0.0012969849319615712,0.687994201363673,0.297438230264196,0.186764961930634,0.886165244421773,0.5076639685787236,0.26774718710678247,0.9922774707108264,0.47915655300196913,0.5002189327543937,0.5616740763127345,0.9873716943090705,0.2937638483920602
44,1,0,0.0019208745220520595,0.6689694627407213,0.3574619969101567,0.24048954806271003,0.8844770366511074,0.4991722723872987,0.971424804793374,0.9923664644610948,0.4974670820878701,0.5002597325508878,0.5600427154809916,0.986308441120361,0.2966659784904281
45,0,0,0.03420096794589435,0.6306078138579566,0.8054436467966049,0.7212182379185128,0.886555823699602,0.44224994145928237,0.7840568021118766,0.992326655141005,0.5109100829287605,0.5003846718444415,0.5623137968393959,0.9863939795019226,0.2971893864152195
46,0,0,0.23830986909157903,0.36132922010587376,0.9017411701881758,0.6879302202861611,0.8880895209238799,0.13997893640235062,0.6547776571457096,0.9923298653937024,0.543263789152451,0.5068486145581576,0.563979496112974,0.9865802334289163,0.29646087527457315
47,0,1,0.7404317202507877,0.7595657916326509,0.14215739632258845,0.9161498770567508,0.9962686962125961,0.8460000222731473,0.5477805772013873,0.9923368508881487,0.7369090205013146,0.547579237725671,0.5679824053623449,0.9866421325185966,0.295927214320733
48,0,0,0.018934833681062607,0.46853094689892283,0.21686307633558852,0.7755139290403037,0.9216283588629224,0.9806550913727181,0.45290475845652295,0.9923391710292033,0.4472491922505012,0.6440787968435436,0.5917384890174812,0.9868688268735595,0.29464703264436565
49,0,0,0.017864263729365424,0.6025617474019088,0.178226895007446,0.0848330522619896,0.9192358450386761,0.5956001632498072,0.3543734009187814,0.9923476621818437,0.6896289506528858,0.5037917933301534,0.5560792408167033,0.9882482017174619,0.2871164040950885
50,0,0,0.001446158473234152,0.6824606984717257,0.30030177947728015,0.2344792664387702,0.9072538740094697,0.6298219656723258,0.3084289142807912,0.9923991276601345,0.5592281639089536,0.5035774139814457,0.5859732246261844,0.9854567493368704,0.29846324983660366
51,1,0,0.001501707404313117,0.6651173552722257,0.3039175243545655,0.18194604451281599,0.894235012731923,0.4966125526442128,0.9728051033879122,0.9922946183627767,0.5251931226438611,0.5002896058479681,0.5699543385164588,0.9881344833506438,0.2889333945056326
52,0,0,0.026146710916620363,0.6556974051114658,0.7866493460717909,0.7226950129855648,0.8896320184552512,0.4931571294930303,0.7787133212340912,0.9923948977680084,0.5234714983031185,0.5003007300032931,0.5657477018082471,0.9865394305560599,0.29401757010555263
53,0,0,0.17392235417282736,0.38572843432564735,0.8796629480449258,0.6328265262819505,0.8894469845351536,0.14440912714739151,0.6477923875106363,0.9923353211076352,0.5268496123116875,0.5052359161022897,0.5655346566442417,0.9865975722158297,0.2953613219195946
54,0,1,0.6464654185829811,0.7957569403344098,0.13008774853349386,0.8908372378876325,0.9961817747274001,0.8173820653500162,0.5404506020472994,0.9923375008618802,0.7229067165511861,0.5347732462896584,0.5659526638490769,0.9866721224846068,0.29542947108460577
55,0,0,0.015698216281689513,0.5342931481352176,0.2183910668380566,0.7231131409278658,0.9176348279869795,0.9720517243326006,0.44852095227395,0.9923402948815062,0.4173035806775428,0.6266428780161254,0.5900336214119378,0.9867040500760806,0.2952957670132999
56,0,0,0.010371752606861325,0.6336046307462398,0.17371272361698695,0.08545280199871451,0.9126408601178929,0.5906587323051425,0.3523610698647551,0.9923414911651293,0.642038765816185,0.50314366366066,0.5523529374874669,0.9881867152927546,0.28765300204886435
57,0,0,0.0012845507111324264,0.7003812253775393,0.2951474297316254,0.2315280880775207,0.9025277923740203,0.6260043190190496,0.3098493162218913,0.9923968408882131,0.531381623373528,0.5020770222092223,0.5801462613833662,0.9852264005728151,0.29966374249651034
58,1,0,0.001402215796889326,0.6754298600127507,0.30161945080972286,0.18461554926029916,0.8908297211875815,0.5014026154051026,0.9734852537855353,0.9922859309099367,0.5054646448186744,0.5002572424901,0.5665133066234146,0.9878601777021047,0.2907767484076522
59,0,0,0.024874243079207586,0.6614122116283562,0.7823351938425301,0.7192420144250524,0.887447412665175,0.495259422329765,0.7812577605925564,0.9923846850224467,0.5120368308831551,0.500280805945632,0.5633049329431303,0.986432936328928,0.29511649463901846
60,0,0,0.16802724861657323,0.3911527619604429,0.8781436036087845,0.6314130715451816,0.888183149042151,0.1457616734430312,0.6517928579796888,0.9923313270004472,0.5200042217475271,0.5049811198965309,0.5641190445108656,0.9865084341668926,0.296143265481315
61,0,1,0.6410912437515549,0.7996898953907355,0.12993916971446579,0.8891967932396408,0.9961497461856298,0.8142720876654295,0.5451237440238041,0.9923341587890839,0.7183625946125225,0.5335982190551533,0.56510551953499,0.9866303936905925,0.2958825307397518
62,0,0,0.01576469658734245,0.5386572538419738,0.22147242398659414,0.7240454770477533,0.9169834735222009,0.9714022467095477,0.4532417216877397,0.9923387310805514,0.41349677565247067,0.6256351484885848,0.5894798788340769,0.9866781749563522,0.29556677173868295
63,0,0,0.010417128888670336,0.6340148764985662,0.1763649469362107,0.0867811323919428,0.9120599870736997,0.5878527121845057,0.3565172641609362,0.9923405216736698,0.63837452519545,0.5031569763946997,0.5518788045423775,0.9881702008699869,0.2878274181413561
64,0,0,0.0013297193165950315,0.6993248058976211,0.30040186510904127,0.23572777333602205,0.902171889557267,0.6236526728788951,0.31326899361433275,0.9923962265758766,0.5306046472639895,0.5020861090489593,0.5796966603958909,0.9852045723006674,0.2998166905622076
65,0,0,0.0014750650518245737,0.6724511562423452,0.3078229061087134,0.18761180332532976,0.890748231190705,0.4963840323749658,0.2623262663872782,0.9922851071670052,0.5058657248825063,0.5002662878958462,0.5664172010710561,0.9878423768519874,0.29091926726490813
66,1,0,0.0021373603005698963,0.657045426907152,0.37037157993229813,0.24591557635649494,0.8874947142105144,0.4893577631032758,0.9704147137990176,0.9923840218042859,0.5142935994114759,0.5002953946411264,0.5633546254595175,0.9864360417243008,0.2951472210697058
