,-1,-2,0,2255,340999
0,1,0,0.007597752500905306,0.7545684271674503,0.9362685207452047
1,0,0,0.03815082819639604,0.5250172317229949,0.8048286767001722
2,0,0,0.09859107595368034,0.29352682617763237,0.6983646968279217
3,0,0,0.26596169791569285,0.13220801621709016,0.5919367094279794
4,0,0,0.5686447662389006,0.07706776151771087,0.47616561713156325
5,0,1,0.829345552516555,0.9219993632168106,0.3534683665160691
6,1,0,0.141492193473447,0.8824865131855828,0.9712884291417763
7,0,0,0.03765673117161894,0.6819134585725215,0.827861215764081
8,0,0,0.04955368092127047,0.46974324116111066,0.7192353914902171
9,0,0,0.11316587553109198,0.2595114506966159,0.6138756246130316
10,0,0,0.2784924182669759,0.12507138048035907,0.5002341778162798
11,0,1,0.545472957263406,0.927083809046768,0.37798044603022457
12,1,0,0.049267431535523244,0.8672641051901611,0.9741428318479606
13,0,0,0.028126734340605416,0.654526042578192,0.8296402555282487
14,0,0,0.05452476197562423,0.43419292958914424,0.7208103700837865
15,0,0,0.13502224125138407,0.22692852082639717,0.6155137971319429
16,0,0,0.33293811509993126,0.10913128756844576,0.5020327090314919
17,0,1,0.6205801679004267,0.9232225648456172,0.37983922984645724
18,0,0,0.06756363500266133,0.8689167698052984,0.2636945930556021
19,1,0,0.007521501908627412,0.8163833058263248,0.957995822415189
20,0,0,0.029493463580136756,0.5947465654359922,0.8193824171325882
21,0,0,0.0711749806537851,0.36564708255457,0.711655237834024
22,0,0,0.1879395477895643,0.17512556371533422,0.6059557948838326
23,0,0,0.44155513292082094,0.08930905815906112,0.49153983915144567
24,0,1,0.7353412557063425,0.920718614421685,0.36904616121078415
25,1,0,0.10372612363344641,0.8750634067449585,0.9731359394325225
26,0,0,0.03366372418183618,0.6693451788874989,0.8290143717572389
27,0,0,0.05188976380353283,0.45331551045026297,0.7202568945538306
28,0,0,0.12293465235713534,0.24402592200234294,0.6149384105194887
29,0,0,0.3032633347007112,0.11719519504531391,0.5014010021348735
30,0,1,0.5810465080214738,0.9251055478122865,0.3791859553041066
31,0,0,0.05733515668847514,0.8679196014929283,0.2631379441482329
32,1,0,0.0072384721891969985,0.8149966632145149,0.9578973431520844
33,0,0,0.02965306857005704,0.5930697040455111,0.8193184034994665
34,0,0,0.0717670011071174,0.36373964943163556,0.7115975477638601
35,0,0,0.1897600097147128,0.1738025292830702,0.6058952998608104
36,0,0,0.4450258033567403,0.08884871414729405,0.49147344109668223
37,0,1,0.7385590273121634,0.9206774752866759,0.3689782661652332
38,1,0,0.10498308543723035,0.8752178447315776,0.9731281435451271
39,0,0,0.033808394602738684,0.66965110963353,0.8290095187252675
40,0,0,0.05184364505437358,0.45371318441158315,0.7202526003461737
41,0,0,0.12269886713334614,0.2443897771421694,0.6149339450529593
42,0,0,0.30267026855598667,0.11737240924375221,0.5013960995571861
43,0,1,0.5802280185702801,0.9251476732309133,0.3791808870525064
44,0,0,0.05713963136143329,0.8678995482625262,0.26313362849459376
45,1,0,0.00723329173183923,0.814968207778108,0.9578965787887306
46,0,0,0.02965649932845847,0.5930349857299051,0.819317906577738
47,0,0,0.0717794507221608,0.3636999906421071,0.7115970999035108
48,0,0,0.18979832197355792,0.17377498774220768,0.6058948302123124
49,0,0,0.445098923747286,0.0888390948598337,0.49147292562162126
50,0,1,0.7386268084908614,0.9206765613840324,0.3689777390887151
51,0,0,0.10500989733257086,0.8752209542494918,0.2545382832725302
52,1,0,0.008355662188716004,0.8252371727898653,0.956347619498915
53,0,0,0.02825791691865828,0.6059287354222399,0.818308720413905
54,0,0,0.0671100146791967,0.3788685289297571,0.7106866986049378
55,0,0,0.175320311134488,0.18475991984334325,0.6049397351202281
56,0,0,0.41641663025673764,0.09289659683201468,0.490424674930394
57,0,1,0.7103811234755917,0.9212444368431837,0.36790654442045057
58,0,0,0.09405081325192864,0.874189558134174,0.253646691816602
59,0,0,0.008013388881138029,0.8238846211521348,0.17064847991485688
