,input,expected_output,network_output
0,1.0,0,0.009904565022975088
1,0.0,0,0.32391429835229024
2,0.0,0,0.7463662003101716
3,0.0,0,0.9303875055148095
4,0.0,0,0.9497691350153679
5,2.0,1,0.937713199747035
6,1.0,0,0.02076283855891053
7,0.0,0,0.04188023114185457
8,0.0,0,0.01601819671975273
9,0.0,0,0.04165263453596918
10,0.0,0,0.2435844298444821
11,2.0,1,0.726276235849112
12,0.0,0,0.011153216402379297
13,1.0,0,0.0027476813017263354
14,0.0,0,0.012838071580425187
15,0.0,0,0.014934970739285148
16,0.0,0,0.0675010570409987
17,0.0,0,0.4218307785724105
18,2.0,1,0.8412255234138709
19,1.0,0,0.019579964130991855
20,0.0,0,0.06124921788691221
21,0.0,0,0.02560064150261455
22,0.0,0,0.0695995317252198
23,0.0,0,0.37780777687562767
24,2.0,1,0.8175119365551343
25,0.0,0,0.01679891590940388
26,0.0,0,0.003250129725182655
27,1.0,0,0.001757320806167423
28,0.0,0,0.012108525162931665
29,0.0,0,0.017834185037692817
30,0.0,0,0.09040724189799501
31,0.0,0,0.5166591089932042
32,2.0,1,0.868589540730008
33,1.0,0,0.023613008680937877
34,0.0,0,0.06859279835616033
35,0.0,0,0.02767914344930723
36,0.0,0,0.07259689054268807
37,0.0,0,0.38403028546323925
38,2.0,1,0.8191124125417624
39,0.0,0,0.01688399217093725
40,1.0,0,0.0032483031409501597
41,0.0,0,0.013838788123831967
42,0.0,0,0.015006335077004745
43,0.0,0,0.06531383036059489
44,0.0,0,0.4084877981140311
45,2.0,1,0.8361047437068887
46,0.0,0,0.01888058361459434
47,1.0,0,0.0034238299189622116
48,0.0,0,0.014182722081502732
49,0.0,0,0.014993105904652651
50,0.0,0,0.06420936132319918
51,0.0,0,0.40176760917518917
52,2.0,1,0.8332509417428439
53,1.0,0,0.01850041732210647
54,0.0,0,0.058678540425791216
55,0.0,0,0.024733656083078457
56,0.0,0,0.06772060346643136
57,0.0,0,0.37135456564462116
58,2.0,1,0.8148225315838846
59,0.0,0,0.016555605749116922
60,0.0,0,0.0032325404619685644
61,1.0,0,0.001755720760867659
62,0.0,0,0.012114466149508358
63,0.0,0,0.017860964869633414
64,0.0,0,0.0905950241937679
65,0.0,0,0.5173190468127489
66,2.0,1,0.8687674060650155
67,1.0,0,0.023645160413354658
68,0.0,0,0.06865809151391834
69,0.0,0,0.027700481375404616
70,0.0,0,0.07263903406999034
71,0.0,0,0.3841595418200635
72,2.0,1,0.8191629827613859
73,0.0,0,0.016888462067069513
74,1.0,0,0.003248610145682774
75,0.0,0,0.013839373256267077
76,0.0,0,0.015006329716099958
77,0.0,0,0.06531224639014976
78,0.0,0,0.40847837342054055
79,2.0,1,0.8361010492919323
80,0.0,0,0.018880097775676237
81,0.0,0,0.0034237932339392374
82,1.0,0,0.0017678530926837268
83,0.0,0,0.01197444173760109
84,0.0,0,0.017336945290801143
85,0.0,0,0.08685944126749119
86,0.0,0,0.5036362761896855
87,2.0,1,0.8649131669386643
88,0.0,0,0.022942331493518226
89,0.0,0,0.003665299181933815
90,1.0,0,0.001784949823991973
91,0.0,0,0.011802878597730618
92,0.0,0,0.01672949444845927
93,0.0,0,0.08264261106750326
94,0.0,0,0.48749829687359003
95,2.0,1,0.8601667428739749
96,0.0,0,0.022132286960051577
97,0.0,0,0.0036064081488581972
98,1.0,0,0.0017787775283326312
99,0.0,0,0.011792563134938028
100,0.0,0,0.016745170152343287
101,0.0,0,0.0827969211830446
102,0.0,0,0.48813576974478123
103,2.0,1,0.86035233244176
104,0.0,0,0.022162667017877485
105,1.0,0,0.00360845314059085
106,0.0,0,0.014500118335580209
107,0.0,0,0.014849633639162552
108,0.0,0,0.06223354051725772
109,0.0,0,0.39044227883414867
110,2.0,1,0.8284376091231785
111,1.0,0,0.017903478996105438
112,0.0,0,0.05721599848490823
113,0.0,0,0.024240252614700707
114,0.0,0,0.0666365814001755
115,0.0,0,0.3675316379575212
116,2.0,1,0.8131779788923165
117,0.0,0,0.016409107112329648
118,0.0,0,0.0032217062154108237
119,1.0,0,0.0017547157817952709
120,0.0,0,0.012117664190635688
121,0.0,0,0.017876346647515928
122,0.0,0,0.09070347510970392
123,0.0,0,0.5176996794433614
124,2.0,1,0.8688696810872711
125,0.0,0,0.023663659170568865
126,0.0,0,0.0037175159608205904
127,1.0,0,0.0017904979984076064
128,0.0,0,0.011814151334249868
129,0.0,0,0.016720909218978283
130,0.0,0,0.08254048326610186
131,0.0,0,0.48706694574450976
132,2.0,1,0.8600423579587224
133,0.0,0,0.02211201872667729
134,0.0,0,0.0036050834394701406
135,1.0,0,0.0017786568099640875
136,0.0,0,0.01179281179903524
137,0.0,0,0.01674674625338979
138,0.0,0,0.08280846886500963
139,0.0,0,0.48818158195193256
140,2.0,1,0.8603660667401203
141,1.0,0,0.022164944022434317
142,0.0,0,0.06547782927075231
143,0.0,0,0.026631800803011054
144,0.0,0,0.07040074137999874
145,0.0,0,0.3768509011779796
146,2.0,1,0.8161702168128381
147,0.0,0,0.016620022828571827
148,1.0,0,0.0032292719931692375
149,0.0,0,0.013799804357856873
150,0.0,0,0.015000738582689833
151,0.0,0,0.06537596958116337
152,0.0,0,0.40889717150998234
153,2.0,1,0.8362649398117293
154,0.0,0,0.01890214967961266
155,1.0,0,0.003425428789292155
156,0.0,0,0.01418670887330723
157,0.0,0,0.014994859924869864
158,0.0,0,0.0642112779373278
159,0.0,0,0.4017665463713818
160,2.0,1,0.8332502528700969
161,1.0,0,0.01850013847987957
162,0.0,0,0.058677830617435506
163,0.0,0,0.02473336761098897
164,0.0,0,0.06771981253914547
165,0.0,0,0.37135131327846
166,2.0,1,0.8148211575391975
167,0.0,0,0.016555468995087048
168,0.0,0,0.00323253089246164
169,1.0,0,0.0017557197742255688
170,0.0,0,0.012114468466679131
171,0.0,0,0.017860977916570375
172,0.0,0,0.09059511751427972
173,0.0,0,0.5173193754824177
174,2.0,1,0.8687674947912277
175,0.0,0,0.023645176481437335
176,1.0,0,0.0037162519004114167
177,0.0,0,0.01476465520467537
178,0.0,0,0.01498777853601558
179,0.0,0,0.06256193910968347
180,0.0,0,0.391518322966899
181,2.0,1,0.8288774866665568
182,1.0,0,0.017944903822999115
183,0.0,0,0.05731509772289305
184,0.0,0,0.024270434626119067
185,0.0,0,0.06669297277224882
186,0.0,0,0.36770197774697916
187,2.0,1,0.813252386365503
188,0.0,0,0.01641490991974586
189,1.0,0,0.0032221669426011515
190,0.0,0,0.01380627138186016
191,0.0,0,0.015048389204165336
192,0.0,0,0.06571136556730717
193,0.0,0,0.41057225267731445
194,2.0,1,0.8369185663037879
195,0.0,0,0.01898508314340326
196,1.0,0,0.003431912308156255
197,0.0,0,0.014202441665398243
198,0.0,0,0.015002250516656957
199,0.0,0,0.06422376374984906
200,0.0,0,0.40179066689870435
201,2.0,1,0.8332592733172283
202,0.0,0,0.018500626038343203
203,1.0,0,0.0033918539151806867
204,0.0,0,0.014096573922282165
205,0.0,0,0.01493761434844793
206,0.0,0,0.06402996903187813
207,0.0,0,0.40106096120799894
208,2.0,1,0.832964370796096
209,0.0,0,0.01846860162755332
210,1.0,0,0.003389122524197051
211,0.0,0,0.014090375659349551
212,0.0,0,0.01493468290928687
213,0.0,0,0.06402399726687284
214,0.0,0,0.40104413648515463
215,2.0,1,0.832957721585571
216,0.0,0,0.018467939053803978
217,0.0,0,0.0033890597540671367
218,1.0,0,0.001763745822599826
219,0.0,0,0.011961661543673308
220,0.0,0,0.017330679400128675
221,0.0,0,0.08684920955764532
222,0.0,0,0.5036178924420106
223,2.0,1,0.8649027792660782
224,1.0,0,0.022940015575119002
225,0.0,0,0.06714497405903086
226,0.0,0,0.02718837643945406
227,0.0,0,0.07155750187864658
228,0.0,0,0.38062547320278434
229,2.0,1,0.8177225686836385
230,0.0,0,0.016757876721099973
231,0.0,0,0.003239195390183233
232,1.0,0,0.0017552522471331532
233,0.0,0,0.012085801912752124
234,0.0,0,0.017787981390413998
235,0.0,0,0.090120853263992
236,0.0,0,0.5156710856814398
237,2.0,1,0.8683170039040599
238,0.0,0,0.023563312316225857
239,0.0,0,0.003710461636021465
240,1.0,0,0.0017897849365232912
241,0.0,0,0.011813303398299668
242,0.0,0,0.016723693220581985
243,0.0,0,0.08256488133235008
244,0.0,0,0.48716664529618825
245,2.0,1,0.8600717727622844
246,0.0,0,0.022116847987225012
247,0.0,0,0.0036054177147184035
248,1.0,0,0.0017786897449399114
249,0.0,0,0.011792812311700132
250,0.0,0,0.016746509199290553
251,0.0,0,0.08280661571759078
252,0.0,0,0.4881741594459049
253,2.0,1,0.8603638590542979
254,0.0,0,0.022164579145306812
255,0.0,0,0.0036085918062935237
256,1.0,0,0.0017789859666974919
257,0.0,0,0.0117924014611009
258,0.0,0,0.016743204632155468
259,0.0,0,0.08278206500648139
260,0.0,0,0.48807654233603975
261,2.0,1,0.8603346423004722
262,1.0,0,0.022159739300653635
263,0.0,0,0.06546669636906488
264,0.0,0,0.02662812316819728
265,0.0,0,0.07039321544535777
266,0.0,0,0.37682649721821443
267,2.0,1,0.8161601920714796
268,1.0,0,0.016619143515632026
269,0.0,0,0.05386550728840375
270,0.0,0,0.023194090418095076
271,0.0,0,0.06504401306492356
272,0.0,0,0.36410866724984553
273,2.0,1,0.8120086380595909
274,1.0,0,0.016375268712539533
275,0.0,0,0.053662376488988556
276,0.0,0,0.023255747787342983
277,0.0,0,0.06557736993562996
278,0.0,0,0.3670723791696465
279,2.0,1,0.8135077494017212
280,1.0,0,0.016522401473056374
281,0.0,0,0.05403368702480173
282,0.0,0,0.023376746661313078
283,0.0,0,0.06583190739642132
284,0.0,0,0.3679485891359257
285,2.0,1,0.8138807619716679
286,0.0,0,0.016555034811512756
287,1.0,0,0.0032365997071754464
288,0.0,0,0.013863682029009441
289,0.0,0,0.015109080794489034
290,0.0,0,0.06599937206317644
291,0.0,0,0.41186298896757495
292,2.0,1,0.8374258983980077
293,1.0,0,0.019047470806171512
294,0.0,0,0.06003079655740134
295,0.0,0,0.025197004848569904
296,0.0,0,0.06875593371724545
297,0.0,0,0.37500323031751265
298,2.0,1,0.8163820137213542
299,0.0,0,0.016696768927631934
300,1.0,0,0.003243050353351891
301,0.0,0,0.013850774039980272
302,0.0,0,0.015057685270822192
303,0.0,0,0.06566072401609636
304,0.0,0,0.410206836062507
305,2.0,1,0.83677661536522
306,0.0,0,0.01896540968280477
307,1.0,0,0.0034304748332625126
308,0.0,0,0.014198807396513897
309,0.0,0,0.015000638643460547
310,0.0,0,0.06422200312596615
311,0.0,0,0.4017917325919305
312,2.0,1,0.8332599439271158
313,1.0,0,0.018500893874577196
314,0.0,0,0.05867969492179716
315,0.0,0,0.024733902659944462
316,0.0,0,0.06772071962343733
317,0.0,0,0.3713536315201033
318,2.0,1,0.8148222738924604
319,0.0,0,0.016555541859352502
320,0.0,0,0.003232538392348627
321,1.0,0,0.0017557203547559597
322,0.0,0,0.01211446821882862
323,0.0,0,0.01786097379837798
324,0.0,0,0.09059508736154495
325,0.0,0,0.5173192697892065
326,2.0,1,0.8687674681803353
327,0.0,0,0.02364517187317204
328,1.0,0,0.0037162516309649954
329,0.0,0,0.01476465466432805
330,0.0,0,0.01498777851013392
331,0.0,0,0.06256194036873672
332,0.0,0,0.3915183310982268
333,2.0,1,0.8288774902330197
334,0.0,0,0.01794490426676946
335,0.0,0,0.003346928842139758
336,1.0,0,0.0017588347217710716
337,0.0,0,0.01195094315263707
338,0.0,0,0.01733612007168377
339,0.0,0,0.08692389129819682
340,0.0,0,0.5039167499385361
341,2.0,1,0.8649830621066915
342,1.0,0,0.022953576751817518
343,0.0,0,0.06717022066313479
344,0.0,0,0.027195994514216316
345,0.0,0,0.07157015811794426
346,0.0,0,0.3806581116887754
347,2.0,1,0.8177336182682275
348,1.0,0,0.016758717905418073
