,input,expected_output,network_output
0,1.0,0,0.031235661959031553
1,0.0,0,0.18161428226481788
2,2.0,1,0.7928497077758613
3,0.0,0,0.02628037523772429
4,0.0,0,0.011958190936479658
5,0.0,0,0.011936582924587175
6,1.0,0,0.016282347372207948
7,0.0,0,0.0790343265680626
8,2.0,1,0.5687332755914316
9,0.0,0,0.010102985130397849
10,0.0,0,0.00783059135074797
11,0.0,0,0.01181426988119003
12,0.0,0,0.020647398888685713
13,0.0,0,0.033981269706008545
14,1.0,0,0.05386439947229861
15,0.0,0,0.3697494181229583
16,2.0,1,0.8883925688504877
17,0.0,0,0.05500024435401797
18,0.0,0,0.01911337603315938
19,0.0,0,0.014091691356768842
20,1.0,0,0.016754800439605116
21,0.0,0,0.07511861245812078
22,2.0,1,0.5481338306096796
23,0.0,0,0.009241848695832796
24,0.0,0,0.0074657834943435844
25,0.0,0,0.011504072786447718
26,0.0,0,0.020147359473077567
27,1.0,0,0.03302013077501059
28,0.0,0,0.22257689523092342
29,2.0,1,0.8264618188563324
30,0.0,0,0.03502742741350929
31,0.0,0,0.015081702833458027
32,0.0,0,0.01403470245200411
33,1.0,0,0.019171776205889047
34,0.0,0,0.10404835780746538
35,2.0,1,0.6539645804843405
36,0.0,0,0.014228766702096643
37,0.0,0,0.009233432390334141
38,0.0,0,0.012399551226355474
39,1.0,0,0.020523402714383396
40,0.0,0,0.1356194192146261
41,2.0,1,0.7265190355752871
42,0.0,0,0.02035165936904978
43,0.0,0,0.011326961258465827
44,0.0,0,0.013513457057404402
45,0.0,0,0.021399954911835523
46,1.0,0,0.0333428408343689
47,0.0,0,0.2182798933535131
48,2.0,1,0.8229756164713076
49,0.0,0,0.033873091803789196
50,0.0,0,0.014648596572201108
51,0.0,0,0.01373877356821212
52,0.0,0,0.018761907814797113
53,0.0,0,0.02611512972023343
54,1.0,0,0.0367153881974485
55,0.0,0,0.23020873617389012
56,2.0,1,0.831563239296668
57,0.0,0,0.03435441404136987
58,0.0,0,0.014157369326343427
59,0.0,0,0.012786505837556276
60,1.0,0,0.016775987277968304
61,0.0,0,0.0807895735494937
62,2.0,1,0.5750329160181358
63,0.0,0,0.010309034743158104
64,0.0,0,0.007885937080949751
65,0.0,0,0.011792433757548506
66,0.0,0,0.020476296161775293
67,0.0,0,0.033490149231981896
68,1.0,0,0.052797862881890256
69,0.0,0,0.3620414724477833
70,2.0,1,0.8863510111756958
71,0.0,0,0.05395190164394408
72,0.0,0,0.018879286722664344
73,0.0,0,0.014044082809569007
74,0.0,0,0.0167765090232491
75,0.0,0,0.021401967516481914
76,1.0,0,0.028116363078697866
77,0.0,0,0.1545842548824216
78,2.0,1,0.7598658352224713
79,0.0,0,0.021926647536398444
80,0.0,0,0.01090605543454729
81,0.0,0,0.011770878774771096
82,0.0,0,0.016720423869275903
83,0.0,0,0.023183928168421717
84,1.0,0,0.03186617055332754
85,0.0,0,0.1886211434272473
86,2.0,1,0.7990982618660246
87,0.0,0,0.02771728501631978
88,0.0,0,0.012489460320312812
89,0.0,0,0.012329633965438987
90,0.0,0,0.01686755427109895
91,0.0,0,0.022985232857941667
92,1.0,0,0.03133072448143626
93,0.0,0,0.18356069115048096
94,2.0,1,0.7941425312040508
95,0.0,0,0.02684783320601791
96,0.0,0,0.012250369999116724
97,0.0,0,0.01223994472379969
98,1.0,0,0.016827000442685883
99,0.0,0,0.08410686928480812
100,2.0,1,0.5892657174412161
101,0.0,0,0.010934827298375215
102,0.0,0,0.008125824506500916
103,0.0,0,0.011947619430424382
104,0.0,0,0.02063625033947808
105,1.0,0,0.033693057653390535
106,0.0,0,0.22766604978135388
107,2.0,1,0.829803063095581
108,0.0,0,0.03580813591334252
109,0.0,0,0.015273215486669956
110,0.0,0,0.014071352446139126
111,0.0,0,0.01911546136908437
112,0.0,0,0.026633549770796922
113,1.0,0,0.03758625524906347
114,0.0,0,0.23757464253175303
115,2.0,1,0.8361544766786911
116,0.0,0,0.035495974408138974
117,0.0,0,0.01443599099054526
118,0.0,0,0.012858247833672109
119,1.0,0,0.016757980375142246
120,0.0,0,0.0802472173572008
121,2.0,1,0.5726482697813192
122,0.0,0,0.010210029198233727
123,0.0,0,0.007848206252178073
124,0.0,0,0.011768936060997685
125,0.0,0,0.02045479922277413
126,0.0,0,0.03346806318538434
127,1.0,0,0.052768698685205326
128,0.0,0,0.3618592230780522
129,2.0,1,0.8863025966318915
130,0.0,0,0.05393060286715469
131,0.0,0,0.01887580411923432
132,0.0,0,0.014044663745776632
133,0.0,0,0.01677949559410486
134,1.0,0,0.021407797772109733
135,0.0,0,0.10230682430537437
136,2.0,1,0.65304573483742
137,0.0,0,0.013442654381107425
138,0.0,0,0.008635910524561587
139,0.0,0,0.011356762717743012
140,0.0,0,0.017898477841258493
141,1.0,0,0.026692338150399966
142,0.0,0,0.15711625591256054
143,2.0,1,0.7632683124294897
144,0.0,0,0.023397660882650308
145,0.0,0,0.011736786015395805
146,0.0,0,0.012742276548617067
147,1.0,0,0.01862557182782595
148,0.0,0,0.1045994272986299
149,2.0,1,0.6569300177853181
150,0.0,0,0.014510453940123649
151,0.0,0,0.009365688344797542
152,0.0,0,0.012539481128927695
153,0.0,0,0.02080465135889596
154,0.0,0,0.03315637617087092
155,1.0,0,0.05150572174455824
156,0.0,0,0.3516100140581721
157,2.0,1,0.8834286899813463
158,0.0,0,0.052411342907759215
159,0.0,0,0.018494250447983054
160,0.0,0,0.013924461145258513
161,0.0,0,0.016728404109117904
162,1.0,0,0.021385057716306475
163,0.0,0,0.10224934411707409
164,2.0,1,0.6529230770906668
165,0.0,0,0.01343994789731321
166,0.0,0,0.008636967878213652
167,0.0,0,0.011361272738334408
168,0.0,0,0.017911267181224242
169,1.0,0,0.026720728267585588
170,0.0,0,0.1573907978256348
171,2.0,1,0.763636716294838
172,0.0,0,0.02344657836425085
173,0.0,0,0.01175105367585879
174,0.0,0,0.012747731286908086
175,0.0,0,0.018627127683373886
176,1.0,0,0.026846604839096254
177,0.0,0,0.15499236556216323
178,2.0,1,0.7599282073341094
179,0.0,0,0.022826959113412055
180,0.0,0,0.011519071592426646
181,0.0,0,0.012578057278551965
182,1.0,0,0.018375746054974523
183,0.0,0,0.10225600560561195
184,2.0,1,0.6504192207177224
185,0.0,0,0.014107746842288176
186,0.0,0,0.009232398551704966
187,0.0,0,0.012483695807024018
188,0.0,0,0.02080664094713497
189,1.0,0,0.03325629890892001
190,0.0,0,0.22097355349583248
191,2.0,1,0.825124743292064
192,0.0,0,0.034535810431802136
193,0.0,0,0.014885262587575498
194,0.0,0,0.013889601578952103
195,1.0,0,0.018958321835612798
196,0.0,0,0.1021009292493512
197,2.0,1,0.6485090630198391
198,0.0,0,0.013898575599632087
199,0.0,0,0.009124335497455106
200,0.0,0,0.012353802429200797
201,0.0,0,0.020524330562822195
202,0.0,0,0.032636982533345106
203,1.0,0,0.05052043568376149
204,0.0,0,0.34443845516230986
205,2.0,1,0.8813497931208116
206,0.0,0,0.051441125709030554
207,0.0,0,0.01828257479127735
208,0.0,0,0.013887078473182385
209,0.0,0,0.01676167108408228
210,0.0,0,0.02148131452378678
211,1.0,0,0.028284123315851162
212,0.0,0,0.15609813614929222
213,2.0,1,0.761958250319306
214,0.0,0,0.02218640409974737
215,0.0,0,0.010978654001700672
216,0.0,0,0.01179740983759051
217,0.0,0,0.01672775471017211
218,0.0,0,0.023174469569174357
219,1.0,0,0.03184012659629301
220,0.0,0,0.18837412903795112
221,2.0,1,0.7988623545486064
222,0.0,0,0.027674842881586743
223,0.0,0,0.012477790971700563
224,0.0,0,0.012325241725106337
225,0.0,0,0.016865508672438558
226,1.0,0,0.022984582117306453
227,0.0,0,0.11881143906493878
228,2.0,1,0.696012249130818
229,0.0,0,0.01642240258391101
230,0.0,0,0.009603134905422308
231,0.0,0,0.01182098980363502
232,0.0,0,0.01817503018550486
233,1.0,0,0.026809729868070776
234,0.0,0,0.15696823375703575
235,2.0,1,0.7629227120969538
236,0.0,0,0.023303731172201907
237,0.0,0,0.011691080833440167
238,0.0,0,0.012695985037838795
239,1.0,0,0.01854009088897958
240,0.0,0,0.10373185224811936
241,2.0,1,0.6545324279162233
242,0.0,0,0.014359166247291586
243,0.0,0,0.009315252351995734
