,-1,-2,0,967,6591,338594,23961
0,1,0,0.0002908417176827957,0.7824343262604702,0.6981149886757201,0.009447373873975018,0.9434150698226659
1,0,0,0.015871825180002623,0.7955621328248789,0.27145724651500136,0.35740124018943237,0.7480511297849066
2,0,1,0.02173196551766767,0.9922172617953179,0.9058522206305484,0.3719042390819241,0.6118632111832043
3,0,0,0.00033815650952755637,0.9742830385124371,0.68236238087686,0.6019921067224335,0.5034554065621686
4,0,0,0.0003574528500048337,0.9462413876282506,0.5362602476280781,0.5813325332608622,0.41642094394039975
5,0,0,0.0009358759453402457,0.9118701031268907,0.4451389923038661,0.5484767757887586,0.34988921304897014
6,1,0,0.0020469105528739848,0.4154458170256178,0.39210578937444224,0.0068994165129553486,0.9555844095309668
7,0,0,0.3164774209571407,0.23950944340094799,0.07458709287623218,0.08812126657512451,0.7554106799045468
8,0,1,0.7815733871493968,0.87114248107591,0.7989379897649208,0.04008601452982357,0.6175117582464715
9,0,0,0.005380810294587051,0.8783025417644006,0.7966186264152922,0.4591857448376334,0.5080309257543582
10,0,0,0.0006654373858587944,0.9547128381029998,0.6112915075798089,0.4676762768651433,0.42002861697024607
11,0,0,0.0010860713443021721,0.9359343300603966,0.5132925042594241,0.5584608020981618,0.35255316831896877
12,0,0,0.001235243810572676,0.9125427452982927,0.4573229316406376,0.5362773404390746,0.30438660212438917
13,0,0,0.002040381006510681,0.8942123028688113,0.4276131639015802,0.508452358921148,0.27237946604891705
14,1,0,0.0029680234322535994,0.42490594435188406,0.41423189271777905,0.006345753864703574,0.9436171410864966
15,0,0,0.28419838873923065,0.26820144518826855,0.08319103168999778,0.09181447523125472,0.7481745259491548
16,0,1,0.7447311842486333,0.8898017426312974,0.8037644848597078,0.045695330176182894,0.6119581721952939
17,0,0,0.004658739732747607,0.8915987788451666,0.7958419841074845,0.4813494268332261,0.503532335208872
18,0,0,0.0005602609124824673,0.9567900638206035,0.6161626950080495,0.4834892464802711,0.41648152730059174
19,0,0,0.0009705836689900964,0.9380422420827647,0.5202003256293194,0.5609020333747095,0.349933871950578
20,0,0,0.0011672575420620234,0.915885158410087,0.4655215089685284,0.5387762843069196,0.302592368589185
21,1,0,0.0019036415861406941,0.46615924773429,0.4367506254912734,0.007031857346740319,0.9486055522822678
22,0,0,0.22365695803245084,0.31301876509741566,0.09227339984810373,0.10958903264753854,0.751208001689257
23,0,1,0.6712841753954698,0.9110134487787711,0.8013084407470253,0.05597446904009595,0.6142899306390092
24,0,0,0.004033554373698459,0.903371944374166,0.7790205133714104,0.5066295099445847,0.5054212492254948
25,0,0,0.0005065809240945642,0.9551157078610741,0.6034667013817167,0.4975195253399078,0.41796988467671975
26,0,0,0.0009722249483694155,0.9342304735957133,0.5074038120578572,0.5589344940180587,0.3510318364813142
27,1,0,0.0012794810024393847,0.4993158776341566,0.45237318986085845,0.007669835390126616,0.9557413009090507
28,0,0,0.18384837885842176,0.3477358974258479,0.09881037626942527,0.12599706212382297,0.755504606210714
29,0,1,0.6051812829964974,0.9238602530521567,0.8000961074012304,0.06539397269010175,0.6175836466738838
30,0,0,0.0036337316209653072,0.9115431169809235,0.7619989714857774,0.5219320986719492,0.5080891508323644
31,0,0,0.0004903982896498293,0.9527465520302412,0.5891713383781142,0.5072608717550604,0.4200745818399142
32,0,0,0.0010060610056485417,0.9295134603015585,0.49263079253933556,0.5561473427194796,0.352587169050346
33,0,0,0.0014283810562306877,0.9033458976494628,0.4370467731824897,0.5286546442574243,0.30440993214092016
34,0,0,0.0024507632696743583,0.8825790920192994,0.40738022239010085,0.4974884725543514,0.27239444998071116
35,1,0,0.003666893040699701,0.39465929247060255,0.3936852095678588,0.006005350372091751,0.9436197244368176
36,0,0,0.33861999102295676,0.23343837855808808,0.0754423366797034,0.0804741616037515,0.7481761032296587
37,0,1,0.7922883831919953,0.868581548714253,0.8061714452361128,0.0389866703627338,0.6119593859555809
38,0,0,0.005288222826875771,0.8808942258176954,0.8048813148803198,0.45615442978761606,0.5035333184843467
39,0,0,0.0006401637548055032,0.956998520224266,0.6213766830033169,0.4707544247671962,0.41648230167257466
40,0,0,0.0010062762848208865,0.9393808811320832,0.5250004067022849,0.5611468582891338,0.34993444279435565
41,0,0,0.0011310085482202623,0.9177961103422664,0.47022653044569807,0.5403622466896093,0.3025927589678305
42,1,0,0.0018280366388400695,0.47276571775907367,0.44144656199238813,0.007095775736797381,0.9486056139576186
43,0,0,0.21399740373630893,0.32196364531703875,0.09430860083113801,0.1127013505907004,0.7512080390428323
44,0,1,0.6556250285251266,0.9147610598273718,0.8017338801623024,0.05827169768506324,0.6142899593197588
45,0,0,0.003906295840458048,0.9059683684553053,0.7759540599923335,0.5110960723902721,0.5054212724583939
46,0,0,0.0004965943235994556,0.954898378816018,0.6014330030169155,0.5006150266860245,0.4179699029921789
47,0,0,0.0009681799490385907,0.9336427196875716,0.5054989099546157,0.5586789730604431,0.3510318500024031
48,0,0,0.0012969765714988758,0.9094921782524283,0.45050438841076385,0.5335585565269275,0.3033437612982227
49,1,0,0.0021713059941492986,0.4445201067223764,0.4213600606946102,0.006822149230813429,0.9487241341943462
50,0,0,0.25743920392879566,0.2846352315143775,0.08585989595597339,0.09991757696115919,0.7512798137008044
51,0,1,0.7181569954307557,0.89782186118622,0.800699334452419,0.04923717159583691,0.6143450677325402
52,0,0,0.004465859508128816,0.8948916345923393,0.7880434655922488,0.4909035601907548,0.5054659130958321
53,0,0,0.0005463306402811824,0.9556308199572083,0.6092099468366353,0.4874117274028134,0.4180050954784652
54,0,0,0.0009908822550435596,0.935840250093513,0.5127399401769298,0.559540003468518,0.35105783072287816
55,0,0,0.0012326123077169603,0.9125996243454682,0.45759361118821257,0.5361657645796459,0.30336155375565826
56,0,0,0.00203820637987472,0.8945553488354208,0.4284274632116294,0.5085201520152332,0.27172162801260785
57,1,0,0.002950122625600604,0.4263931039389938,0.41539402084552074,0.0063560776715467695,0.9435036147582142
58,0,0,0.2815167240457532,0.2701691978191089,0.08365356020238925,0.0924075627738113,0.7481052052755084
59,0,1,0.7418594220687031,0.8908924909924191,0.8037593515926642,0.04610629047793935,0.6119048266778145
60,0,0,0.0046242808217915226,0.8922297838993534,0.7953547611090961,0.4826481581241263,0.5034891196149737
61,0,0,0.0005562617668553858,0.9567897978740628,0.61591732800491,0.48424076300361424,0.4164474935576198
62,0,0,0.0009681616525193865,0.9379847131212401,0.5199957652661984,0.5609017210106357,0.3499087837217193
63,0,0,0.0011687722866323012,0.9158070709291892,0.4653345818767843,0.5387081086217128,0.3025752119722283
64,0,0,0.001906778133062054,0.8987788474699079,0.43657314664850916,0.5123424673493245,0.2712176586456049
