,-1,-2,0,2632,29354,79656,9097,77924
0,1,0,0.0008201710507630554,0.9120397836531083,0.13228577036086966,0.961919321874622,0.9509090780252542,0.251794138100274
1,0,1,0.005884734299067019,0.9986700192038707,0.014690873913880869,0.8396201287804297,0.013577447798785454,0.9314858257396158
2,0,0,0.0018000242639243655,0.9947492574830283,0.06274694492849288,0.7481895222666802,0.7757629487284399,0.8806126238225747
3,0,0,0.002058906856023893,0.9395485024725656,0.636615696533593,0.6604996625615399,0.7688395081817466,0.8236233161846176
4,0,0,0.040765600817185,0.6706332032804267,0.6330503139922139,0.564486065685975,0.7573632378331896,0.7507548149370602
5,0,0,0.12313462608652334,0.3924716602537032,0.8098822950426132,0.45380834256884606,0.7116101720442566,0.6508037483234241
6,0,0,0.5399835150557094,0.11010790668949082,0.8987934685687727,0.3322790332415264,0.6138209954634529,0.5172894613950524
7,0,0,0.8641469817185442,0.03473222154375791,0.9518804942189016,0.22084405687575775,0.20515647194605705,0.36854563818073793
8,1,0,0.9121224101252565,0.033471515436459605,0.7808783711297945,0.961695780656715,0.3778091569765644,0.2505584694351842
9,0,1,0.9245618300133399,0.9189762826768478,0.14968837649814812,0.8394806649269493,0.0003556826948216836,0.9314144593461423
10,0,0,0.005246737144177966,0.989069282818522,0.22187981035184481,0.7480678097211917,0.07998188306911488,0.8805392923775682
11,0,0,0.004680673568461837,0.9871994857654459,0.07128602550127218,0.6603732453835192,0.7663597581030519,0.8235348941136656
12,0,0,0.001978623477407866,0.9377242229101133,0.5802539849282925,0.5643421207435891,0.7554082703989571,0.7506365190009302
13,0,0,0.02757967308255365,0.7153800775953101,0.5489106700488636,0.4536431010375611,0.7424254468609082,0.6506401672120978
14,0,0,0.05956074803198213,0.5181570780610217,0.6810216628071436,0.33210925577355727,0.699805910259456,0.5170831535201553
15,1,0,0.21769185728183232,0.13289109358394258,0.7202336232574174,0.9767621168776561,0.9473552518015099,0.368348107384899
16,0,1,0.8489416305519324,0.7889844185495604,0.5022803845717968,0.8486623914052258,0.006512210208989367,0.9360731581838334
